value_loss,total_timesteps,policy_entropy,fps,policy_loss,nupdates,explained_variance,ep_reward_mean,ep_len_mean
2.4904715246520936e-05,39083,6.86580228805542,165,-0.08628121763467789,2300,-1.0947353839874268,0.006194583333333333,1000.0
2.6638945200829767e-05,40783,6.824228286743164,166,0.8300594687461853,2400,-2.313112497329712,0.005868552631578948,1000.0
6.777472299290821e-05,42483,6.788882732391357,166,-0.5981130003929138,2500,nan,0.005575125,1000.0
3.009417196153663e-05,44183,6.757894515991211,168,0.283230721950531,2600,-5.7531938552856445,0.005439146341463415,1000.0
2.4074284738162532e-05,45883,6.732059478759766,168,0.5261579751968384,2700,-106.67730712890625,0.005186162790697674,1000.0
1.6793197573861107e-05,47583,6.696077823638916,170,-0.28014904260635376,2800,-6.275726795196533,0.005068295454545455,1000.0
2.1585468857665546e-05,49283,6.673516273498535,170,-0.2562113404273987,2900,-299.4166259765625,0.004847934782608696,1000.0
3.8227037293836474e-05,50983,6.647219181060791,170,-0.2144373059272766,3000,nan,0.0046459375,1000.0
4.2792111344169825e-05,52683,6.638272285461426,172,0.12212542444467545,3100,-47.54909133911133,0.004551122448979592,1000.0
2.436395880067721e-05,54383,6.610021114349365,172,-0.2337988317012787,3200,-7.520364761352539,0.00437264705882353,1000.0
0.00018182580242864788,56083,6.563371181488037,173,0.5696591734886169,3300,-9.871489524841309,0.004288557692307692,1000.0
5.199799852562137e-05,57783,6.5355658531188965,173,-0.2392033189535141,3400,-2.665285110473633,0.004129722222222222,1000.0
0.0002728397957980633,59483,6.522500991821289,173,-0.16371874511241913,3500,nan,0.003982232142857143,1000.0
0.0002694153808988631,61183,6.519228458404541,174,0.794317364692688,3600,-221.1436767578125,0.003912368421052631,1000.0
0.00010689353803172708,62883,6.521684646606445,174,-0.479825496673584,3700,-220.67022705078125,0.0037797457627118647,1000.0
5.3833464335184544e-05,64583,6.5043134689331055,176,0.614838182926178,3800,-8.838043212890625,0.00371675,1000.0
4.9333299102727324e-05,66283,6.5497541427612305,176,-0.5213670134544373,3900,-22.779693603515625,0.0035968548387096777,1000.0
2.5771241780603305e-05,67983,6.562870025634766,175,-0.8938947319984436,4000,nan,0.003484453125,1000.0
2.186412166338414e-05,69683,6.564282417297363,177,-0.13186053931713104,4100,-294.3383483886719,0.003430846153846154,1000.0
7.3091550802928396e-06,71383,6.54214334487915,177,-0.6362051963806152,4200,-12.547274589538574,0.0033284328358208957,1000.0
1.9319893908686936e-05,73083,6.530367374420166,178,-0.7225332856178284,4300,-98.25009155273438,0.0032794852941176473,1000.0
0.00047846938832663,74783,6.511082649230957,178,0.013452363200485706,4400,-6624.80126953125,0.0031857857142857143,1000.0
6.9987472670618445e-06,76483,6.507720947265625,178,-0.2046380192041397,4500,nan,0.0030972916666666666,1000.0
0.0003161003114655614,78183,6.461123466491699,179,-0.05054907500743866,4600,-35935.6640625,0.0030548630136986304,1000.0
2.320113890164066e-05,79883,6.432749271392822,178,-0.10796301066875458,4700,-114.44950866699219,0.0029734,1000.0
0.00015464930038433522,81583,6.454795837402344,180,-0.18403379619121552,4800,-3026.84765625,0.002934276315789474,1000.0
5.838330980623141e-05,83283,6.441556930541992,179,-0.5516157150268555,4900,-7.366135597229004,0.005439538461538462,1000.0
0.00010740675497800112,84983,6.428820610046387,179,-0.3679618835449219,5000,nan,0.00530355,1000.0
0.00011467632430139929,86683,6.432115077972412,180,0.0187199879437685,5100,-37.9359245300293,0.005238074074074074,1000.0
6.448144995374605e-05,88383,6.429666042327881,180,-0.20899133384227753,5200,-1622.8154296875,0.0051118554216867465,1000.0
0.00012769093154929578,90083,6.396035194396973,181,-0.09107140451669693,5300,-51.447776794433594,0.005051,1000.0
0.00024852255592122674,91783,6.3708391189575195,181,-0.05299980565905571,5400,-0.30226337909698486,0.008063325581395348,1000.0
0.003310739528387785,93483,6.334774971008301,181,-0.32582494616508484,5500,nan,0.011817988636363635,1000.0
0.001291107153519988,95183,6.31326961517334,181,0.08843620866537094,5600,-0.47083377838134766,0.013452011235955054,1000.0
0.0020032746251672506,96883,6.268735408782959,181,0.11574605107307434,5700,-0.07791316509246826,0.017543945054945054,1000.0
0.0009574458235874772,98583,6.284841537475586,182,-0.9879860877990723,5800,-0.21657812595367432,0.019334467391304348,1000.0
0.001986035145819187,100283,6.259819984436035,182,0.24593082070350647,5900,-0.12771224975585938,0.024599627659574467,1000.0
0.006899694912135601,101983,6.229250907897949,182,-0.55915766954422,6000,nan,0.030245114583333333,1000.0
0.00034074706491082907,103683,6.257205963134766,182,0.16730239987373352,6100,-12432.080078125,0.029933309278350518,1000.0
0.00018446527246851474,105383,6.250277519226074,181,-0.6590901613235474,6200,-20.175676345825195,0.02932859595959596,1000.0
0.00014236144488677382,107083,6.24056339263916,181,-0.11596217751502991,6300,-0.7822470664978027,0.02903531,1000.0
0.0027885306626558304,108783,6.201011657714844,181,0.3764718472957611,6400,-0.710490345954895,0.02760389,1000.0
0.0029636796098202467,110483,6.173927307128906,181,-0.5630531311035156,6500,nan,0.02760389,1000.0
0.0005828222492709756,112183,6.174885272979736,181,-0.18416893482208252,6600,-0.9949569702148438,0.02760389,1000.0
0.0002948598121292889,113883,6.113757133483887,181,-0.08985628932714462,6700,-0.0003737211227416992,0.02760389,1000.0
7.964762335177511e-05,115583,6.090338706970215,182,0.3036254346370697,6800,-171.14996337890625,0.02760389,1000.0
0.0001313737011514604,117283,6.086300849914551,181,0.1344318836927414,6900,-5.456721305847168,0.02760389,1000.0
0.0010850268881767988,118983,6.0641279220581055,181,-0.2756883203983307,7000,nan,0.0292737,1000.0
0.00016745015454944223,120683,6.022669792175293,182,1.281011939048767,7100,-3.078549385070801,0.0292737,1000.0
0.0003233960596844554,122383,6.016290664672852,182,-1.3555268049240112,7200,-1.5591316223144531,0.03251816,1000.0
0.00010254004155285656,124083,5.9723968505859375,182,-0.32529783248901367,7300,-138.2603302001953,0.032518160000000004,1000.0
4.45729419880081e-05,125783,5.935152053833008,182,-0.23958982527256012,7400,-12.883435249328613,0.03251816,1000.0
4.599494786816649e-05,127483,5.921013832092285,182,-1.0069764852523804,7500,nan,0.032518160000000004,1000.0
6.966289220144972e-05,129183,5.946185111999512,183,-0.28160181641578674,7600,-1.1333653926849365,0.03251816,1000.0
4.9965354264713824e-05,130883,5.973089218139648,183,0.057336315512657166,7700,-0.012345671653747559,0.03476592,1000.0
3.995043516624719e-05,132583,5.986788272857666,183,0.44553840160369873,7800,-3.247100353240967,0.03476592,1000.0
3.253747127018869e-05,134283,5.946486473083496,183,-0.4571811556816101,7900,-5.4971795082092285,0.03476592,1000.0
7.99541303422302e-05,135983,5.944512844085693,183,0.06783400475978851,8000,nan,0.0362256,1000.0
0.00012850001803599298,137683,5.943088531494141,183,0.7422581911087036,8100,-167.43292236328125,0.0362256,1000.0
2.3905911803012714e-05,139383,5.921545505523682,183,-0.5287817120552063,8200,-8.721376419067383,0.0362256,1000.0
2.6377334506832995e-05,141083,5.916836261749268,184,1.0661700963974,8300,-9.541777610778809,0.0362256,1000.0
9.552977644489147e-06,142783,5.911819934844971,184,-0.3388443887233734,8400,-1.61183500289917,0.0362256,1000.0
5.0078921049134806e-05,144483,5.882570266723633,184,0.04419168084859848,8500,nan,0.0362256,1000.0
4.352518590167165e-05,146183,5.912269592285156,184,0.34021294116973877,8600,-7.526324272155762,0.0362256,1000.0
0.00014421518426388502,147883,5.893824577331543,184,0.5867679715156555,8700,-11273.9501953125,0.0362256,1000.0
2.7707615117833484e-06,149583,5.877467632293701,185,-0.07106710225343704,8800,-3.0787906646728516,0.0362256,1000.0
8.821525261737406e-05,151283,5.864662170410156,185,0.1089395210146904,8900,-13274.6474609375,0.0362256,1000.0
6.857215339550748e-05,152983,5.846583366394043,184,-0.8606481552124023,9000,nan,0.0362256,1000.0
0.0003127168456558138,154683,5.812640190124512,185,0.20989829301834106,9100,-4.477806568145752,0.04180039,1000.0
4.1014267480932176e-05,156383,5.809091567993164,185,-0.10764626413583755,9200,0.5032161772251129,0.04180039,1000.0
0.00029246867052279413,158083,5.834043502807617,185,-0.3228316903114319,9300,-34.891578674316406,0.04180039,1000.0
0.00021898862905800343,159783,5.847403049468994,185,-0.6049301624298096,9400,-41.70939254760742,0.04468365999999999,1000.0
0.00024068130005616695,161483,5.839725971221924,185,-0.7064814567565918,9500,nan,0.04468365999999999,1000.0
0.00017496793589089066,163183,5.831010818481445,186,-0.10335493832826614,9600,-20.392398834228516,0.04468365999999999,1000.0
9.796558151720092e-05,164883,5.807778358459473,185,0.1568715125322342,9700,-25.814359664916992,0.04468365999999999,1000.0
3.5629454941954464e-05,166583,5.796816825866699,186,0.14822441339492798,9800,-32.33235168457031,0.04468365999999999,1000.0
0.00031682231929153204,168283,5.795663356781006,186,-0.37689608335494995,9900,-171.08041381835938,0.04468365999999999,1000.0
0.0002488114987500012,169983,5.787015914916992,186,0.8649542331695557,10000,nan,0.047451669999999994,1000.0
0.00024941301671788096,171683,5.788487434387207,186,-0.12255752086639404,10100,-3243.74267578125,0.047451669999999994,1000.0
9.175430022878572e-05,173383,5.7796759605407715,186,0.18632540106773376,10200,-12.565861701965332,0.04745167,1000.0
0.00045324399252422154,175083,5.772975444793701,186,0.16131329536437988,10300,-79.11953735351562,0.047451669999999994,1000.0
0.00019838122534565628,176783,5.770448684692383,186,-0.11078023910522461,10400,-2.2007369995117188,0.05090969,1000.0
0.000863434630446136,178483,5.764577865600586,186,-0.4736977815628052,10500,nan,0.05591709999999999,1000.0
0.00035448692506179214,180183,5.751567363739014,186,0.22595971822738647,10600,-2.4016833305358887,0.05591709999999999,1000.0
0.00047432107385247946,181883,5.727830410003662,186,0.456014484167099,10700,-27.467103958129883,0.05591709999999999,1000.0
0.0012388667091727257,183583,5.711759090423584,187,0.46111589670181274,10800,-1.6301186084747314,0.06087500999999999,1000.0
0.0012179809855297208,185283,5.7095441818237305,187,-0.18782097101211548,10900,-0.39729738235473633,0.06237488,1000.0
0.0017537960084155202,186983,5.70751953125,187,-0.9272313714027405,11000,nan,0.06237488,1000.0
0.0002467400045134127,188683,5.706567764282227,187,-0.2058970332145691,11100,0.1734040379524231,0.06237488,1000.0
0.00024001704878173769,190383,5.700109004974365,187,0.5529884099960327,11200,-0.29888761043548584,0.06251741999999999,1000.0
0.00060109025798738,192083,5.688319683074951,187,-0.42471110820770264,11300,-1.961662769317627,0.06251741999999999,1000.0
0.0007330339285545051,193783,5.680438995361328,187,0.37239041924476624,11400,-8.846187591552734,0.06603258000000001,1000.0
0.0043497090227901936,195483,5.688944339752197,187,0.0231211818754673,11500,nan,0.0687576,1000.0
0.00035093509359285235,197183,5.673090934753418,187,-0.3632183074951172,11600,-0.32607007026672363,0.06762439,1000.0
0.00047479296335950494,198883,5.655865669250488,187,-0.26032939553260803,11700,-1.1467583179473877,0.0959389,1000.0
0.0007655753870494664,200583,5.63389778137207,188,-0.4945783019065857,11800,-1.9964065551757812,0.12883497,1000.0
3.7914860248565674,202283,5.621920585632324,187,1.0389947891235352,11900,0.001748800277709961,0.12726251,1000.0
0.0012926787603646517,203983,5.626424312591553,187,0.3431065082550049,12000,nan,0.12402946,1000.0
0.0005591140361502767,205683,5.617591857910156,188,-0.004294923972338438,12100,0.0024927258491516113,0.12663136,1000.0
0.0002665588981471956,207383,5.5932745933532715,188,-0.10762695223093033,12200,-0.8774676322937012,0.12296613999999999,1000.0
0.0006200898205861449,209083,5.57359504699707,188,0.0716952458024025,12300,-4.845551490783691,0.12274756,1000.0
0.00047757531865499914,210783,5.552975177764893,188,0.3635992407798767,12400,-1.4534602165222168,0.12401772,1000.0
0.0009548957459628582,212483,5.5591206550598145,188,0.012309294193983078,12500,nan,0.12727853999999997,1000.0
0.0005730309057980776,214183,5.5333333015441895,188,-0.6482950448989868,12600,-0.8234727382659912,0.13186916,1000.0
0.00041653000516816974,215883,5.509337425231934,188,0.05226410925388336,12700,-1.7563457489013672,0.13312077,1000.0
0.0003629267157521099,217583,5.527048110961914,188,0.28527146577835083,12800,-3.428917407989502,0.13312076999999997,1000.0
0.00047546892892569304,219283,5.500312805175781,188,0.4454300105571747,12900,-8.635059356689453,0.13572900000000002,1000.0
0.0009582543279975653,220983,5.451287746429443,188,1.072356104850769,13000,nan,0.1426024,1000.0
0.0005840700468979776,222683,5.417600154876709,188,-0.10588724166154861,13100,-1.8348357677459717,0.14260240000000002,1000.0
0.001272144028916955,224383,5.391990661621094,188,-0.5885006189346313,13200,-0.9357303380966187,0.16158235,1000.0
0.0014948570169508457,226083,5.390523433685303,189,0.4037010073661804,13300,0.26360762119293213,0.16846724,1000.0
0.003832632675766945,227783,5.398881912231445,189,-0.18423761427402496,13400,-1.5692644119262695,0.18123595999999995,1000.0
0.017294010147452354,229483,5.403220176696777,188,0.70673668384552,13500,nan,0.22345908999999994,1000.0
0.006939273793250322,231183,5.404793739318848,189,-0.1725226193666458,13600,-2.090313196182251,0.22525932999999995,1000.0
0.001846184255555272,232883,5.400417327880859,189,-0.6212989091873169,13700,-0.02440464496612549,0.22953104999999996,1000.0
0.007514513097703457,234583,5.397101402282715,189,-0.07029793411493301,13800,-0.1815863847732544,0.28146682999999995,1000.0
0.0012683086097240448,236283,5.384556770324707,189,0.0004282816080376506,13900,0.042816102504730225,0.28419173999999997,1000.0
0.0026732790283858776,237983,5.370449066162109,189,0.15834596753120422,14000,nan,0.2864139,1000.0
0.0024303917307406664,239683,5.348155975341797,189,-0.26467570662498474,14100,-0.4527316093444824,0.28934286,1000.0
0.002682056277990341,241383,5.341897487640381,189,-0.20641383528709412,14200,-0.06594276428222656,0.30863982,1000.0
0.0020801560021936893,243083,5.316062927246094,189,0.2164001762866974,14300,-0.5155395269393921,0.30904957,1000.0
0.0046519017778337,244783,5.308816909790039,189,-0.39932456612586975,14400,-0.9292685985565186,0.37367141,1000.0
0.01258550863713026,246483,5.291143417358398,189,-0.17695966362953186,14500,nan,0.41197831,1000.0
0.00705476850271225,248183,5.260435581207275,189,-0.6472305655479431,14600,-0.061185598373413086,0.4452328,1000.0
0.290615975856781,249883,5.222692489624023,189,-0.6901664137840271,14700,0.020184814929962158,0.4878343700000001,1000.0
0.007020160555839539,251583,5.1949687004089355,189,0.21052654087543488,14800,-1.537531852722168,0.5033963599999999,1000.0
0.36034923791885376,253283,5.204164505004883,189,-0.11378434300422668,14900,-0.015722990036010742,0.59266345,1000.0
0.10819350183010101,254983,5.197206020355225,189,-0.3504452109336853,15000,0.046078264713287354,0.63598246,1000.0
0.16081005334854126,256683,5.178017616271973,190,-0.5442047715187073,15100,0.015002965927124023,0.66930133,1000.0
0.02503778599202633,258383,5.16718053817749,189,0.19301408529281616,15200,-0.2628229856491089,0.7474685799999999,1000.0
0.9270929098129272,260083,5.142824649810791,190,-1.0332447290420532,15300,0.020314037799835205,0.7950085399999999,1000.0
0.04432278871536255,261783,5.11049747467041,190,-0.9109693169593811,15400,0.14761245250701904,0.8820508299999998,1000.0
0.057193223387002945,263483,5.0889201164245605,190,0.05608592554926872,15500,-0.07048237323760986,0.9350531599999999,1000.0
0.03451550006866455,265183,5.070349216461182,190,-0.04852733388543129,15600,-1.7370870113372803,0.9778840399999998,1000.0
0.049076929688453674,266883,5.052209377288818,190,-0.19213424623012543,15700,-1.215308427810669,1.0589678699999998,1000.0
0.048000186681747437,268583,5.030893325805664,190,0.2519027888774872,15800,-0.8919765949249268,1.10795577,1000.0
0.039007432758808136,270283,5.002765655517578,190,-0.31068700551986694,15900,-0.9116787910461426,1.25016476,1000.0
0.09916497766971588,271983,4.991147994995117,190,0.18477819859981537,16000,nan,1.3666937000000001,1000.0
0.028282664716243744,273683,4.977373123168945,190,0.9203181862831116,16100,-0.6203670501708984,1.40713308,1000.0
0.01567850075662136,275383,4.921746730804443,190,0.2562342584133148,16200,0.02269303798675537,1.56187091,1000.0
0.7885267734527588,277083,4.909184455871582,190,-1.1339181661605835,16300,0.09020650386810303,1.61450275,1000.0
0.021443013101816177,278783,4.84652042388916,190,-0.3322305977344513,16400,0.3839048147201538,1.7689129200000002,1000.0
0.13391250371932983,280483,4.821077823638916,190,-0.07690250873565674,16500,nan,1.89703589,1000.0
0.07638715207576752,282183,4.777234077453613,190,-0.44673916697502136,16600,0.02274143695831299,1.9635536500000002,1000.0
0.027941854670643806,283883,4.7425360679626465,190,-0.41353723406791687,16700,0.12585961818695068,2.1299799499999996,1000.0
0.010282689705491066,285583,4.727113723754883,191,-0.5728837251663208,16800,0.35098719596862793,2.20562996,1000.0
0.017298003658652306,287283,4.694463729858398,190,0.04473228007555008,16900,0.7062355577945709,2.29149776,1000.0
0.10030415654182434,288983,4.694936275482178,190,-1.0311894416809082,17000,nan,2.42568391,1000.0
0.039763931185007095,290683,4.659404277801514,191,-0.2449689358472824,17100,-2.842320680618286,2.49387012,1000.0
0.04183241352438927,292383,4.6126556396484375,191,0.23429422080516815,17200,-0.27745485305786133,2.63976943,1000.0
0.3841894268989563,294083,4.591031074523926,191,-0.19299088418483734,17300,0.14827561378479004,2.74967719,1000.0
0.0714905709028244,295783,4.574888229370117,191,0.4390806257724762,17400,-0.009989738464355469,3.008857580000001,1000.0
0.17706069350242615,297483,4.548374176025391,191,0.5247089266777039,17500,nan,3.23405796,1000.0
0.06423304975032806,299183,4.5179948806762695,191,-0.5029637217521667,17600,-0.798171877861023,3.35440307,1000.0
0.058030858635902405,300883,4.463592052459717,191,-0.3992769420146942,17700,-0.33584821224212646,3.6129662900000006,1000.0
0.06073737144470215,302583,4.428315162658691,191,0.15800397098064423,17800,-0.6185638904571533,3.73728974,1000.0
0.17486773431301117,304283,4.3881096839904785,191,0.029200473800301552,17900,0.10185360908508301,4.057787919999999,1000.0
0.28569841384887695,305983,4.342132568359375,191,-0.8162243366241455,18000,0.05357569456100464,4.22074407,1000.0
0.14039981365203857,307683,4.291822910308838,191,-0.4043353796005249,18100,0.11914938688278198,4.41236081,1000.0
0.023495420813560486,309383,4.277631759643555,191,-0.06883126497268677,18200,0.35366690158843994,4.77552927,1000.0
0.04031934216618538,311083,4.2595391273498535,191,0.03384033218026161,18300,-1.6892573833465576,4.883232530000001,1000.0
0.020073970779776573,312783,4.2261152267456055,191,-0.16017964482307434,18400,0.006628692150115967,5.341522870000001,1000.0
0.14829035103321075,314483,4.181375980377197,191,-0.6233476996421814,18500,nan,5.75552408,1000.0
0.01641654036939144,316183,4.130756378173828,191,-0.39176997542381287,18600,-0.03178215026855469,5.941153600000002,1000.0
0.4257069230079651,317883,4.088796615600586,191,-0.44437524676322937,18700,-0.05025279521942139,6.54332005,1000.0
0.05204687640070915,319583,4.057665824890137,192,0.0345490425825119,18800,0.019422531127929688,6.827171229999999,1000.0
0.12216992676258087,321283,4.035000324249268,192,0.3925575017929077,18900,-1.0298469066619873,7.21932583,1000.0
0.37485677003860474,322983,3.984182119369507,191,-0.4276311993598938,19000,0.03366351127624512,7.623890089999999,1000.0
0.018079906702041626,324683,3.9447524547576904,192,-0.03223768621683121,19100,0.08827811479568481,7.94482269,1000.0
0.021679071709513664,326383,3.9187912940979004,192,0.21298468112945557,19200,0.6339564919471741,8.46221002,1000.0
0.34016185998916626,328083,3.8518552780151367,192,0.34149885177612305,19300,0.11724656820297241,8.773989369999999,1000.0
0.04918195679783821,329783,3.8218822479248047,192,-0.007350436877459288,19400,0.28493136167526245,9.49422186,1000.0
0.07597798109054565,331483,3.7811546325683594,192,-0.6694363355636597,19500,0.0592305064201355,10.19859214,1000.0
0.026300029829144478,333183,3.7507946491241455,192,-0.19807934761047363,19600,0.028756916522979736,10.495268290000002,1000.0
0.0949709340929985,334883,3.693300247192383,192,-0.015292665921151638,19700,-0.3097740411758423,11.189446479999999,1000.0
0.053873203694820404,336583,3.6304008960723877,192,-0.844221293926239,19800,0.4017331004142761,11.602764709999999,1000.0
0.07534930855035782,338283,3.5710573196411133,192,-0.16605417430400848,19900,0.22878378629684448,12.545416580000001,1000.0
0.09735983610153198,339983,3.537482976913452,192,-0.42924779653549194,20000,-0.11168766021728516,13.475024699999999,1000.0
0.42764633893966675,341683,3.5007293224334717,192,-0.11675254255533218,20100,0.022202908992767334,13.866762219999998,1000.0
0.17957423627376556,343383,3.458167552947998,192,-0.42104393243789673,20200,0.028636157512664795,15.023316670000002,1000.0
0.6078335046768188,345083,3.423877716064453,192,-0.22397664189338684,20300,0.13327986001968384,15.52875521,1000.0
0.08584456145763397,346783,3.3768134117126465,192,-0.3250419497489929,20400,0.1177757978439331,16.77850174,1000.0
0.47833868861198425,348483,3.313122034072876,192,-0.11343875527381897,20500,nan,18.351947329999998,1000.0
0.20062345266342163,350183,3.2376303672790527,192,0.5807260274887085,20600,0.13242506980895996,18.819964549999998,1000.0
0.05648866295814514,351883,3.193523406982422,192,-0.08711319416761398,20700,-0.6839739084243774,20.3013434,1000.0
0.05957123637199402,353583,3.1281633377075195,192,-0.15615764260292053,20800,0.19704467058181763,21.01039575,1000.0
0.058109235018491745,355283,3.0580525398254395,192,-0.7160496115684509,20900,-1.2066292762756348,22.96976105,1000.0
0.07904870808124542,356983,2.9919590950012207,192,0.563008189201355,21000,0.19101577997207642,24.90864848,1000.0
0.0505199171602726,358683,2.9282748699188232,192,0.3017094135284424,21100,0.3491368889808655,25.83400881,1000.0
0.17163553833961487,360383,2.9025070667266846,192,-0.45225846767425537,21200,0.05529254674911499,26.730782350000005,1000.0
0.015945207327604294,362083,2.8488683700561523,192,-0.037978798151016235,21300,0.3778042197227478,27.694012340000004,1000.0
0.02478502318263054,363783,2.792145252227783,192,-0.7134278416633606,21400,0.33022385835647583,29.156124600000002,1000.0
1.3713152408599854,365483,2.769773483276367,192,-0.21059265732765198,21500,0.06196856498718262,30.383716359999998,1000.0
0.05065330117940903,367183,2.7193562984466553,192,-0.4706043004989624,21600,0.18061304092407227,31.271093969999995,1000.0
0.04236207902431488,368883,2.668750286102295,192,0.272579550743103,21700,0.1858118176460266,32.89711723,1000.0
0.05948103591799736,370583,2.6267507076263428,193,-0.5542556047439575,21800,0.2853512763977051,34.46157189,1000.0
0.06830067932605743,372283,2.577362537384033,193,0.26455679535865784,21900,0.21701937913894653,36.977178519999995,1000.0
0.10429980605840683,373983,2.5442135334014893,192,-0.5396846532821655,22000,nan,38.32854651,1000.0
0.04768412187695503,375683,2.531085252761841,193,-0.01788225956261158,22100,-1.5387942790985107,38.45270604,1000.0
0.0743025466799736,377383,2.5087368488311768,192,-0.007404126226902008,22200,-0.23076069355010986,39.885062590000004,1000.0
0.06321413815021515,379083,2.4270830154418945,193,-0.13489732146263123,22300,0.04177647829055786,41.01430416000001,1000.0
0.016745181754231453,380783,2.379080295562744,193,0.30168238282203674,22400,0.47716665267944336,44.05565912,1000.0
0.20166143774986267,382483,2.3299474716186523,192,-0.1840076446533203,22500,-0.16125357151031494,46.647984029999996,1000.0
0.04898246377706528,384183,2.2648582458496094,193,-0.35559192299842834,22600,0.4301525354385376,47.91075294,1000.0
0.06142405793070793,385883,2.218135118484497,193,-0.577602744102478,22700,0.5712036192417145,50.879324100000005,1000.0
0.12530137598514557,387583,2.160019874572754,193,0.01926092803478241,22800,0.14204776287078857,52.616496340000005,1000.0
0.05910078063607216,389283,2.095775604248047,193,0.3631897270679474,22900,0.019661247730255127,56.257546989999994,1000.0
0.05616892874240875,390983,2.0514426231384277,193,-0.44799649715423584,23000,0.12531763315200806,59.87001399,1000.0
0.013969453983008862,392683,2.0008134841918945,193,-0.1305840164422989,23100,0.4209309220314026,61.41697343000001,1000.0
0.027388446033000946,394383,1.9298049211502075,193,-0.7669166326522827,23200,-0.026424288749694824,64.35253302,1000.0
0.027796566486358643,396083,1.8457965850830078,193,1.083518385887146,23300,0.17464077472686768,66.17628511999999,1000.0
0.07531966269016266,397783,1.7801284790039062,193,-0.31916624307632446,23400,-2.368745803833008,70.4280527,1000.0
0.15627291798591614,399483,1.7230198383331299,193,0.14144228398799896,23500,0.2561987638473511,76.36470792,1000.0
0.0756615549325943,401183,1.6414908170700073,193,-0.6907936334609985,23600,0.09593337774276733,78.4353954,1000.0
0.10669232904911041,402883,1.587311863899231,193,-0.024795064702630043,23700,0.5050267279148102,84.25306570999999,1000.0
0.12517741322517395,404583,1.5057169198989868,193,-0.1856909692287445,23800,0.08640730381011963,87.65844382000002,1000.0
0.03428282216191292,406283,1.4471631050109863,193,0.5091503262519836,23900,-0.0781857967376709,95.31299283,1000.0
0.36137470602989197,407983,1.4204702377319336,193,0.593219518661499,24000,-2.3931403160095215,101.48948024999999,1000.0
0.483232706785202,409683,1.4052205085754395,193,-0.8328256011009216,24100,0.18258869647979736,104.47606958,1000.0
0.06573687493801117,411383,1.3720827102661133,193,-0.15656036138534546,24200,0.20827484130859375,111.2861137,1000.0
0.05149179697036743,413083,1.2839851379394531,193,-0.7675891518592834,24300,-0.060145020484924316,115.09424771,1000.0
0.018774963915348053,414783,1.238836646080017,193,-0.40761861205101013,24400,0.3398473262786865,123.55293888000001,1000.0
0.17082056403160095,416483,1.1818410158157349,193,-0.5389893054962158,24500,0.08148932456970215,133.38633581,1000.0
0.10925133526325226,418183,1.1078672409057617,193,-0.39665693044662476,24600,0.00945591926574707,138.34579226,1000.0
0.18047715723514557,419883,1.0508008003234863,193,0.07411856204271317,24700,-0.5097689628601074,150.16111618000002,1000.0
0.11284922808408737,421583,0.9772462248802185,193,-0.31509020924568176,24800,-0.0018745660781860352,156.65962485000003,1000.0
0.07370807975530624,423283,0.9154024720191956,193,-0.2777477502822876,24900,0.29753053188323975,168.59445233,1000.0
0.2554236054420471,424983,0.841500461101532,193,-0.21486198902130127,25000,0.16369885206222534,181.61873299999996,1000.0
0.009230171330273151,426683,0.7859067320823669,193,0.12232939153909683,25100,0.5395311713218689,188.48071869999995,1000.0
0.010135732591152191,428383,0.7091891169548035,193,-0.31154176592826843,25200,0.5750288963317871,201.48858284,1000.0
0.016497742384672165,430083,0.6305423974990845,193,0.18591934442520142,25300,0.258933424949646,208.71949549,1000.0
0.022584661841392517,431783,0.567467451095581,193,-0.3990429639816284,25400,0.43984323740005493,224.81091577000004,1000.0
0.18137501180171967,433483,0.5012496113777161,193,0.3333679139614105,25500,0.2509080171585083,239.34870226000004,1000.0
0.017568770796060562,435183,0.4306666851043701,193,-0.6712850332260132,25600,0.18200987577438354,246.81699084000005,1000.0
0.010740305297076702,436883,0.3474045395851135,193,-0.7721717357635498,25700,0.3222885727882385,263.59248489,1000.0
0.003914658911526203,438583,0.2570009231567383,194,-0.44815793633461,25800,0.6749078631401062,272.02277469,1000.0
0.003358585061505437,440283,0.1974925398826599,194,0.17748333513736725,25900,0.8422319293022156,289.83872036,1000.0
0.08522789180278778,441983,0.11192530393600464,194,0.33896756172180176,26000,-0.06765615940093994,306.50983340000005,1000.0
0.008765305392444134,443683,0.05956840515136719,194,0.35818564891815186,26100,0.2544630765914917,316.03281144,1000.0
0.03705216199159622,445383,-0.004105865955352783,194,-0.9369856119155884,26200,-0.27366507053375244,335.06168687999997,1000.0
0.01004703901708126,447083,-0.0810362696647644,194,-0.6878197193145752,26300,0.4066738486289978,344.72306360000005,1000.0
0.014176912605762482,448783,-0.1689322590827942,194,0.000975917384494096,26400,0.28540557622909546,363.39660947,1000.0
0.10545462369918823,450483,-0.25589555501937866,194,0.6205366849899292,26500,0.1360810399055481,385.18476524000005,1000.0
0.010057350620627403,452183,-0.2958364486694336,194,-0.7162526845932007,26600,0.4945366382598877,394.00317772,1000.0
0.012606890872120857,453883,-0.3604351878166199,194,0.005491875112056732,26700,-0.5424669981002808,417.4586627400001,1000.0
0.027392258867621422,455583,-0.4310123324394226,194,-0.32287392020225525,26800,-1.0011577606201172,427.75669964,1000.0
0.006351920776069164,457283,-0.48548710346221924,194,-0.6292535662651062,26900,-0.046303629875183105,450.49361978,1000.0
