meankl,EpRewMean,explained_variance_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed,optimgain,entloss,EpisodesSoFar,EpThisIter,entropy,EpLenMean
0.010403914,44332.107293024994,0.007474660873413086,304128,0.024418056,2634.0893642902374,0.024418056,0.0,303,1,0.36682764,1001.0
0.011078372,44337.099507524996,0.3136255741119385,305152,0.024372634,2642.3296468257904,0.024372634,0.0,304,1,0.36861792,1001.0
0.012099925,44607.206538549995,-0.3505591154098511,306176,0.03113091,2650.5251767635345,0.03113091,0.0,305,1,0.36540326,1001.0
0.010888636,44295.929769099996,0.001270890235900879,307200,0.019943062,2659.1587240695953,0.019943062,0.0,306,1,0.3702151,1001.0
0.010099774,44373.576836075,-0.004729151725769043,308224,0.018868033,2667.6567664146423,0.018868033,0.0,307,1,0.40715435,1001.0
0.010801883,44399.735707625005,0.0025625228881835938,309248,0.030525818,2676.1563563346863,0.030525818,0.0,308,1,0.3924341,1001.0
0.01198578,44195.488768775,0.2535132169723511,310272,0.040709108,2684.9720780849457,0.040709108,0.0,309,1,0.3852627,1001.0
0.01102934,44666.776739375004,-0.3782367706298828,311296,0.050624654,2693.590840101242,0.050624654,0.0,310,1,0.3761073,1001.0
0.010677681,44762.05544285,0.002752363681793213,312320,0.02037865,2702.8375499248505,0.02037865,0.0,312,2,0.41836166,1001.0
0.010811124,45074.49418655,0.037326693534851074,313344,0.020665932,2711.0160002708435,0.020665932,0.0,313,1,0.3828518,1001.0
0.010707998,45379.827501775,0.05269676446914673,314368,0.02329586,2719.569471359253,0.02329586,0.0,314,1,0.35496557,1001.0
0.010267184,45721.03927245,0.0685543417930603,315392,0.024286907,2728.302223443985,0.024286907,0.0,315,1,0.3429569,1001.0
0.00984519,45781.821574999994,-0.0030339956283569336,316416,0.025429184,2736.735698699951,0.025429184,0.0,316,1,0.35292426,1001.0
0.011869486,45682.9932472,-0.002117633819580078,317440,0.024637435,2745.3923859596252,0.024637435,0.0,317,1,0.33222055,1001.0
0.010956884,45780.268579,-0.0006077289581298828,318464,0.024902785,2753.8978683948517,0.024902785,0.0,318,1,0.31398922,1001.0
0.009653483,45679.374237949996,0.18148726224899292,319488,0.02457086,2762.317679643631,0.02457086,0.0,319,1,0.30329102,1001.0
0.010130933,45755.88522337501,0.0026934146881103516,320512,0.019745868,2770.4693932533264,0.019745868,0.0,320,1,0.27796558,1001.0
0.009576177,45999.128409524994,0.001490771770477295,321536,0.016255075,2778.914347410202,0.016255075,0.0,321,1,0.2769662,1001.0
0.011748213,46051.25259432501,0.15029895305633545,322560,0.017276859,2787.230541706085,0.017276859,0.0,322,1,0.2784323,1001.0
0.011013903,46165.35528815,0.3230530619621277,323584,0.026055986,2795.932739019394,0.026055986,0.0,323,1,0.25435305,1001.0
0.010579252,46601.202315875,0.2512996792793274,324608,0.0194857,2804.1643948554993,0.0194857,0.0,324,1,0.24811973,1001.0
0.01050734,46608.36898535,0.16704779863357544,325632,0.024150103,2812.5619883537292,0.024150103,0.0,325,1,0.23543169,1001.0
0.010718087,46606.959713225,0.1947614550590515,326656,0.02506764,2821.022212266922,0.02506764,0.0,326,1,0.18377927,1001.0
0.009533981,46387.548518725,-0.005842804908752441,327680,0.020363912,2829.5448336601257,0.020363912,0.0,327,1,0.20441583,1001.0
0.012068909,46528.2005062,0.3947479724884033,328704,0.02330102,2838.22860956192,0.02330102,0.0,328,1,0.21159922,1001.0
0.01007155,46885.22889105,-0.0026668310165405273,329728,0.023272362,2846.5095455646515,0.023272362,0.0,329,1,0.17483902,1001.0
0.010666774,47254.92858769999,0.0025641918182373047,330752,0.025123576,2855.1370599269867,0.025123576,0.0,330,1,0.17573546,1001.0
0.010481719,47568.30258855,0.0003529191017150879,331776,0.016287174,2863.573344707489,0.016287174,0.0,331,1,0.177358,1001.0
0.009726411,47784.830738525,0.00441896915435791,332800,0.022251233,2872.46683549881,0.022251233,0.0,332,1,0.19083847,1001.0
0.010712912,48038.3671701,0.3502803444862366,333824,0.024982426,2881.5531837940216,0.024982426,0.0,333,1,0.19084547,1001.0
0.010346289,48370.251525325,0.19630229473114014,334848,0.023614552,2890.316106081009,0.023614552,0.0,334,1,0.19753264,1001.0
0.009777609,48308.2969325,0.006539523601531982,335872,0.022017723,2899.3644807338715,0.022017723,0.0,335,1,0.20112287,1001.0
0.010445083,48445.31166392499,0.39533668756484985,336896,0.02384183,2907.7848167419434,0.02384183,0.0,336,1,0.18827453,1001.0
0.009382304,48501.0466722,0.0036256909370422363,337920,0.019038025,2916.216812849045,0.019038025,0.0,337,1,0.18780659,1001.0
0.009860532,48791.468145275,-0.003990530967712402,338944,0.024750018,2924.31977558136,0.024750018,0.0,338,1,0.16375801,1001.0
0.010582058,48836.65651295,-0.0015665292739868164,339968,0.019591197,2932.6300954818726,0.019591197,0.0,339,1,0.17180324,1001.0
0.011026438,49151.03541205,0.1414903998374939,340992,0.018477827,2941.581825017929,0.018477827,0.0,340,1,0.18675227,1001.0
0.010677906,48872.402508025,0.0008089542388916016,342016,0.018869933,2950.139990091324,0.018869933,0.0,341,1,0.19749065,1001.0
0.011452263,48700.364080325,-0.0049735307693481445,343040,0.021731943,2958.5859894752502,0.021731943,0.0,342,1,0.18141,1001.0
0.011597715,48685.697725674996,0.0010654926300048828,344064,0.024857957,2967.0295419692993,0.024857957,0.0,343,1,0.16233067,1001.0
0.010752816,48771.208078275005,0.3759734034538269,345088,0.031364158,2975.229760169983,0.031364158,0.0,344,1,0.1541937,1001.0
0.009865925,48845.755963899996,-0.0196458101272583,346112,0.027054224,2983.6080095767975,0.027054224,0.0,345,1,0.14867762,1001.0
