,cliprange,cliprange_vf,ent_coef,gamma,lam,learning_rate,max_grad_norm,n_steps,nminibatches,noptepochs,vf_coef,
50,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.25,19879.67,11396.15,34641.55
51,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.75,18919.03,10619.56,31436.78
52,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,1.0,18878.66,10393.51,32716.66
53,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.75,18761.21,10229.48,32557.38
54,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,1.0,18166.88,10749.05,33229.53
55,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.75,17843.04,7635.76,24081.99
56,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,0.25,17793.12,11023.0,34795.04
57,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,0.75,17543.92,10039.47,28365.06
58,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,1.0,17537.63,11394.47,38638.31
59,0.2,0.2,0.01,0.99,0.95,0.00072,0.5,32,4,4,0.5,17285.76,8166.56,30554.16
60,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,0.5,17092.8,8728.84,28294.03
61,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.5,16702.3,10113.05,31743.57
62,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.25,16391.72,10161.09,32287.08
63,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.25,15564.43,8237.51,24374.64
64,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.75,15243.9,10840.35,38115.72
65,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.5,14644.3,9499.13,34761.26
66,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.75,13265.92,7631.38,25608.82
67,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.75,13005.15,7684.12,28150.52
68,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.75,12770.92,7424.23,25171.16
69,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.25,12713.51,7753.41,25121.26
70,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.5,12081.36,7025.97,23702.68
71,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.75,11994.91,6845.74,25435.8
72,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,1.0,11883.75,4751.38,14532.86
73,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,1.0,11808.86,5499.96,16131.06
74,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.75,11807.4,7009.48,22864.73
75,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,1.0,11558.29,6524.89,22739.63
76,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.5,11548.75,6560.42,24668.25
77,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.25,11528.63,6753.07,22825.72
78,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.25,11418.26,4600.06,14471.38
79,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.5,11312.38,6567.65,20479.59
80,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.25,11170.25,5456.41,19473.8
81,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,1.0,10693.81,5136.61,17425.31
82,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,1.0,10686.94,5989.84,23418.1
83,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.5,10665.73,6311.83,22794.42
84,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.25,10516.8,6364.48,21702.72
85,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.5,10012.25,3762.94,10775.73
86,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,1.0,9926.26,5740.97,17735.35
87,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.25,9882.64,6465.2,19490.58
88,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,1.0,9628.96,4392.71,14140.26
89,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.75,9522.08,3175.06,6440.89
90,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.25,9411.09,4867.2,17199.89
91,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.25,9367.11,3020.41,8982.34
92,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.75,9224.31,3808.52,12344.35
93,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.5,9201.73,4729.84,14485.04
94,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.75,9097.07,3370.7,10516.67
95,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,1.0,8968.19,4828.48,16597.16
96,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.5,8837.14,3167.52,4912.62
97,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.25,8275.96,4380.48,13998.53
98,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.25,8119.31,3195.52,10926.15
99,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.5,8116.64,2696.4,8044.64
100,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.5,8071.46,3235.81,9830.44
101,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,1.0,8060.81,2948.87,11683.33
102,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.25,7627.89,3983.64,13879.48
103,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,1.0,7514.59,4345.51,13722.46
104,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,1.0,7490.75,2438.17,7493.72
105,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,1.0,7307.43,4025.12,13977.15
106,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,1.0,7296.15,2194.03,4375.14
107,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.25,7250.81,4018.38,14571.36
108,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.25,7122.04,2574.61,3776.62
109,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.75,6898.72,2033.62,6573.7
110,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.75,6563.3,3680.28,12894.15
111,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.5,6468.4,3061.08,12562.56
112,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.75,6324.62,3720.9,12054.73
113,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.5,6273.04,3134.25,11049.39
114,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.75,5904.35,3463.29,12831.11
115,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.5,5813.66,3223.34,11088.61
116,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,1.0,5637.88,2929.96,1203.73
117,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,1.0,5570.84,2555.39,10411.58
118,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.75,5143.7,2268.72,8401.24
119,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.25,5129.88,2890.54,1030.19
120,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.5,4977.07,2603.61,8441.46
121,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.75,4975.01,2158.01,8103.67
122,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.75,4956.01,2424.97,1638.29
123,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.5,4056.23,2142.98,1017.74
124,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.25,3738.06,1898.26,7462.39
125,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.75,3456.03,2955.36,281.36
126,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,1.0,3371.21,2506.23,285.62
127,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.5,3059.02,2549.62,233.28
128,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.25,3051.38,2508.82,209.79
