,cliprange,cliprange_vf,ent_coef,gamma,lam,learning_rate,max_grad_norm,n_steps,nminibatches,noptepochs,vf_coef,
41,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.5,13004.28,8976.17,27704.57,22258.62
42,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.5,26337.54,12436.35,27382.93,25173.72
43,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,1.0,17017.95,9617.87,27180.66,22569.75
44,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.25,12781.61,7994.14,27112.74,20568.02
45,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,0.75,17202.96,8897.08,26886.18,15117.42
46,0.2,0.2,0.001,0.99,0.95,0.00052,0.5,32,4,4,0.5,19648.47,9976.91,26499.47,18525.74
47,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,1.0,11773.85,7174.37,26020.46,19748.2
48,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.25,12052.62,7615.88,25688.65,16704.35
49,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,0.25,13634.9,7818.65,25120.01,15942.17
50,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.5,12667.37,6656.7,24504.52,9892.62
51,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.75,13458.54,7488.55,24291.51,18062.21
52,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.75,10286.69,6535.96,24135.57,15607.55
53,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,0.75,18282.12,8260.33,23924.7,15194.21
54,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,0.75,15851.19,7438.01,22788.36,20237.22
55,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,0.25,13533.3,6842.74,22712.14,18013.41
56,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.5,11338.48,6572.93,22143.89,17202.04
57,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,1.0,12396.68,7498.22,21906.24,19327.62
58,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.75,9723.39,5760.16,20844.02,14656.71
59,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.5,9457.95,5421.66,20779.24,12182.07
60,0.2,0.2,0.0,0.99,0.95,0.00072,0.5,32,4,4,0.5,12084.64,5915.23,20460.0,16382.94
61,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.5,9666.94,5888.37,20397.61,8811.68
62,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,1.0,11222.25,6623.6,19778.01,20585.42
63,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.75,9394.79,5278.06,19509.49,16654.2
64,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,0.5,14920.75,6483.45,19330.36,18584.69
65,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,0.25,13480.95,5735.38,18946.8,15506.46
66,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,1.0,15632.2,7681.15,18323.46,19941.95
67,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.25,8862.42,4961.72,17836.2,6606.74
68,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.75,16676.12,7431.17,17671.54,17557.51
69,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.25,8582.32,5102.77,17159.6,19668.67
70,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.25,10845.73,6067.17,16972.47,19157.54
71,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,0.25,9367.82,4456.29,16497.84,6685.06
72,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,1.0,9022.09,4395.56,16345.96,5960.91
73,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.75,8332.9,4614.51,16063.25,9870.04
74,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.75,7884.66,4868.57,15896.18,4681.89
75,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,1.0,7959.01,4861.62,15241.68,9164.39
76,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.75,8331.01,4461.21,15025.17,7315.03
77,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.25,6700.05,3697.32,14581.16,6685.55
78,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.25,7849.13,4054.35,14404.46,8478.88
79,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.25,6660.13,3782.65,13958.21,4640.03
80,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.5,8629.01,4311.81,13223.53,4338.3
81,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,1.0,6755.59,3570.23,13105.78,6076.49
82,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.25,7269.28,4467.01,13063.67,4031.43
83,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.75,7523.01,3961.51,12922.12,4212.43
84,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.75,8851.03,4130.41,12920.42,456.26
85,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.25,6226.19,3675.0,12503.92,6413.96
86,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,1.0,8639.83,4106.51,11939.66,7399.99
87,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.75,8655.34,3902.8,11874.01,6360.63
88,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.5,6408.21,3405.18,11828.33,4182.49
89,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.75,5931.04,3530.33,11570.35,6214.86
90,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,1.0,5636.79,3139.81,11117.42,2976.24
91,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,1.0,5731.44,3192.51,11114.53,8176.58
92,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.5,5992.47,3493.68,11011.23,4832.36
93,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,1.0,6683.69,3230.66,10931.79,3360.42
94,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.5,4510.05,2237.74,9790.83,4640.87
95,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.25,8504.79,3284.47,9514.14,2295.53
96,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.5,5003.66,2384.53,9347.0,2973.44
97,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.25,5175.33,2646.09,9172.36,2061.5
98,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.5,6254.0,2675.64,8957.18,2499.5
99,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.5,9362.69,3180.56,8851.89,794.77
100,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.5,5199.85,2591.06,8822.37,3425.63
101,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,1.0,4545.58,2523.64,8808.24,3199.32
102,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,1.0,6449.79,3030.73,8686.86,3018.87
103,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,1.0,7918.24,2817.39,8502.97,1860.01
104,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.75,4519.38,2647.48,8426.95,2368.63
105,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,1.0,4537.53,2392.52,8405.02,1302.05
106,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.75,7299.87,2861.23,8250.79,4066.89
107,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.5,6448.5,2751.56,8248.36,2825.29
108,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.5,3993.09,2147.38,7810.47,3007.17
109,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.5,4206.5,2160.93,7530.0,942.27
110,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,1.0,4250.03,1855.05,7358.11,3813.44
111,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.25,4136.58,2255.99,7171.84,3807.43
112,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.25,5144.25,2024.29,7004.52,2166.29
113,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.75,3372.39,1241.54,5738.94,2870.82
114,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.75,3226.6,1288.4,5322.25,3761.81
115,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.25,5141.94,1731.17,5159.72,1057.31
116,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,1.0,8437.59,3477.22,4688.33,1395.12
117,0.2,0.2,0.1,0.99,0.95,0.0001,0.5,32,4,4,0.25,3293.78,1080.76,4037.57,947.03
118,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.75,6661.68,2361.14,4000.05,813.24
119,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.25,6348.43,2716.41,3089.73,649.3
120,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.5,5715.84,2190.31,3088.25,271.51
121,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.5,4427.65,2543.59,828.06,397.95
122,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.75,4868.21,2792.22,790.24,234.44
123,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.25,4259.19,2617.7,654.81,245.03
124,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,1.0,4226.38,2463.19,633.92,250.7
125,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,1.0,2254.76,1806.74,268.97,57.17
126,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.25,1799.55,1569.88,227.49,34.9
127,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.75,1631.8,1401.95,219.87,48.12
128,0.2,0.2,0.1,0.99,0.95,0.001,0.5,32,4,4,0.5,1785.31,1545.27,215.16,22.26
