,cliprange,cliprange_vf,ent_coef,gamma,lam,learning_rate,max_grad_norm,n_steps,nminibatches,noptepochs,vf_coef,
1,0.2,0.2,0.0,0.99,0.95,0.00072,0.5,32,4,4,0.75,37549.25,16930.61,50017.74
2,0.2,0.2,0.01,0.99,0.95,0.00072,0.5,32,4,4,1.0,36286.8,17290.9,48225.69
3,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,1.0,34387.08,15235.51,45983.19
4,0.2,0.2,0.001,0.99,0.95,0.00072,0.5,32,4,4,1.0,34007.39,16293.39,45721.14
5,0.2,0.2,0.01,0.99,0.95,0.00052,0.5,32,4,4,0.75,30621.68,14451.09,43118.44
6,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,1.0,30021.43,14582.34,42974.3
7,0.2,0.2,0.001,0.99,0.95,0.00052,0.5,32,4,4,0.25,28417.42,13730.16,40997.5
8,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.75,27936.02,18106.92,52273.21
9,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.25,27076.46,12307.85,38044.73
10,0.2,0.2,0.0,0.99,0.95,0.00072,0.5,32,4,4,1.0,26616.7,13049.83,37790.36
11,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.5,26337.54,12436.35,27382.93
12,0.2,0.2,0.001,0.99,0.95,0.00072,0.5,32,4,4,0.25,26098.06,12315.13,33130.87
13,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,1.0,25779.24,11463.18,34277.32
14,0.2,0.2,0.001,0.99,0.95,0.00072,0.5,32,4,4,0.5,25042.58,11707.89,35948.77
15,0.2,0.2,0.0,0.99,0.95,0.00072,0.5,32,4,4,0.25,24893.38,11789.77,35839.32
16,0.2,0.2,0.01,0.99,0.95,0.00052,0.5,32,4,4,1.0,24696.04,14274.66,42636.49
17,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,0.75,24345.22,9480.83,36966.32
18,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,0.25,24315.93,11327.53,35062.63
19,0.2,0.2,0.001,0.99,0.95,0.00052,0.5,32,4,4,0.75,23755.61,11747.67,35329.18
20,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,0.5,23219.32,11698.61,38209.19
21,0.2,0.2,0.01,0.99,0.95,0.00072,0.5,32,4,4,0.5,22985.96,11105.78,34280.77
22,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.25,21840.99,14110.22,40539.61
23,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,0.25,21808.27,11826.28,35418.87
24,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,1.0,21073.59,11893.01,36985.37
25,0.2,0.2,0.01,0.99,0.95,0.00072,0.5,32,4,4,0.75,20491.86,11407.54,33072.62
26,0.2,0.2,0.01,0.99,0.95,0.00072,0.5,32,4,4,0.25,20313.13,9839.76,28589.25
27,0.2,0.2,0.001,0.99,0.95,0.00052,0.5,32,4,4,1.0,20203.06,11131.35,32021.7
28,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.75,20058.84,12478.86,37128.61
29,0.2,0.2,0.001,0.99,0.95,0.00052,0.5,32,4,4,0.5,19648.47,9976.91,26499.47
30,0.2,0.2,0.01,0.99,0.95,0.00052,0.5,32,4,4,0.5,19365.93,9817.07,29630.48
31,0.2,0.2,0.01,0.99,0.95,0.00052,0.5,32,4,4,0.25,19317.16,10320.27,27938.12
32,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,0.75,18579.06,10300.8,28789.63
33,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,0.75,18282.12,8260.33,23924.7
34,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,0.5,17910.77,10308.38,31552.23
35,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,0.5,17580.6,8483.16,31186.22
36,0.2,0.2,0.0,0.99,0.95,0.00052,0.5,32,4,4,0.75,17202.96,8897.08,26886.18
37,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,1.0,17017.95,9617.87,27180.66
38,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,1.0,16941.7,9897.34,33779.92
39,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,0.5,16803.33,7590.1,32595.13
40,0.2,0.2,0.0,0.99,0.95,0.001,0.5,32,4,4,0.75,16676.12,7431.17,17671.54
41,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,0.75,16416.11,10231.14,31970.62
42,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,1.0,16205.77,9873.04,36744.77
43,0.2,0.2,0.001,0.99,0.95,0.00072,0.5,32,4,4,0.75,16180.5,8321.71,29483.06
44,0.2,0.2,0.001,0.99,0.95,0.00037,0.5,32,4,4,0.75,15851.19,7438.01,22788.36
45,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,1.0,15632.2,7681.15,18323.46
46,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.5,15586.23,9591.05,32910.31
47,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,1.0,15360.41,10274.51,34592.41
48,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,0.5,14920.75,6483.45,19330.36
49,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,0.5,14263.83,9856.69,34573.74
50,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,0.25,13634.9,7818.65,25120.01
51,0.2,0.2,0.001,0.99,0.95,0.001,0.5,32,4,4,0.25,13533.3,6842.74,22712.14
52,0.2,0.2,0.01,0.99,0.95,0.001,0.5,32,4,4,0.25,13480.95,5735.38,18946.8
53,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.75,13458.54,7488.55,24291.51
54,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.5,13004.28,8976.17,27704.57
55,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.25,12781.61,7994.14,27112.74
56,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.5,12667.37,6656.7,24504.52
57,0.2,0.2,0.01,0.99,0.95,0.00027,0.5,32,4,4,1.0,12396.68,7498.22,21906.24
58,0.2,0.2,0.0,0.99,0.95,0.00072,0.5,32,4,4,0.5,12084.64,5915.23,20460.0
59,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.25,12052.62,7615.88,25688.65
60,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,1.0,11773.85,7174.37,26020.46
61,0.2,0.2,0.001,0.99,0.95,0.00027,0.5,32,4,4,0.5,11338.48,6572.93,22143.89
62,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,1.0,11222.25,6623.6,19778.01
63,0.2,0.2,0.01,0.99,0.95,0.00037,0.5,32,4,4,0.25,10845.73,6067.17,16972.47
64,0.2,0.2,0.0,0.99,0.95,0.00019,0.5,32,4,4,0.75,10286.69,6535.96,24135.57
65,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.75,9723.39,5760.16,20844.02
66,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.5,9666.94,5888.37,20397.61
67,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.5,9457.95,5421.66,20779.24
68,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.75,9394.79,5278.06,19509.49
69,0.2,0.2,0.0,0.99,0.95,0.00037,0.5,32,4,4,0.25,9367.82,4456.29,16497.84
70,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.5,9362.69,3180.56,8851.89
71,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,1.0,9022.09,4395.56,16345.96
72,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.25,8862.42,4961.72,17836.2
73,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.75,8851.03,4130.41,12920.42
74,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.75,8655.34,3902.8,11874.01
75,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,1.0,8639.83,4106.51,11939.66
76,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.5,8629.01,4311.81,13223.53
77,0.2,0.2,0.001,0.99,0.95,0.00019,0.5,32,4,4,0.25,8582.32,5102.77,17159.6
78,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.25,8504.79,3284.47,9514.14
79,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,1.0,8437.59,3477.22,4688.33
80,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,0.75,8332.9,4614.51,16063.25
81,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.75,8331.01,4461.21,15025.17
82,0.2,0.2,0.0,0.99,0.95,0.00014,0.5,32,4,4,1.0,7959.01,4861.62,15241.68
83,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,1.0,7918.24,2817.39,8502.97
84,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.75,7884.66,4868.57,15896.18
85,0.2,0.2,0.01,0.99,0.95,0.00019,0.5,32,4,4,0.25,7849.13,4054.35,14404.46
86,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.75,7523.01,3961.51,12922.12
87,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.75,7299.87,2861.23,8250.79
88,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.25,7269.28,4467.01,13063.67
89,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,1.0,6755.59,3570.23,13105.78
90,0.2,0.2,0.0,0.99,0.95,0.00027,0.5,32,4,4,0.25,6700.05,3697.32,14581.16
91,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,1.0,6683.69,3230.66,10931.79
92,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.75,6661.68,2361.14,4000.05
93,0.2,0.2,0.0,0.99,0.95,0.0001,0.5,32,4,4,0.25,6660.13,3782.65,13958.21
94,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,1.0,6449.79,3030.73,8686.86
95,0.2,0.2,0.1,0.99,0.95,0.00027,0.5,32,4,4,0.5,6448.5,2751.56,8248.36
96,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.5,6408.21,3405.18,11828.33
97,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.25,6348.43,2716.41,3089.73
98,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.5,6254.0,2675.64,8957.18
99,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.25,6226.19,3675.0,12503.92
100,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,0.5,5992.47,3493.68,11011.23
101,0.2,0.2,0.01,0.99,0.95,0.0001,0.5,32,4,4,0.75,5931.04,3530.33,11570.35
102,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,1.0,5731.44,3192.51,11114.53
103,0.2,0.2,0.1,0.99,0.95,0.00052,0.5,32,4,4,0.5,5715.84,2190.31,3088.25
104,0.2,0.2,0.001,0.99,0.95,0.0001,0.5,32,4,4,1.0,5636.79,3139.81,11117.42
105,0.2,0.2,0.1,0.99,0.95,0.00014,0.5,32,4,4,0.5,5199.85,2591.06,8822.37
106,0.2,0.2,0.01,0.99,0.95,0.00014,0.5,32,4,4,0.25,5175.33,2646.09,9172.36
107,0.2,0.2,0.1,0.99,0.95,0.00019,0.5,32,4,4,0.25,5144.25,2024.29,7004.52
108,0.2,0.2,0.1,0.99,0.95,0.00037,0.5,32,4,4,0.25,5141.94,1731.17,5159.72
109,0.2,0.2,0.001,0.99,0.95,0.00014,0.5,32,4,4,0.5,5003.66,2384.53,9347.0
110,0.2,0.2,0.1,0.99,0.95,0.00072,0.5,32,4,4,0.75,4868.21,2792.22,790.24
