explained_variance,policy_loss,fps,nupdates,value_loss,total_timesteps,policy_entropy,ep_len_mean,ep_reward_mean
0.011273086071014404,-0.18405844271183014,165,3100,188.74618530273438,65079,10.182234764099121,1000.0,4786.990651306453
-0.02633345127105713,-0.16778524219989777,165,3200,183.4153594970703,67179,10.165517807006836,1000.0,4937.993473265626
0.0022284388542175293,-0.09924179315567017,164,3300,187.82073974609375,69279,10.123517036437988,1000.0,5097.19023219697
0.13065975904464722,0.16653457283973694,165,3400,190.96908569335938,71379,10.11107063293457,1000.0,5232.254027441177
-1.1835765838623047,-0.136898934841156,165,3500,193.1068572998047,73479,10.067752838134766,1000.0,5388.6181512428575
-0.010688424110412598,-0.11942818015813828,165,3600,191.2590789794922,75579,10.081971168518066,1000.0,5562.782335138889
-0.6746129989624023,0.37320369482040405,166,3700,194.447509765625,77679,10.077320098876953,1000.0,5667.342613513513
-3.887453556060791,-0.5703510642051697,166,3800,185.9679718017578,79779,10.040116310119629,1000.0,5755.003050026316
0.00787729024887085,-0.6356256604194641,166,3900,189.22921752929688,81879,10.037368774414062,1000.0,5846.159613743589
-1.2047910690307617,0.021627523005008698,166,4000,193.48941040039062,83979,10.02528190612793,1000.0,5988.386168200001
-0.6481066942214966,0.46424296498298645,166,4100,194.127197265625,86079,10.042760848999023,1000.0,6142.276986719512
-2.2272515296936035,-0.28098389506340027,166,4200,197.9711151123047,88179,10.031124114990234,1000.0,6323.319781440477
0.03369408845901489,0.1384207308292389,166,4300,198.31057739257812,90279,9.997421264648438,1000.0,6467.516928976745
0.21076619625091553,0.21437881886959076,166,4400,199.12367248535156,92379,9.9789457321167,1000.0,6600.65416146591
0.007502257823944092,-0.3579534888267517,166,4500,201.3247833251953,94479,9.921440124511719,1000.0,6716.8031746666675
0.09781336784362793,0.17985303699970245,167,4600,198.74630737304688,96579,9.9087553024292,1000.0,6850.156418456521
-0.6970111131668091,-0.09193199127912521,167,4700,200.60763549804688,98679,9.880130767822266,1000.0,6961.4445982446805
-0.0602564811706543,0.2833593189716339,167,4800,193.7284393310547,100779,9.863606452941895,1000.0,7111.013768937501
0.0065604448318481445,0.2520259618759155,168,4900,193.6271209716797,102879,9.825974464416504,1000.0,7233.944039418367
-0.02089095115661621,0.49133458733558655,168,5000,192.895751953125,104979,9.805825233459473,1000.0,7367.31969116
-0.002851247787475586,-0.14964653551578522,168,5100,202.2238006591797,107079,9.79818058013916,1000.0,7671.05099868
-0.005851149559020996,0.0032159313559532166,168,5200,199.81219482421875,109179,9.765610694885254,1000.0,7959.03455851
0.017303168773651123,-0.5216422080993652,168,5300,204.7498016357422,111279,9.756877899169922,1000.0,8239.66805264
0.004323005676269531,-0.2933890223503113,168,5400,191.7694091796875,113379,9.717244148254395,1000.0,8503.39433292
-0.10319554805755615,-0.1247716099023819,168,5500,195.50927734375,115479,9.653636932373047,1000.0,8776.84444858
-0.9163262844085693,0.7661888599395752,168,5600,206.7862548828125,117579,9.651411056518555,1000.0,9042.96966656
0.0025750398635864258,0.6725868582725525,168,5700,201.02523803710938,119679,9.65492057800293,1000.0,9323.69003648
-0.004369020462036133,0.24166131019592285,168,5800,204.0831298828125,121779,9.65394401550293,1000.0,9597.15302252
0.023806214332580566,0.015771523118019104,168,5900,201.73123168945312,123879,9.637733459472656,1000.0,9912.063996039999
0.019212782382965088,-0.37404167652130127,168,6000,209.75131225585938,125979,9.657697677612305,1000.0,10188.487347909999
0.0202256441116333,0.017651930451393127,167,6100,206.9024200439453,128079,9.610692024230957,1000.0,10470.58068594
0.00398486852645874,-0.22624751925468445,167,6200,208.16946411132812,130179,9.593364715576172,1000.0,10753.462702479997
-0.001790165901184082,-0.33993667364120483,168,6300,206.9437255859375,132279,9.599706649780273,1000.0,10983.938859599999
0.014072597026824951,-0.7827873229980469,168,6400,211.21755981445312,134379,9.56691837310791,1000.0,11287.96073704
0.06392616033554077,-0.274588406085968,168,6500,205.041015625,136479,9.561979293823242,1000.0,11538.12323644
0.002659916877746582,-0.07681584358215332,168,6600,204.65896606445312,138579,9.536786079406738,1000.0,11854.96669398
0.003436863422393799,-0.32462823390960693,168,6700,208.1302490234375,140679,9.507502555847168,1000.0,12264.086887489999
-0.0036031007766723633,-0.19786708056926727,168,6800,205.97286987304688,142779,9.43850326538086,1000.0,12649.67000078
-0.0017549991607666016,-0.036108408123254776,169,6900,207.8276824951172,144879,9.460278511047363,1000.0,13038.15377697
-0.0035364627838134766,0.003123752772808075,169,7000,204.09178161621094,146979,9.489890098571777,1000.0,13439.91061285
-0.0017076730728149414,0.20770061016082764,168,7100,211.94326782226562,149079,9.48701286315918,1000.0,13767.70219363
-0.0032002925872802734,-0.4712642431259155,169,7200,208.12472534179688,151179,9.474464416503906,1000.0,14068.64379197
0.0022505521774291992,0.726982831954956,169,7300,209.6919403076172,153279,9.496254920959473,1000.0,14298.572246909998
-0.004728436470031738,0.14549414813518524,169,7400,213.36978149414062,155379,9.499238967895508,1000.0,14623.430645569999
-0.0009480714797973633,1.042800784111023,169,7500,206.976318359375,157479,9.498539924621582,1000.0,14901.934943509998
-0.0011751651763916016,-0.08834181725978851,169,7600,208.59371948242188,159579,9.521208763122559,1000.0,15233.809719
0.003928124904632568,-0.8047230839729309,169,7700,213.2886199951172,161679,9.50301456451416,1000.0,15494.66464548
0.008291482925415039,-0.24879899621009827,169,7800,211.77255249023438,163779,9.473881721496582,1000.0,15760.560058609999
-0.03291630744934082,-0.562890887260437,169,7900,214.34390258789062,165879,9.479837417602539,1000.0,16020.507541440002
0.0028662681579589844,-0.7532815337181091,170,8000,213.51559448242188,167979,9.485603332519531,1000.0,16230.137475220003
-0.002640962600708008,0.7826945185661316,169,8100,215.94384765625,170079,9.459924697875977,1000.0,16502.89206677
0.006967902183532715,0.2278742492198944,169,8200,210.62619018554688,172179,9.4667387008667,1000.0,16745.67265256
0.00042057037353515625,-0.42060595750808716,169,8300,210.0922088623047,174279,9.489013671875,1000.0,17020.84329696
-0.0009768009185791016,0.1734788417816162,169,8400,207.4133758544922,176379,9.506973266601562,1000.0,17342.669701389997
-0.0026470422744750977,-0.9583063125610352,169,8500,217.0789031982422,178479,9.549806594848633,1000.0,17556.994481920003
-0.008745789527893066,-0.2876770794391632,169,8600,214.6649932861328,180579,9.5496244430542,1000.0,17842.560025160004
0.00959402322769165,0.2081356644630432,169,8700,213.68496704101562,182679,9.579500198364258,1000.0,18131.868059990004
0.007326960563659668,0.6267713308334351,169,8800,216.78134155273438,184779,9.549946784973145,1000.0,18379.73285757
-0.0005614757537841797,-0.3938930928707123,169,8900,207.08169555664062,186879,9.562399864196777,1000.0,18656.85863205
0.0003771781921386719,-0.4119338393211365,169,9000,207.47705078125,188979,9.562312126159668,1000.0,18895.07152908
-0.00946497917175293,0.11278488487005234,169,9100,215.22802734375,191079,9.563491821289062,1000.0,19125.417224880002
-1.8835067749023438e-05,-0.2720545530319214,169,9200,208.7574005126953,193179,9.528739929199219,1000.0,19326.927234849998
-0.0015850067138671875,-0.12843912839889526,170,9300,216.4272918701172,195279,9.475915908813477,1000.0,19590.156000509996
-0.0003371238708496094,0.3650051951408386,170,9400,207.38265991210938,197379,9.502077102661133,1000.0,19890.194052709998
0.003187716007232666,-0.28818219900131226,170,9500,216.47781372070312,199479,9.52420425415039,1000.0,20199.21442906
-0.007972955703735352,0.39313971996307373,170,9600,214.4268035888672,201579,9.510929107666016,1000.0,20459.60832892
-0.0036134719848632812,-0.39260926842689514,170,9700,213.58926391601562,203679,9.503389358520508,1000.0,20725.73254131
0.00021499395370483398,-0.17566406726837158,170,9800,209.6731414794922,205779,9.497236251831055,1000.0,20934.61581703
-0.0009819269180297852,0.27917906641960144,171,9900,212.2987060546875,207879,9.51552677154541,1000.0,21151.22786775
-0.00026702880859375,-0.3862690329551697,171,10000,207.6669464111328,209979,9.548746109008789,1000.0,21407.63780093
0.006118953227996826,-1.427499532699585,171,10100,208.84957885742188,212079,9.54301643371582,1000.0,21642.151977650003
-0.0013742446899414062,-0.6463457345962524,171,10200,211.8554229736328,214179,9.50497055053711,1000.0,21902.953216320002
0.007598578929901123,-0.5530936121940613,171,10300,217.0014190673828,216279,9.496332168579102,1000.0,22153.543716989996
-0.0009593963623046875,0.4462054967880249,171,10400,213.30953979492188,218379,9.534263610839844,1000.0,22434.886185159994
0.0032843351364135742,-0.32745805382728577,172,10500,216.4578094482422,220479,9.523377418518066,1000.0,22653.772511589996
-0.0007625818252563477,0.0889534056186676,172,10600,215.93460083007812,222579,9.486770629882812,1000.0,22857.154720450002
0.131100594997406,6.669014692306519e-05,172,10700,217.60171508789062,224679,9.481799125671387,1000.0,23045.4262199
-0.00037980079650878906,-0.07024645805358887,172,10800,211.316162109375,226779,9.447151184082031,1000.0,23257.98573493
-0.0006897449493408203,-0.2244638204574585,172,10900,206.375,228879,9.398476600646973,1000.0,23495.20330199
0.0015206336975097656,-0.0744539424777031,172,11000,213.5565643310547,230979,9.398233413696289,1000.0,23741.503679550002
0.0006378293037414551,-0.3913562297821045,172,11100,216.94619750976562,233079,9.414782524108887,1000.0,23963.93106398
-0.0014902353286743164,0.6754684448242188,172,11200,213.1190643310547,235179,9.415973663330078,1000.0,24134.280817569994
-0.0019783973693847656,0.11033295094966888,172,11300,211.17074584960938,237279,9.434005737304688,1000.0,24460.76936204
0.0005956292152404785,-1.0834167003631592,172,11400,210.8133544921875,239379,9.421996116638184,1000.0,24713.66853483
0.00035452842712402344,-0.30539798736572266,172,11500,208.459228515625,241479,9.428807258605957,1000.0,24964.583440350005
0.001991868019104004,-0.7782259583473206,172,11600,214.2549285888672,243579,9.423550605773926,1000.0,25197.269004490005
0.00017535686492919922,-0.15207719802856445,172,11700,206.0449981689453,245679,9.407663345336914,1000.0,25361.36698082
-0.0001932382583618164,0.25479739904403687,172,11800,209.33883666992188,247779,9.400192260742188,1000.0,25512.524262529998
0.0019558072090148926,-0.21413299441337585,172,11900,212.7219696044922,249879,9.419758796691895,1000.0,25668.52338279
0.002731025218963623,-0.5840047001838684,172,12000,212.98593139648438,251979,9.366653442382812,1000.0,25802.252024539994
-0.0010020732879638672,0.004022903740406036,172,12100,213.02273559570312,254079,9.39413833618164,1000.0,26049.365913509995
0.0009571313858032227,-0.30927127599716187,172,12200,216.42269897460938,256179,9.368861198425293,1000.0,26282.20984793
-0.0013881921768188477,0.24368241429328918,172,12300,217.4058074951172,258279,9.336421966552734,1000.0,26525.69331836
0.0007516145706176758,-0.26949751377105713,172,12400,210.0579376220703,260379,9.30008316040039,1000.0,26637.37477885
0.0019290447235107422,-0.01454836130142212,172,12500,208.66146850585938,262479,9.306647300720215,1000.0,26887.31635522
-0.0015617609024047852,0.11932844668626785,173,12600,217.8297576904297,264579,9.31273078918457,1000.0,27037.778865869994
0.0010935068130493164,-0.055276572704315186,173,12700,215.3578643798828,266679,9.312256813049316,1000.0,27210.999997420004
-0.001880049705505371,0.2040368616580963,173,12800,214.2659149169922,268779,9.257952690124512,1000.0,27418.209594850006
0.0006598830223083496,-0.6935099959373474,173,12900,214.4787139892578,270879,9.297538757324219,1000.0,27621.220309920005
0.00022143125534057617,0.4476093351840973,173,13000,209.45162963867188,272979,9.281155586242676,1000.0,27852.58906466
0.00047081708908081055,-0.7507388591766357,173,13100,211.9891357421875,275079,9.264195442199707,1000.0,28017.60565079
-0.000370025634765625,-0.5921983122825623,173,13200,211.3960418701172,277179,9.291756629943848,1000.0,28227.36079068
-0.0005824565887451172,-0.35384076833724976,173,13300,210.17269897460938,279279,9.307360649108887,1000.0,28363.321469280003
7.730722427368164e-05,0.2328542023897171,173,13400,208.14749145507812,281379,9.29980182647705,1000.0,28551.345742660003
0.055537521839141846,-0.44851213693618774,173,13500,213.64706420898438,283479,9.30170726776123,1000.0,28859.52178325
-0.0007709264755249023,-0.6976097226142883,173,13600,216.27987670898438,285579,9.287625312805176,1000.0,29044.60918493
0.0034765005111694336,0.2523892819881439,173,13700,214.4914093017578,287679,9.320417404174805,1000.0,29305.388771750004
0.000805199146270752,-0.23216930031776428,173,13800,212.71499633789062,289779,9.289946556091309,1000.0,29657.090487810005
-0.005139708518981934,-0.210923433303833,173,13900,207.99185180664062,291879,9.280115127563477,1000.0,29777.607446550006
-0.0021070241928100586,0.8966741561889648,173,14000,209.8800811767578,293979,9.239997863769531,1000.0,30044.356056180004
0.0011225342750549316,0.28365248441696167,173,14100,206.47525024414062,296079,9.26050090789795,1000.0,30269.900057490006
0.0005403757095336914,0.02416349947452545,173,14200,210.97567749023438,298179,9.281590461730957,1000.0,30514.751839360004
-0.0008026361465454102,0.4311586320400238,173,14300,205.94107055664062,300279,9.251615524291992,1000.0,30671.264643740007
-0.0031815767288208008,-0.028733186423778534,173,14400,214.684814453125,302379,9.219124794006348,1000.0,30772.89473734
0.0007358789443969727,-0.05826736241579056,173,14500,212.6278839111328,304479,9.216438293457031,1000.0,30889.900204330002
-0.001087188720703125,-0.1037316843867302,173,14600,206.20687866210938,306579,9.189716339111328,1000.0,31138.82477035
-0.32052671909332275,0.5742709636688232,173,14700,219.52212524414062,308679,9.20372486114502,1000.0,31345.88130344
0.0011589527130126953,-0.23196648061275482,173,14800,213.59194946289062,310779,9.244965553283691,1000.0,31538.881276979995
-0.0004156827926635742,-0.7185673713684082,173,14900,210.552978515625,312879,9.192116737365723,1000.0,31754.2008511
0.0077972412109375,-0.37109819054603577,173,15000,216.09042358398438,314979,9.131837844848633,1000.0,31922.680772879998
0.0018413066864013672,-0.5262072086334229,173,15100,210.79965209960938,317079,9.118658065795898,1000.0,32163.766475189997
-0.0019096136093139648,0.5877805352210999,173,15200,209.9313201904297,319179,9.12166976928711,1000.0,32348.126505449996
-0.0015904903411865234,-0.7475898861885071,173,15300,213.97183227539062,321279,9.10241985321045,1000.0,32551.168006750002
0.0023647546768188477,0.4276653826236725,173,15400,214.53036499023438,323379,9.094671249389648,1000.0,32719.421932130004
-0.0004711151123046875,0.13717412948608398,173,15500,206.5196533203125,325479,9.103195190429688,1000.0,32984.40691466
-0.0004837512969970703,-0.566037118434906,173,15600,208.57736206054688,327579,9.098505973815918,1000.0,33329.28876417
-0.0012476444244384766,-0.3881450891494751,173,15700,211.97152709960938,329679,9.111425399780273,1000.0,33681.19469017001
0.0004678964614868164,-0.09941421449184418,173,15800,211.9934539794922,331779,9.114166259765625,1000.0,34001.57792799
-0.002418041229248047,0.2574799060821533,173,15900,214.62075805664062,333879,9.13730239868164,1000.0,34209.045765920004
0.0016685128211975098,0.031783632934093475,173,16000,212.92709350585938,335979,9.179120063781738,1000.0,34455.04199604
0.005827486515045166,0.1032123938202858,173,16100,220.3216552734375,338079,9.201122283935547,1000.0,34585.51029966
-0.007676243782043457,0.7949073910713196,173,16200,214.1665802001953,340179,9.180983543395996,1000.0,34821.489064650006
-0.03147387504577637,0.4510728418827057,173,16300,221.61376953125,342279,9.174676895141602,1000.0,34930.49713234
-0.021248817443847656,0.205447256565094,173,16400,215.93017578125,344379,9.164519309997559,1000.0,35103.04972523
-0.001847982406616211,-0.6081223487854004,173,16500,214.66183471679688,346479,9.172565460205078,1000.0,35294.35482561
0.046987950801849365,-0.14182110130786896,173,16600,221.9251708984375,348579,9.122735023498535,1000.0,35509.383318039996
0.0007519125938415527,-0.07013881206512451,173,16700,212.4143524169922,350679,9.093559265136719,1000.0,35574.070926980006
0.08743911981582642,-0.1486232578754425,174,16800,223.5615997314453,352779,9.057157516479492,1000.0,35686.40817354
-0.008943557739257812,-0.3973565101623535,173,16900,215.92263793945312,354879,9.04837417602539,1000.0,35741.470667810005
0.0021456480026245117,0.22639381885528564,174,17000,217.7832489013672,356979,9.0382080078125,1000.0,35891.46295835001
-0.0016025304794311523,-0.5889297127723694,173,17100,219.0132293701172,359079,8.989407539367676,1000.0,35982.72270024
0.000686347484588623,-0.6250381469726562,173,17200,208.92593383789062,361179,8.97399616241455,1000.0,36190.522433770006
-0.019450664520263672,0.7016974687576294,174,17300,219.1254119873047,363279,8.955580711364746,1000.0,36369.67177467
0.00693821907043457,-0.2577797770500183,173,17400,215.86721801757812,365379,8.947113037109375,1000.0,36659.03025823
0.00031960010528564453,-0.4507654309272766,174,17500,216.29965209960938,367479,8.926714897155762,1000.0,36944.589296759994
0.000331878662109375,-0.3174809515476227,174,17600,215.0587921142578,369579,8.887263298034668,1000.0,37248.74578421
-0.0031772851943969727,-0.06351208686828613,174,17700,216.47879028320312,371679,8.914246559143066,1000.0,37506.95934163
-0.0008168220520019531,-0.2924484312534332,174,17800,217.8086700439453,373779,8.936960220336914,1000.0,37777.28564421
-0.0005166530609130859,-0.22484473884105682,174,17900,213.5720977783203,375879,8.925533294677734,1000.0,38088.02545062001
0.0007153749465942383,-0.15114948153495789,174,18000,221.6457977294922,377979,8.936531066894531,1000.0,38398.18539571
-0.0005216598510742188,0.030582092702388763,174,18100,213.1275634765625,380079,8.928751945495605,1000.0,38752.21691569
0.0005144476890563965,-0.17067290842533112,174,18200,214.71493530273438,382179,8.91823959350586,1000.0,39081.80628879
0.003016829490661621,0.12564699351787567,174,18300,222.7684783935547,384279,8.910024642944336,1000.0,39488.867080309996
1.5437602996826172e-05,0.25792115926742554,174,18400,216.71835327148438,386379,8.919072151184082,1000.0,39778.793455269995
0.00033527612686157227,0.38556334376335144,174,18500,216.44729614257812,388479,8.872350692749023,1000.0,39995.12798932
-0.001122117042541504,-0.4147930443286896,174,18600,214.07260131835938,390579,8.870491027832031,1000.0,40271.89609431
0.0020984411239624023,-0.2501392364501953,174,18700,221.3948211669922,392679,8.877219200134277,1000.0,40518.709741829996
-0.0009416341781616211,-0.18735073506832123,174,18800,219.9609832763672,394779,8.876961708068848,1000.0,40704.977478
0.0003230571746826172,0.08248463273048401,174,18900,215.3889617919922,396879,8.875370025634766,1000.0,41104.786992940004
0.00013464689254760742,-0.9118660092353821,174,19000,220.2399444580078,398979,8.868523597717285,1000.0,41311.158258220006
-0.0008063316345214844,0.2344035804271698,174,19100,213.3009033203125,401079,8.860799789428711,1000.0,41649.527850670005
0.0011677742004394531,-0.388887882232666,174,19200,216.89321899414062,403179,8.807308197021484,1000.0,42006.26548038
0.0011733770370483398,-0.5313094258308411,174,19300,216.5701904296875,405279,8.76504135131836,1000.0,42382.02293188
-0.0005050897598266602,-0.37452417612075806,174,19400,220.55203247070312,407379,8.821016311645508,1000.0,42774.84601629
-0.00014126300811767578,-0.1507200449705124,174,19500,222.33590698242188,409479,8.817255973815918,1000.0,43062.71385489001
-0.0013862848281860352,0.12903842329978943,174,19600,222.3003387451172,411579,8.804092407226562,1000.0,43232.7879784
-6.92605972290039e-05,-0.5032398700714111,174,19700,216.2301483154297,413679,8.813420295715332,1000.0,43487.344517640006
-0.009173750877380371,0.5738188624382019,174,19800,226.9619140625,415779,8.830020904541016,1000.0,43725.853027959995
-0.016829609870910645,0.17309169471263885,174,19900,220.52310180664062,417879,8.816795349121094,1000.0,44005.91755856
-0.0012850761413574219,-0.45929741859436035,174,20000,218.78128051757812,419979,8.817659378051758,1000.0,44271.45323284
0.0007682442665100098,-0.0020161792635917664,174,20100,217.04922485351562,422079,8.775779724121094,1000.0,44407.95139756
0.003927767276763916,0.5685353875160217,175,20200,220.2552032470703,424179,8.769400596618652,1000.0,44672.91296859
-0.00011479854583740234,-0.2481658160686493,174,20300,224.1439666748047,426279,8.740608215332031,1000.0,44901.25111459
-0.00027370452880859375,0.24730631709098816,175,20400,217.8690185546875,428379,8.782819747924805,1000.0,45169.338488999994
-0.0002537965774536133,0.11245273053646088,174,20500,216.9613494873047,430479,8.758160591125488,1000.0,45339.57945488
0.000893712043762207,0.6951176524162292,175,20600,218.0076141357422,432579,8.737631797790527,1000.0,45505.72302436
0.0009576678276062012,-0.2598966360092163,175,20700,221.068603515625,434679,8.768783569335938,1000.0,45649.082029590005
-0.001591324806213379,0.48119640350341797,175,20800,220.6555633544922,436779,8.82572078704834,1000.0,45906.55207888
-3.2186508178710938e-06,0.6750555634498596,175,20900,215.4105987548828,438879,8.838913917541504,1000.0,46133.375153529996
0.0012090206146240234,-0.3324614465236664,175,21000,218.75021362304688,440979,8.859777450561523,1000.0,46250.65475728
-0.0004597902297973633,-0.19374483823776245,175,21100,216.76504516601562,443079,8.843095779418945,1000.0,46433.91805718
-6.783008575439453e-05,0.5532359480857849,175,21200,217.91366577148438,445179,8.850980758666992,1000.0,46668.33097892001
0.0011737346649169922,-0.36788392066955566,175,21300,221.7008514404297,447279,8.84216594696045,1000.0,46826.19948603999
0.0002447366714477539,-0.27924644947052,175,21400,219.0655059814453,449379,8.818658828735352,1000.0,46987.896325539994
-0.0015003681182861328,0.05036306381225586,175,21500,218.10800170898438,451479,8.799028396606445,1000.0,47178.676013039985
0.00011092424392700195,0.5504490733146667,175,21600,219.673095703125,453579,8.849613189697266,1000.0,47236.980552769994
-0.8668761253356934,0.07620193809270859,175,21700,226.576171875,455679,8.877140998840332,1000.0,47448.00423479
-0.00109100341796875,-0.3808223009109497,175,21800,215.7898406982422,457779,8.881674766540527,1000.0,47563.50317566999
0.11460793018341064,0.5905556678771973,175,21900,226.33853149414062,459879,8.895312309265137,1000.0,47587.13393957001
0.0006206035614013672,0.17167334258556366,175,22000,217.354736328125,461979,8.853878021240234,1000.0,47649.87529093
-0.00018608570098876953,-0.36787423491477966,175,22100,216.78915405273438,464079,8.860979080200195,1000.0,47869.18933715
0.0010041594505310059,-0.5935398936271667,175,22200,215.7606201171875,466179,8.827311515808105,1000.0,48038.06647364999
0.0017167925834655762,-1.379272699356079,175,22300,215.93997192382812,468279,8.82834243774414,1000.0,48113.64157633999
-0.0008126497268676758,-0.05306302011013031,175,22400,215.7117919921875,470379,8.846055030822754,1000.0,48217.51784957
-0.0003851652145385742,-0.39654141664505005,175,22500,214.82205200195312,472479,8.829842567443848,1000.0,48346.991834210006
0.002699434757232666,-0.7991964817047119,175,22600,218.97314453125,474579,8.803167343139648,1000.0,48463.339112190006
0.0019895434379577637,0.1035253256559372,175,22700,215.7771453857422,476679,8.844340324401855,1000.0,48711.82744111001
0.0001881718635559082,0.03677328675985336,175,22800,215.9816436767578,478779,8.848230361938477,1000.0,48876.94960655
-0.0005524158477783203,-0.008042238652706146,175,22900,212.279052734375,480879,8.844022750854492,1000.0,48897.22639601
-0.00033855438232421875,-0.1945890188217163,175,23000,215.38729858398438,482979,8.856599807739258,1000.0,48963.04771931999
0.0007044076919555664,0.3679349422454834,176,23100,215.705810546875,485079,8.86154842376709,1000.0,49041.83820440999
-0.0003892183303833008,-0.135598823428154,176,23200,216.9281768798828,487179,8.832443237304688,1000.0,49151.33316783999
-0.013992905616760254,-0.11638452112674713,176,23300,218.6646270751953,489279,8.853609085083008,1000.0,49237.765817479994
0.0007459521293640137,-0.3839644193649292,176,23400,216.9082489013672,491379,8.856722831726074,1000.0,49235.30093141999
-0.0031424760818481445,0.2226477712392807,176,23500,221.13619995117188,493479,8.867176055908203,1000.0,49260.195149880004
0.008685469627380371,-0.39621853828430176,176,23600,220.210205078125,495579,8.863758087158203,1000.0,49253.11855766001
-0.0003371238708496094,-0.34164130687713623,176,23700,213.9640655517578,497679,8.86133861541748,1000.0,49244.70434758
-0.001224517822265625,-0.42698290944099426,176,23800,212.6091766357422,499779,8.871654510498047,1000.0,49296.85883246
0.000638127326965332,-0.11558903753757477,176,23900,211.4689483642578,501879,8.859891891479492,1000.0,49328.62518564
0.002176344394683838,0.12043695896863937,176,24000,216.21640014648438,503979,8.872594833374023,1000.0,49425.453582890004
0.00017523765563964844,-0.4636961817741394,176,24100,209.5579071044922,506079,8.884096145629883,1000.0,49396.904076549996
0.0021786093711853027,-0.4300161600112915,176,24200,208.6435546875,508179,8.878824234008789,1000.0,49357.318209619996
0.00998753309249878,0.159538134932518,176,24300,217.8719024658203,510279,8.885149955749512,1000.0,49410.98754496999
0.003630518913269043,0.1779772788286209,176,24400,216.20919799804688,512379,8.876715660095215,1000.0,49403.21327403999
-0.00019347667694091797,0.8944953680038452,176,24500,207.7193145751953,514479,8.88755989074707,1000.0,49511.614988769994
-0.0022542476654052734,-0.4534503221511841,176,24600,210.2162322998047,516579,8.887397766113281,1000.0,49615.51979788999
-0.026273250579833984,0.4428364634513855,176,24700,214.43093872070312,518679,8.890487670898438,1000.0,49681.789102669994
