surrgain,entloss,TimeElapsed,TimestepsSoFar,entropy,explained_variance_tdlam_before,meankl,EpThisIter,EpisodesSoFar,EpLenMean,EpRewMean,optimgain
0.11381751,0.0,368.01632499694824,82944,9.904867,0.06268250942230225,0.012913667,1,82,1000.0,1059.0767079500001,0.11381751
0.11195874,0.0,372.68379521369934,83968,9.905139,0.07375091314315796,0.011588946,1,83,1000.0,1082.967090225,0.11195874
0.12926233,0.0,377.15565180778503,84992,9.905357,0.07615149021148682,0.013088653,1,84,1000.0,1099.743225075,0.12926233
0.1075368,0.0,382.4476716518402,86016,9.905601,0.01820981502532959,0.011907976,2,86,1000.0,1146.1467133,0.1075368
0.099847175,0.0,386.71062684059143,87040,9.9155245,-0.005847930908203125,0.012554279,1,87,1000.0,1157.0739539,0.099847175
0.09400603,0.0,391.2776846885681,88064,9.91289,0.06472235918045044,0.011079709,1,88,1000.0,1178.4170196,0.09400603
0.11220993,0.0,395.6742944717407,89088,9.912803,0.042039334774017334,0.013213412,1,89,1000.0,1190.203965425,0.11220993
0.095627226,0.0,400.4261291027069,90112,9.909545,0.07513171434402466,0.0118224975,1,90,1000.0,1210.2684626,0.095627226
0.10486912,0.0,405.0149405002594,91136,9.909621,0.06256270408630371,0.012841909,1,91,1000.0,1231.2100728,0.10486912
0.12214713,0.0,409.7295124530792,92160,9.910606,-0.02128434181213379,0.012956065,1,92,1000.0,1252.630009625,0.12214713
0.10659944,0.0,414.4576327800751,93184,9.902417,0.009236037731170654,0.012873827,1,93,1000.0,1277.757466525,0.10659944
0.10460457,0.0,419.0402989387512,94208,9.90596,-0.002704143524169922,0.011807511,1,94,1000.0,1303.925655525,0.10460457
0.11237932,0.0,423.7792329788208,95232,9.906457,-0.018176794052124023,0.012470599,1,95,1000.0,1314.898016575,0.11237932
0.093124054,0.0,428.224826335907,96256,9.906943,0.08644300699234009,0.012912955,1,96,1000.0,1328.3364694999998,0.093124054
0.108568996,0.0,433.1110289096832,97280,9.906249,0.05068480968475342,0.012688931,1,97,1000.0,1333.3230704999999,0.108568996
0.10606994,0.0,437.7070803642273,98304,9.90348,0.005128324031829834,0.014141264,1,98,1000.0,1347.7582085,0.10606994
0.11556802,0.0,442.70776891708374,99328,9.903516,0.05072140693664551,0.013678325,1,99,1000.0,1382.44611405,0.11556802
0.11356884,0.0,447.16425371170044,100352,9.909586,0.06809699535369873,0.012502467,1,100,1000.0,1389.7727230249998,0.11356884
0.104586065,0.0,451.6919786930084,101376,9.909619,0.0745323896408081,0.012857703,1,101,1000.0,1401.729237375,0.104586065
0.10102999,0.0,456.28632616996765,102400,9.910937,0.03121364116668701,0.012395767,1,102,1000.0,1423.8530641500001,0.10102999
0.099618986,0.0,461.1468529701233,103424,9.907962,0.005827844142913818,0.012092105,1,103,1000.0,1429.4721769249998,0.099618986
0.0947997,0.0,466.06570410728455,104448,9.907339,-0.008828520774841309,0.013034196,1,104,1000.0,1445.57769845,0.0947997
0.103671655,0.0,470.6323618888855,105472,9.909793,0.013755619525909424,0.012649016,1,105,1000.0,1473.24491665,0.103671655
0.09639333,0.0,475.1843605041504,106496,9.9071045,0.038874804973602295,0.011600347,1,106,1000.0,1484.183291175,0.09639333
0.10187359,0.0,479.5082485675812,107520,9.90791,0.12936371564865112,0.013424282,1,107,1000.0,1505.3751006999998,0.10187359
0.10731156,0.0,484.12701392173767,108544,9.910596,0.06456828117370605,0.012474544,1,108,1000.0,1523.1714506,0.10731156
0.093110316,0.0,488.32765340805054,109568,9.912159,0.034819722175598145,0.011829549,1,109,1000.0,1558.4134250500001,0.093110316
0.1039394,0.0,493.1381802558899,110592,9.912183,-0.0059661865234375,0.011910277,1,110,1000.0,1585.7336379250003,0.1039394
0.09757228,0.0,497.8211929798126,111616,9.91211,0.08392077684402466,0.012608247,1,111,1000.0,1608.8174072000002,0.09757228
0.10206973,0.0,502.24273014068604,112640,9.912108,0.0008631348609924316,0.013282506,1,112,1000.0,1628.8903322500003,0.10206973
0.09224974,0.0,506.742062330246,113664,9.908816,0.06584769487380981,0.0120725315,1,113,1000.0,1657.4570491500003,0.09224974
0.09453206,0.0,511.3615925312042,114688,9.911206,0.07102358341217041,0.012195381,1,114,1000.0,1691.3687909,0.09453206
0.100393124,0.0,515.6349325180054,115712,9.912792,0.022965669631958008,0.012033513,1,115,1000.0,1706.683867125,0.100393124
0.09728902,0.0,520.0386369228363,116736,9.912354,0.12507659196853638,0.0124964155,1,116,1000.0,1736.986872225,0.09728902
0.09338461,0.0,524.1829788684845,117760,9.910035,0.030454933643341064,0.012764585,1,117,1000.0,1765.3647864500003,0.09338461
0.09385639,0.0,528.6948680877686,118784,9.911007,0.02885127067565918,0.013706472,1,118,1000.0,1787.8903950749998,0.09385639
0.091722876,0.0,533.1936450004578,119808,9.906118,-0.009571433067321777,0.011374121,1,119,1000.0,1809.5870851500003,0.091722876
0.107313745,0.0,537.3510870933533,120832,9.908802,0.03292161226272583,0.011971902,1,120,1000.0,1813.069791825,0.107313745
0.08573841,0.0,541.6706094741821,121856,9.909012,0.07493644952774048,0.012073572,1,121,1000.0,1837.2935402750002,0.08573841
0.10432585,0.0,546.0523731708527,122880,9.904004,-0.05039060115814209,0.011379041,1,122,1000.0,1867.17914035,0.10432585
0.09520158,0.0,550.463385105133,123904,9.902469,0.014739632606506348,0.012553537,1,123,1000.0,1877.3642013750002,0.09520158
0.09311876,0.0,554.917534828186,124928,9.901198,0.041838765144348145,0.0138772,1,124,1000.0,1889.4055610750002,0.09311876
0.10976995,0.0,559.3217017650604,125952,9.904126,-0.011969447135925293,0.013183458,1,125,1000.0,1927.971048975,0.10976995
0.09711864,0.0,563.586966753006,126976,9.905356,0.051766157150268555,0.011596948,1,126,1000.0,1945.5940092999997,0.09711864
0.08182539,0.0,568.7562396526337,128000,9.903969,0.01758807897567749,0.0119351,2,128,1000.0,1985.7725654499998,0.08182539
0.099577434,0.0,573.0867567062378,129024,9.911134,-0.016215205192565918,0.012714063,1,129,1000.0,2010.877530825,0.099577434
0.08639701,0.0,577.6348223686218,130048,9.911094,-0.0048825740814208984,0.012717584,1,130,1000.0,2032.6860367000002,0.08639701
0.08834593,0.0,581.8769326210022,131072,9.898999,0.011518001556396484,0.0126961805,1,131,1000.0,2065.20524755,0.08834593
0.0968549,0.0,586.1165363788605,132096,9.898876,0.0728837251663208,0.013002854,1,132,1000.0,2083.27716895,0.0968549
0.08655232,0.0,590.2153387069702,133120,9.899045,0.03343003988265991,0.012626741,1,133,1000.0,2115.0864458,0.08655232
0.097286716,0.0,594.4535205364227,134144,9.903979,-0.008870244026184082,0.012317495,1,134,1000.0,2131.5029492250005,0.097286716
0.1092838,0.0,598.6101512908936,135168,9.904052,0.03713226318359375,0.013600293,1,135,1000.0,2166.5115091,0.1092838
0.08534786,0.0,602.730250120163,136192,9.900344,0.05448383092880249,0.012016146,1,136,1000.0,2205.2056472249997,0.08534786
0.07696393,0.0,607.10693192482,137216,9.901083,0.006258070468902588,0.01185815,1,137,1000.0,2244.98297955,0.07696393
0.09888275,0.0,611.3172562122345,138240,9.903113,0.09337770938873291,0.012024965,1,138,1000.0,2283.656542225,0.09888275
0.09442908,0.0,615.5679981708527,139264,9.900147,0.018721938133239746,0.011775738,1,139,1000.0,2311.9548389750003,0.09442908
0.10238871,0.0,619.6520345211029,140288,9.901242,0.034795165061950684,0.012356804,1,140,1000.0,2356.72664195,0.10238871
0.09670606,0.0,624.0588295459747,141312,9.893667,0.0037303566932678223,0.012452121,1,141,1000.0,2379.7684693500005,0.09670606
0.08850357,0.0,628.687902212143,142336,9.8916025,0.04451584815979004,0.012031055,1,142,1000.0,2411.301364375,0.08850357
0.079514004,0.0,633.2770092487335,143360,9.884032,-0.010412931442260742,0.011824723,1,143,1000.0,2445.0014533750004,0.079514004
0.083139464,0.0,637.742265701294,144384,9.877279,0.003137648105621338,0.011148247,1,144,1000.0,2465.9373937,0.083139464
0.096370466,0.0,642.2578732967377,145408,9.8664665,0.10153567790985107,0.012095254,1,145,1000.0,2491.961770325,0.096370466
0.089060485,0.0,646.5999143123627,146432,9.867228,0.030439794063568115,0.012591794,1,146,1000.0,2524.527206675,0.089060485
0.07973029,0.0,650.950147151947,147456,9.8566885,0.07475787401199341,0.012926695,1,147,1000.0,2552.33708755,0.07973029
0.089162484,0.0,655.3971972465515,148480,9.854861,0.035407841205596924,0.012511279,1,148,1000.0,2582.497753975,0.089162484
0.09876853,0.0,659.6133615970612,149504,9.854932,0.04508507251739502,0.012507955,1,149,1000.0,2600.53843385,0.09876853
0.0963572,0.0,663.8360557556152,150528,9.845582,0.019587039947509766,0.011789966,1,150,1000.0,2636.556588975,0.0963572
0.08241264,0.0,667.8422741889954,151552,9.834353,0.03489863872528076,0.013490129,1,151,1000.0,2679.3344829000002,0.08241264
0.09222032,0.0,672.6065788269043,152576,9.845018,0.02196800708770752,0.013983024,1,152,1000.0,2726.9757536999996,0.09222032
0.09308002,0.0,676.9680836200714,153600,9.836839,0.030946433544158936,0.012295167,1,153,1000.0,2742.75284025,0.09308002
0.09615876,0.0,681.3597300052643,154624,9.835326,0.06594854593276978,0.012113249,1,154,1000.0,2762.188131325,0.09615876
0.09823039,0.0,685.5126211643219,155648,9.8270235,0.033798933029174805,0.011719102,1,155,1000.0,2820.508308675,0.09823039
0.08669394,0.0,690.0812609195709,156672,9.823449,0.05585587024688721,0.012668254,1,156,1000.0,2848.74841815,0.08669394
0.09107351,0.0,694.4315123558044,157696,9.829099,0.040334343910217285,0.011549059,1,157,1000.0,2886.1154889500003,0.09107351
0.08374472,0.0,698.5174317359924,158720,9.833373,-0.015073895454406738,0.01326004,1,158,1000.0,2924.019930775,0.08374472
0.08631429,0.0,702.8371820449829,159744,9.834913,0.0439261794090271,0.011571072,1,159,1000.0,2976.0375340500004,0.08631429
0.07291308,0.0,707.0176274776459,160768,9.818491,0.008313298225402832,0.011180217,1,160,1000.0,3037.31497055,0.07291308
0.07779196,0.0,711.1155111789703,161792,9.818801,0.03313964605331421,0.010599742,1,161,1000.0,3058.7225583500003,0.07779196
0.082871675,0.0,715.2679154872894,162816,9.824828,0.013752877712249756,0.012154624,1,162,1000.0,3105.340479475,0.082871675
0.06927943,0.0,719.6464266777039,163840,9.799939,0.018666744232177734,0.0105309645,1,163,1000.0,3161.794301575,0.06927943
0.08301313,0.0,724.0643577575684,164864,9.810584,-0.01576101779937744,0.011463577,1,164,1000.0,3235.445394375,0.08301313
0.085312955,0.0,728.4294543266296,165888,9.822278,0.039949119091033936,0.011332197,1,165,1000.0,3277.8505899,0.085312955
0.08614944,0.0,733.0811460018158,166912,9.809042,0.01916557550430298,0.012126983,1,166,1000.0,3336.74323175,0.08614944
