value_loss,total_timesteps,explained_variance,nupdates,policy_loss,fps,policy_entropy,ep_reward_mean,ep_len_mean
5.648057460784912,315819,-0.01637279987335205,3900,0.1884479969739914,269,10.566620826721191,14218.608684569997,1000.0
5.765799522399902,323919,0.0021100640296936035,4000,0.0791902244091034,269,10.568398475646973,14278.148037399998,1000.0
5.848001003265381,332019,0.0037450194358825684,4100,-0.03755310922861099,269,10.5873384475708,14319.562242630003,1000.0
5.939716339111328,340119,-0.048004984855651855,4200,-0.20744681358337402,269,10.597939491271973,14362.710618769997,1000.0
5.8229875564575195,348219,-0.0025655031204223633,4300,-0.07105293869972229,269,10.61245059967041,14414.119754499998,1000.0
5.822196960449219,356319,0.002702951431274414,4400,0.03713285177946091,270,10.614494323730469,14448.764659929999,1000.0
6.030205726623535,364419,-0.0038449764251708984,4500,-0.17382025718688965,270,10.615921974182129,14478.946723509998,1000.0
6.199166297912598,372519,-0.01617145538330078,4600,-0.19361412525177002,270,10.645353317260742,14520.11186199,1000.0
6.16345739364624,380619,-0.0016497373580932617,4700,-0.30448323488235474,270,10.730859756469727,14548.385323549997,1000.0
6.174510955810547,388719,-0.007785797119140625,4800,-0.4125652313232422,270,10.769599914550781,14593.542382990001,1000.0
6.229850769042969,396819,-0.0005491971969604492,4900,-0.12064849585294724,270,10.756194114685059,14624.372055040001,1000.0
6.362649917602539,404919,-0.0081329345703125,5000,0.5646075010299683,271,10.784368515014648,14638.794811500002,1000.0
6.395926475524902,413019,-0.024181842803955078,5100,-0.3478625416755676,271,10.806878089904785,14659.21756693,1000.0
6.373501777648926,421119,-0.0005060434341430664,5200,-0.2727978825569153,271,10.832857131958008,14684.361603170004,1000.0
6.385927677154541,429219,-0.018407106399536133,5300,-0.16402973234653473,271,10.894737243652344,14700.774543740003,1000.0
6.4010114669799805,437319,-0.001856088638305664,5400,0.06656613200902939,272,10.900860786437988,14726.915879419998,1000.0
6.484401702880859,445419,0.010698318481445312,5500,-0.001906268298625946,272,10.934793472290039,14753.105182430001,1000.0
6.655303955078125,453519,0.01488560438156128,5600,-0.09713126718997955,272,10.980202674865723,14773.483409929999,1000.0
6.646904945373535,461619,-0.018836259841918945,5700,0.1060924381017685,272,10.998969078063965,14785.614334749998,1000.0
6.695619106292725,469719,0.0006525516510009766,5800,-0.47380906343460083,272,11.045280456542969,14788.188120180002,1000.0
6.662851810455322,477819,0.010337650775909424,5900,0.11385076493024826,272,11.085516929626465,14770.041666539999,1000.0
6.645904541015625,485919,0.0031270980834960938,6000,-0.1736266314983368,272,11.082242012023926,14758.710302119998,1000.0
6.642027378082275,494019,-0.033283114433288574,6100,-0.11816179007291794,273,11.076967239379883,14743.830346200002,1000.0
6.70501184463501,502119,-0.0010676383972167969,6200,0.0634821355342865,273,11.104119300842285,14739.089612119998,1000.0
6.709921836853027,510219,0.0028647184371948242,6300,-0.4281225800514221,273,11.17598819732666,14739.230292139999,1000.0
6.843380928039551,518319,-0.004683256149291992,6400,0.2854478061199188,273,11.202476501464844,14737.487543160003,1000.0
6.828516960144043,526419,0.004144906997680664,6500,0.086794413626194,273,11.233078956604004,14743.675656880001,1000.0
6.908429145812988,534519,0.009182751178741455,6600,-0.4545154273509979,273,11.236687660217285,14754.091578529999,1000.0
6.9089837074279785,542619,-0.0402979850769043,6700,-0.06518954783678055,273,11.266641616821289,14764.091066469999,1000.0
6.981381416320801,550719,0.015095651149749756,6800,-0.3209438920021057,274,11.29262638092041,14767.37055124,1000.0
7.013877868652344,558819,-0.0070438385009765625,6900,0.08544579893350601,274,11.331527709960938,14766.946120800001,1000.0
7.100035190582275,566919,0.007712900638580322,7000,0.0310928076505661,274,11.344893455505371,14792.207412859998,1000.0
7.209881782531738,575019,0.0018364191055297852,7100,-0.005513079464435577,274,11.396592140197754,14819.819477820001,1000.0
7.2163825035095215,583119,-0.0006781816482543945,7200,0.13725709915161133,274,11.395768165588379,14852.223402910002,1000.0
7.160069465637207,591219,-0.0005630254745483398,7300,-0.12812525033950806,274,11.461678504943848,14861.196348490002,1000.0
7.262678623199463,599319,-0.00429689884185791,7400,-0.34798839688301086,274,11.566900253295898,14893.025772800005,1000.0
7.25610876083374,607419,0.004462897777557373,7500,0.02792339026927948,274,11.537508964538574,14872.481508840003,1000.0
7.2542619705200195,615519,0.04695552587509155,7600,0.1639050543308258,274,11.536803245544434,14862.7858085,1000.0
7.258152961730957,623619,-0.01686692237854004,7700,-0.020730160176753998,274,11.556456565856934,14868.697092780001,1000.0
7.277478218078613,631719,-0.005357146263122559,7800,-0.13326117396354675,274,11.591550827026367,14866.402694519998,1000.0
7.352953910827637,639819,0.0028763413429260254,7900,-0.16771626472473145,274,11.576117515563965,14870.61585319,1000.0
7.43312931060791,647919,-0.02167952060699463,8000,-0.19147828221321106,274,11.61370849609375,14870.759184400002,1000.0
7.45037317276001,656019,0.00295865535736084,8100,-0.5669321417808533,274,11.63126277923584,14875.385894349998,1000.0
7.592693328857422,664119,0.012605726718902588,8200,-0.5052320957183838,274,11.641792297363281,14884.986251310002,1000.0
7.706599235534668,672219,-0.0020635128021240234,8300,-0.12017954885959625,274,11.6920747756958,14883.853757750003,1000.0
7.73082971572876,680319,0.0038313865661621094,8400,-0.34083685278892517,274,11.718393325805664,14888.392285250002,1000.0
7.634210109710693,688419,0.006050229072570801,8500,-0.06286568939685822,274,11.731234550476074,14858.6892779,1000.0
7.70367956161499,696519,0.013742387294769287,8600,0.2269020825624466,274,11.77352237701416,14868.167780199998,1000.0
7.682070255279541,704619,0.0026447176933288574,8700,-0.7603534460067749,274,11.8130464553833,14858.665107210001,1000.0
7.68341588973999,712719,-0.0017195940017700195,8800,-0.036950819194316864,274,11.830536842346191,14858.150347220002,1000.0
7.688287258148193,720819,-0.00041997432708740234,8900,-0.11432448029518127,274,11.891966819763184,14835.814457629998,1000.0
7.729156494140625,728919,-0.003782510757446289,9000,0.08786941319704056,274,11.936135292053223,14842.9331059,1000.0
7.707103729248047,737019,0.006414592266082764,9100,0.139993354678154,274,11.92760944366455,14797.214674840005,1000.0
7.600977420806885,745119,0.0038913488388061523,9200,-0.08563682436943054,274,11.981484413146973,14768.326289050001,1000.0
7.714756011962891,753219,-0.005177855491638184,9300,-0.3974485695362091,274,11.976561546325684,14770.529728529998,1000.0
7.909605503082275,761319,0.025604307651519775,9400,-0.03756781667470932,274,11.99337100982666,14772.1242969,1000.0
8.027419090270996,769419,0.0006254315376281738,9500,-0.10850188881158829,275,12.039778709411621,14778.494409229997,1000.0
8.05526351928711,777519,-0.030441999435424805,9600,-0.39514175057411194,275,12.074175834655762,14772.56887747,1000.0
8.121803283691406,785619,0.007278859615325928,9700,-0.26789671182632446,275,12.125693321228027,14787.06366259,1000.0
8.194032669067383,793719,-0.017954707145690918,9800,-0.1898992657661438,275,12.124564170837402,14798.306897069999,1000.0
8.143686294555664,801819,-0.011968016624450684,9900,0.029167838394641876,275,12.164212226867676,14836.081379469999,1000.0
8.115084648132324,809919,-0.01833510398864746,10000,-0.029966771602630615,275,12.190383911132812,14838.43454451,1000.0
8.090272903442383,818019,-0.0024532079696655273,10100,0.21600645780563354,275,12.232453346252441,14868.462713440002,1000.0
8.20458698272705,826119,0.0012801885604858398,10200,-0.1646696776151657,275,12.262017250061035,14897.018767,1000.0
8.235452651977539,834219,-0.012123346328735352,10300,-0.27476832270622253,275,12.263609886169434,14908.895514099999,1000.0
8.323869705200195,842319,0.0015895962715148926,10400,-0.4299376606941223,275,12.282362937927246,14964.706705249999,1000.0
8.220026969909668,850419,0.0017468929290771484,10500,-0.20402678847312927,275,12.319287300109863,15000.208737280002,1000.0
8.186692237854004,858519,-0.00030350685119628906,10600,-0.025973141193389893,275,12.31472110748291,14995.010896709999,1000.0
8.100244522094727,866619,0.002735614776611328,10700,0.05527961254119873,275,12.358400344848633,14986.535025279996,1000.0
8.123517036437988,874719,-0.00456547737121582,10800,-0.17023266851902008,275,12.366522789001465,14971.33218187,1000.0
8.088948249816895,882819,-0.004930257797241211,10900,-0.10204270482063293,275,12.360199928283691,14983.226110360003,1000.0
8.037752151489258,890919,-0.004907727241516113,11000,-0.07910198718309402,275,12.366442680358887,14979.638616200002,1000.0
7.972970485687256,899019,0.0016785860061645508,11100,-0.21771590411663055,275,12.377202987670898,14967.07548845,1000.0
7.900570869445801,907119,-0.006785035133361816,11200,0.0055915117263793945,275,12.405455589294434,14967.165171510002,1000.0
7.834085941314697,915219,0.0036306381225585938,11300,-0.10636254400014877,275,12.419949531555176,14973.882023790004,1000.0
7.787741661071777,923319,0.0009123086929321289,11400,-0.09005741029977798,275,12.452653884887695,14969.625160899997,1000.0
7.806607246398926,931419,0.0024209022521972656,11500,0.10896521061658859,275,12.46678352355957,14967.52476856,1000.0
7.76031494140625,939519,-0.0011097192764282227,11600,-0.2459414303302765,275,12.48854923248291,14975.879099369999,1000.0
7.762428283691406,947619,-0.0025424957275390625,11700,-0.2825404405593872,275,12.491044044494629,14974.387353699998,1000.0
7.723414421081543,955719,0.002234041690826416,11800,-0.006566829979419708,275,12.481910705566406,14984.67895111,1000.0
7.7055864334106445,963819,-0.0054579973220825195,11900,-0.17996598780155182,275,12.48974323272705,14994.833922449998,1000.0
7.689167022705078,971919,0.0018306374549865723,12000,0.48893600702285767,275,12.476754188537598,15009.155111399998,1000.0
7.682797908782959,980019,0.0017805695533752441,12100,-0.2222215235233307,275,12.482491493225098,15035.136588130003,1000.0
7.676948547363281,988119,0.0011075735092163086,12200,-0.3192031681537628,275,12.48054313659668,15047.79525884,1000.0
7.687010288238525,996219,-0.0027167797088623047,12300,-0.2198781669139862,275,12.481017112731934,15061.65804933,1000.0
7.648383140563965,1004319,-0.0075604915618896484,12400,-0.4297715127468109,276,12.482550621032715,15074.45263807,1000.0
7.645083427429199,1012419,-0.008800625801086426,12500,-0.3390830159187317,276,12.482772827148438,15096.761693140003,1000.0
