value_loss,fps,total_timesteps,explained_variance,policy_entropy,nupdates,ep_reward_mean,ep_len_mean
3.139679431915283,99,15,-0.05390441417694092,12.77044677734375,1,,
0.06835805624723434,981,1500,0.6678976118564606,12.773775100708008,100,,
0.7029820680618286,270,3000,-8069.13720703125,12.780497550964355,200,7.833812999999999,1000.0
0.1166357472538948,362,4500,-1.2527782917022705,12.785504341125488,300,7.833812999999999,1000.0
0.5112729668617249,270,6000,-510.3138427734375,12.801065444946289,400,7.714963166666666,1000.0
0.0426846407353878,319,7500,0.5998134315013885,12.826181411743164,500,7.714963166666666,1000.0
0.05898398533463478,272,9000,-340.7878112792969,12.884512901306152,600,7.772638888888888,1000.0
0.03828241676092148,306,10500,0.5915662050247192,12.950440406799316,700,7.772638888888888,1000.0
0.038756489753723145,273,12000,-78.80858612060547,13.065157890319824,800,7.553754583333332,1000.0
0.002348609734326601,298,13500,0.5521496832370758,13.206067085266113,900,7.553754583333332,1000.0
0.034338321536779404,273,15000,-1171.3984375,13.387998580932617,1000,7.296506133333333,1000.0
0.002134028123691678,292,16500,0.3020227551460266,13.596161842346191,1100,7.296506133333333,1000.0
0.017832092940807343,271,18000,-63.463050842285156,13.889589309692383,1200,6.9111963888888885,1000.0
0.00019931998394895345,287,19500,0.9563319273293018,14.1743803024292,1300,6.9111963888888885,1000.0
0.01327985618263483,270,21000,-566.7178955078125,14.5402193069458,1400,6.5466552857142855,1000.0
0.0029346307273954153,283,22500,0.6670650839805603,14.860219955444336,1500,6.5466552857142855,1000.0
0.0658993273973465,269,24000,-3.7981510162353516,15.172030448913574,1600,6.282151250000001,1000.0
0.001447922084480524,282,25500,0.8060515522956848,15.428068161010742,1700,6.282151250000001,1000.0
0.6211898922920227,270,27000,-22.232173919677734,15.717198371887207,1800,6.630018481481482,1000.0
0.015961168333888054,281,28500,0.6851906776428223,16.00954246520996,1900,6.630018481481482,1000.0
0.8455265164375305,270,30000,-1.5388262271881104,16.258169174194336,2000,6.847539033333334,1000.0
0.0003085554053541273,280,31500,0.7379427254199982,16.53192901611328,2100,6.847539033333334,1000.0
0.792620837688446,271,33000,-10.727198600769043,16.88306427001953,2200,7.215812727272727,1000.0
0.0002469094761181623,280,34500,-0.6198499202728271,17.199676513671875,2300,7.215812727272727,1000.0
0.20231954753398895,271,36000,-168.3677215576172,17.540409088134766,2400,7.431669694444445,1000.0
0.003289835061877966,279,37500,0.037348031997680664,17.758398056030273,2500,7.431669694444445,1000.0
1.1447793245315552,271,39000,-2.6219699382781982,18.046293258666992,2600,7.734022410256413,1000.0
0.0008626800263300538,279,40500,0.5382258892059326,18.35247230529785,2700,7.734022410256413,1000.0
1.0541338920593262,271,42000,0.8134503364562988,18.656980514526367,2800,8.189077976190475,1000.0
0.0008529194165021181,278,43500,0.7787788659334183,18.955982208251953,2900,8.189077976190475,1000.0
1.761028528213501,271,45000,-1.4188451766967773,19.296545028686523,3000,8.731725955555554,1000.0
8.655296551296487e-05,277,46500,-0.35713493824005127,19.612897872924805,3100,8.731725955555554,1000.0
3.8541572093963623,271,48000,-1.5549888610839844,19.951139450073242,3200,9.352378395833332,1000.0
0.00023668591165915132,277,49500,0.8524809777736664,20.240325927734375,3300,9.352378395833332,1000.0
4.867429733276367,271,51000,-6.196167945861816,20.484607696533203,3400,10.222250725490197,1000.0
0.0019583164248615503,277,52500,0.9064553678035736,20.65985679626465,3500,10.222250725490197,1000.0
3.8289499282836914,271,54000,-1.323610782623291,20.854434967041016,3600,11.096349092592593,1000.0
0.0814356729388237,276,55500,-0.6475605964660645,20.861726760864258,3700,11.096349092592593,1000.0
3.0365641117095947,271,57000,-20.184226989746094,20.99333953857422,3800,14.595382245614035,1000.0
0.08124728500843048,276,58500,-0.19776403903961182,21.137088775634766,3900,14.595382245614035,1000.0
11.364252090454102,271,60000,-5.467697620391846,21.319530487060547,4000,15.50923455,1000.0
0.41065776348114014,276,61500,0.06151455640792847,21.311128616333008,4100,15.50923455,1000.0
354.78515625,271,63000,0.24817687273025513,21.325389862060547,4200,27.12560226984127,1000.0
0.06906263530254364,275,64500,0.022744357585906982,21.39598846435547,4300,27.12560226984127,1000.0
743.6163330078125,271,66000,-0.0036983489990234375,21.463655471801758,4400,40.53553363636363,1000.0
0.022647207602858543,275,67500,-0.008388280868530273,21.519763946533203,4500,40.53553363636363,1000.0
1240.901123046875,271,69000,0.0011148452758789062,21.56806182861328,4600,54.816459246376816,1000.0
0.15501205623149872,274,70500,0.000423431396484375,21.61407470703125,4700,54.816459246376816,1000.0
417.71759033203125,270,72000,0.0009093880653381348,21.707719802856445,4800,62.333495847222224,1000.0
0.03880154341459274,274,73500,0.9853348108008504,21.777347564697266,4900,62.333495847222224,1000.0
822.3351440429688,269,75000,-93.60105895996094,21.85230255126953,5000,72.88075164000001,1000.0
0.003002878976985812,273,76500,-0.3042612075805664,21.942028045654297,5100,72.88075164000001,1000.0
1390.679443359375,269,78000,-0.0077304840087890625,22.084197998046875,5200,84.34927279487181,1000.0
0.007390432525426149,273,79500,0.9998981967728469,22.182586669921875,5300,84.34927279487181,1000.0
367.4289855957031,268,81000,0.05512458086013794,22.246870040893555,5400,92.11748274074074,1000.0
0.20597317814826965,272,82500,0.5621280670166016,22.345659255981445,5500,92.11748274074074,1000.0
161.81529235839844,269,84000,-0.6856461763381958,22.360437393188477,5600,96.90708485714285,1000.0
0.011747714132070541,272,85500,-1.228914499282837,22.392887115478516,5700,96.90708485714285,1000.0
314.5318298339844,268,87000,-25.44000244140625,22.449283599853516,5800,103.28217191954022,1000.0
0.01884513907134533,272,88500,-3.9383301734924316,22.551361083984375,5900,103.28217191954022,1000.0
1108.5689697265625,268,90000,-0.05162656307220459,22.728349685668945,6000,111.1395721,1000.0
0.00031754342489875853,271,91500,0.40724557638168335,22.929622650146484,6100,111.1395721,1000.0
1124.8363037109375,267,93000,-0.013437271118164062,23.20717430114746,6200,118.69024865591396,1000.0
1.4994452612882014e-05,270,94500,-3.876678943634033,23.48004150390625,6300,118.69024865591396,1000.0
1132.957275390625,266,96000,4.935264587402344e-05,23.832658767700195,6400,125.78179217708333,1000.0
6.628856499446556e-05,269,97500,-3.121304988861084,24.104087829589844,6500,125.78179217708333,1000.0
1102.744140625,265,99000,-0.03599202632904053,24.498699188232422,6600,132.38838574747476,1000.0
0.00010507387924008071,268,100500,-2.3414065837860107,24.744144439697266,6700,132.38838574747476,1000.0
1141.4342041015625,264,102000,-0.0018726587295532227,25.060731887817383,6800,141.16292466000002,1000.0
4.001115303253755e-05,267,103500,-0.31647300720214844,25.352195739746094,6900,141.16292466000002,1000.0
1154.0489501953125,264,105000,-0.05750226974487305,25.666473388671875,7000,151.37411825,1000.0
8.16601313999854e-05,266,106500,-1.2403781414031982,25.913890838623047,7100,151.37411825,1000.0
1162.55908203125,263,108000,0.042901456356048584,26.175817489624023,7200,161.57392949999996,1000.0
0.0002465446887072176,265,109500,-2.129115581512451,26.439435958862305,7300,161.57392949999996,1000.0
1184.707763671875,263,111000,-0.0245969295501709,26.710933685302734,7400,171.94999471000003,1000.0
0.035475753247737885,265,112500,0.3701937198638916,26.90199851989746,7500,171.94999471000003,1000.0
1415.6995849609375,262,114000,-0.11713612079620361,27.015657424926758,7600,182.93481267000004,1000.0
0.02268565073609352,265,115500,0.342485249042511,27.100614547729492,7700,182.93481267000004,1000.0
1517.098876953125,262,117000,0.2869199514389038,27.139379501342773,7800,194.89884085999998,1000.0
0.5415012240409851,265,118500,0.9930927790701389,27.15309715270996,7900,194.89884085999998,1000.0
1101.5955810546875,262,120000,-150.1055908203125,27.182172775268555,8000,206.51599044,1000.0
0.17477335035800934,265,121500,0.04214698076248169,27.24269676208496,8100,206.51599044,1000.0
1552.6473388671875,262,123000,-0.38940227031707764,27.284570693969727,8200,219.09865914999997,1000.0
0.02245255559682846,265,124500,0.4390900731086731,27.32843017578125,8300,219.09865914999997,1000.0
1434.884521484375,262,126000,-0.7701660394668579,27.404165267944336,8400,230.96445437000003,1000.0
0.3895018994808197,264,127500,0.5903672873973846,27.504838943481445,8500,230.96445437000003,1000.0
1550.4559326171875,262,129000,0.033713459968566895,27.554607391357422,8600,243.25465636999996,1000.0
0.47285372018814087,264,130500,0.4747489094734192,27.5784854888916,8700,243.25465636999996,1000.0
1692.863037109375,262,132000,-0.02631664276123047,27.633798599243164,8800,256.04659474999994,1000.0
0.014612781815230846,264,133500,-0.926450252532959,27.681072235107422,8900,256.04659474999994,1000.0
1633.227294921875,262,135000,0.03617739677429199,27.735673904418945,9000,268.28950965,1000.0
0.3662499785423279,264,136500,0.9932364788837731,27.791889190673828,9100,268.28950965,1000.0
1308.1226806640625,262,138000,-73.06980895996094,27.798320770263672,9200,278.79355883,1000.0
0.43575891852378845,264,139500,0.49587416648864746,27.867000579833984,9300,278.79355883,1000.0
1709.219482421875,262,141000,-0.1481398344039917,27.897220611572266,9400,291.42496296999997,1000.0
0.2976815402507782,263,142500,0.5448524653911591,27.967742919921875,9500,291.42496296999997,1000.0
1740.197998046875,261,144000,0.06554585695266724,28.035350799560547,9600,304.04042186000004,1000.0
0.5618000030517578,263,145500,-0.07438790798187256,28.127758026123047,9700,304.04042186000004,1000.0
1656.975830078125,261,147000,-0.04062759876251221,28.159578323364258,9800,316.89640489,1000.0
