value_loss,policy_entropy,explained_variance,approxkl,fps,n_updates,policy_loss,clipfrac,time_elapsed,serial_timesteps,total_timesteps,ep_reward_mean,ep_len_mean
0.008766497,8.755744,-0.16599225997924805,0.039089937,244,470,-0.039349217,0.2890625,351.1570794582367,15040,60160,10331.50940016,500.0
0.03492421,8.757837,0.014169871807098389,0.015643546,247,471,-0.026068319,0.203125,351.6816189289093,15072,60288,10331.50940016,500.0
0.0068212487,8.751491,0.023775041103363037,0.029889766,237,472,-0.031038657,0.29882812,352.19874835014343,15104,60416,10331.50940016,500.0
0.016535027,8.755071,-0.009595274925231934,0.039235488,232,473,-0.023577197,0.35742188,352.73834705352783,15136,60544,10331.50940016,500.0
0.014345232,8.75632,0.026962220668792725,0.023306616,239,474,-0.016209237,0.26757812,353.28936100006104,15168,60672,10331.50940016,500.0
0.016222367,8.734657,0.027287423610687256,0.011512685,242,475,-0.01866161,0.1953125,353.82412552833557,15200,60800,10331.50940016,500.0
0.008062318,8.710711,-0.010047316551208496,0.016677137,230,476,-0.020023812,0.22070312,354.3533194065094,15232,60928,10331.50940016,500.0
0.011066384,8.692174,0.05240035057067871,0.03461378,241,477,-0.011632685,0.33398438,354.9099087715149,15264,61056,10331.50940016,500.0
0.010285091,8.671133,0.08740043640136719,0.018143766,221,478,-0.020490684,0.22265625,355.4418320655823,15296,61184,10331.50940016,500.0
0.004440415,8.658453,0.08585011959075928,0.010427161,244,479,-0.014371537,0.171875,356.0209791660309,15328,61312,10331.50940016,500.0
0.0031997277,8.643268,0.11100107431411743,0.015493859,232,480,-0.020391203,0.21289062,356.54648780822754,15360,61440,10331.50940016,500.0
0.0033254134,8.63038,-0.03359997272491455,0.0253788,242,481,-0.018685017,0.3515625,357.0987856388092,15392,61568,10331.50940016,500.0
0.004295744,8.623766,-0.0033156871795654297,0.02688787,211,482,-0.0063775647,0.26757812,357.62909960746765,15424,61696,10331.50940016,500.0
0.0036144708,8.614567,0.007878124713897705,0.013119757,252,483,-0.007307992,0.13867188,358.2348051071167,15456,61824,10331.50940016,500.0
0.0052882917,8.615849,0.08420145511627197,0.016275961,232,484,-0.013040591,0.22070312,358.742036819458,15488,61952,10331.50940016,500.0
0.87964594,8.60942,-0.03342235088348389,0.014869174,34,485,-0.022518631,0.1640625,359.2941219806671,15520,62080,11088.124947669998,500.0
0.009922483,8.603083,0.04073071479797363,0.016631057,282,486,-0.017630927,0.22070312,363.00317311286926,15552,62208,11088.124947669998,500.0
0.008104392,8.588171,0.04993605613708496,0.015865583,243,487,-0.017981509,0.20507812,363.45689249038696,15584,62336,11088.124947669998,500.0
0.009630899,8.594682,0.04775351285934448,0.008256122,239,488,-0.007906528,0.111328125,363.98400950431824,15616,62464,11088.124947669998,500.0
0.008896888,8.605226,0.013947904109954834,0.029043594,233,489,0.011912925,0.2890625,364.5193712711334,15648,62592,11088.124947669998,500.0
0.0024946877,8.599371,0.0231858491897583,0.015949272,224,490,-0.0063354997,0.21679688,365.06800651550293,15680,62720,11088.124947669998,500.0
0.013597597,8.587375,0.03079986572265625,0.017724909,239,491,-0.010989251,0.24023438,365.6393747329712,15712,62848,11088.124947669998,500.0
0.0041500255,8.586342,0.05726313591003418,0.021037564,233,492,-0.011745302,0.30859375,366.17550134658813,15744,62976,11088.124947669998,500.0
0.0067870757,8.5919285,0.018841028213500977,0.022262258,223,493,0.005008528,0.31054688,366.7252550125122,15776,63104,11088.124947669998,500.0
0.0059162416,8.599077,0.05364573001861572,0.037686523,224,494,-0.0089564845,0.37304688,367.3001618385315,15808,63232,11088.124947669998,500.0
0.0052547716,8.612526,0.014585435390472412,0.019895159,238,495,-0.012505077,0.24609375,367.87057757377625,15840,63360,11088.124947669998,500.0
0.009346206,8.61616,0.03668344020843506,0.0127389375,219,496,-0.018387955,0.17382812,368.4084162712097,15872,63488,11088.124947669998,500.0
0.010993956,8.613068,0.02930736541748047,0.022589896,233,497,-0.024284268,0.2734375,368.99245285987854,15904,63616,11088.124947669998,500.0
0.0039572148,8.601129,-0.018934011459350586,0.022419602,226,498,-0.0110948365,0.29882812,369.54024052619934,15936,63744,11088.124947669998,500.0
0.0026419444,8.591986,0.0038300752639770508,0.017856147,227,499,-0.014935316,0.24023438,370.1064443588257,15968,63872,11088.124947669998,500.0
1.074903,8.590784,-0.0008629560470581055,0.020340543,32,500,-0.014232244,0.25585938,370.6706883907318,16000,64000,11805.568426320002,500.0
0.011518206,8.599896,-0.4229792356491089,0.04136478,243,501,-0.04109247,0.30078125,374.5661313533783,16032,64128,11805.568426320002,500.0
0.0124800755,8.603206,0.03288382291793823,0.022775717,255,502,-0.018360596,0.25,375.0920467376709,16064,64256,11805.568426320002,500.0
0.014610792,8.604333,0.011974453926086426,0.03404428,264,503,-0.020079013,0.38085938,375.59362721443176,16096,64384,11805.568426320002,500.0
0.016073268,8.612153,0.01795828342437744,0.027883036,245,504,-0.019423705,0.32226562,376.07772064208984,16128,64512,11805.568426320002,500.0
0.007045677,8.632513,-0.017815589904785156,0.01684347,232,505,-0.011781101,0.24609375,376.60005140304565,16160,64640,11805.568426320002,500.0
0.014228145,8.647411,-0.004292607307434082,0.0147255715,259,506,-0.009071736,0.23046875,377.15120935440063,16192,64768,11805.568426320002,500.0
0.005126544,8.641748,0.04149144887924194,0.017978782,226,507,-0.013199793,0.22460938,377.6456687450409,16224,64896,11805.568426320002,500.0
0.0063253706,8.632854,0.05086261034011841,0.015323652,229,508,-0.009098331,0.19140625,378.2108087539673,16256,65024,11805.568426320002,500.0
0.0063572777,8.628277,0.03214949369430542,0.027385315,236,509,-0.013679095,0.34375,378.7688524723053,16288,65152,11805.568426320002,500.0
0.0103414375,8.614667,-0.04447126388549805,0.012038043,240,510,-0.02463488,0.15820312,379.3100235462189,16320,65280,11805.568426320002,500.0
0.0044172336,8.58881,0.03406339883804321,0.02602406,228,511,-0.013037778,0.33398438,379.84446835517883,16352,65408,11805.568426320002,500.0
0.010918131,8.579655,0.014132022857666016,0.016046822,241,512,-0.010071582,0.19726562,380.40588998794556,16384,65536,11805.568426320002,500.0
0.0062323385,8.579614,0.027850329875946045,0.039292865,224,513,0.0077384934,0.33984375,380.93607330322266,16416,65664,11805.568426320002,500.0
0.00772028,8.567769,-0.009178996086120605,0.02101818,231,514,0.0030907232,0.28515625,381.50632643699646,16448,65792,11805.568426320002,500.0
0.007894355,8.5591,0.039505183696746826,0.0358686,230,515,-0.009117422,0.36132812,382.0591757297516,16480,65920,11805.568426320002,500.0
1.1927297,8.565284,-0.14478158950805664,0.051939458,30,516,-0.037563466,0.375,382.6150939464569,16512,66048,12625.955241520001,500.0
0.008185763,8.574033,0.03369706869125366,0.032190837,235,517,-0.003409693,0.37695312,386.7963993549347,16544,66176,12625.955241520001,500.0
0.009759625,8.571912,0.008613169193267822,0.033697672,233,518,0.03252562,0.37304688,387.3397264480591,16576,66304,12625.955241520001,500.0
0.009858041,8.575612,0.011462986469268799,0.017270358,238,519,-0.00025818218,0.25585938,387.88887906074524,16608,66432,12625.955241520001,500.0
0.011017806,8.586555,0.006277799606323242,0.020110333,235,520,-0.021870993,0.23828125,388.4270474910736,16640,66560,12625.955241520001,500.0
0.0031939351,8.591618,0.01420670747756958,0.031832214,224,521,-0.013340825,0.35742188,388.97053146362305,16672,66688,12625.955241520001,500.0
0.010166225,8.592344,0.010994315147399902,0.010578706,228,522,-0.010497959,0.17382812,389.5418825149536,16704,66816,12625.955241520001,500.0
0.006485524,8.58536,0.003756582736968994,0.018585607,224,523,-0.018580616,0.25,390.10340762138367,16736,66944,12625.955241520001,500.0
0.0059941723,8.580108,0.00893324613571167,0.034589317,219,524,-0.017992923,0.33203125,390.67501425743103,16768,67072,12625.955241520001,500.0
0.009634146,8.574205,0.01322925090789795,0.020580407,237,525,-0.021591282,0.26171875,391.2586040496826,16800,67200,12625.955241520001,500.0
0.004167968,8.58286,0.02692568302154541,0.0126807485,240,526,-0.008357541,0.1484375,391.7981972694397,16832,67328,12625.955241520001,500.0
0.0055966675,8.590296,0.029518723487854004,0.016694788,259,527,-0.02231212,0.2421875,392.3314733505249,16864,67456,12625.955241520001,500.0
0.00843555,8.593431,0.040410518646240234,0.016162865,243,528,-0.016811047,0.20703125,392.8249080181122,16896,67584,12625.955241520001,500.0
0.015722973,8.5878725,0.02182614803314209,0.027401607,239,529,-0.012449476,0.3515625,393.35203766822815,16928,67712,12625.955241520001,500.0
0.0038760651,8.572095,0.0046637654304504395,0.012516461,249,530,-0.012172163,0.140625,393.8862864971161,16960,67840,12625.955241520001,500.0
0.0040443437,8.560855,0.015474498271942139,0.03768659,248,531,-0.023728075,0.390625,394.40013456344604,16992,67968,12625.955241520001,500.0
1.0200026,8.557227,-0.018933892250061035,0.02116022,33,532,-0.026681066,0.265625,394.915944814682,17024,68096,13552.055619430002,500.0
0.015684037,8.549471,0.1591995358467102,0.05465141,248,533,-0.032953847,0.25585938,398.68745827674866,17056,68224,13552.055619430002,500.0
0.005979521,8.531561,0.024725139141082764,0.021203775,254,534,0.0069505135,0.2890625,399.2022032737732,17088,68352,13552.055619430002,500.0
0.0077632526,8.516071,0.021460115909576416,0.01877515,210,535,-0.00795597,0.22070312,399.7058434486389,17120,68480,13552.055619430002,500.0
0.0066865217,8.500518,0.01750892400741577,0.018996872,225,536,-0.008616393,0.25195312,400.31587862968445,17152,68608,13552.055619430002,500.0
0.0075485376,8.497533,-0.0016609430313110352,0.011530435,230,537,-0.006821066,0.18554688,400.88417291641235,17184,68736,13552.055619430002,500.0
0.015098693,8.482413,0.010201513767242432,0.018674776,208,538,-0.022557743,0.24804688,401.4413194656372,17216,68864,13552.055619430002,500.0
0.01174942,8.458252,0.003629326820373535,0.019271154,215,539,-0.00027745683,0.23828125,402.05737113952637,17248,68992,13552.055619430002,500.0
0.013747596,8.450403,0.0004780888557434082,0.020787116,210,540,-0.011430146,0.28710938,402.65231919288635,17280,69120,13552.055619430002,500.0
0.007352814,8.443053,0.024213314056396484,0.031981885,208,541,-0.02904806,0.38085938,403.26218247413635,17312,69248,13552.055619430002,500.0
0.004748727,8.433825,0.017530083656311035,0.019527486,261,542,-0.019762747,0.22460938,403.8774104118347,17344,69376,13552.055619430002,500.0
0.009637507,8.425985,0.018948137760162354,0.007891415,242,543,-0.005220824,0.099609375,404.3695831298828,17376,69504,13552.055619430002,500.0
0.009049213,8.416801,0.012265026569366455,0.0362263,268,544,-0.017655887,0.37109375,404.8981137275696,17408,69632,13552.055619430002,500.0
0.0072626392,8.413656,0.009626150131225586,0.017359389,235,545,0.0013049688,0.22460938,405.37630701065063,17440,69760,13552.055619430002,500.0
0.006338708,8.40693,0.026344776153564453,0.013703604,234,546,-0.0169966,0.18945312,405.9203405380249,17472,69888,13552.055619430002,500.0
1.3865702,8.395534,0.0030109286308288574,0.0132508185,30,547,-0.020092461,0.1875,406.467045545578,17504,70016,14468.511927920003,500.0
0.017249767,8.394277,-0.1275768280029297,0.08327166,251,548,-0.037627995,0.35742188,410.6349666118622,17536,70144,14468.511927920003,500.0
0.009919622,8.399607,0.02704310417175293,0.0181315,260,549,-0.02174928,0.25,411.14356803894043,17568,70272,14468.511927920003,500.0
0.010855572,8.405193,0.014940440654754639,0.026592975,299,550,-0.021615036,0.33007812,411.636018037796,17600,70400,14468.511927920003,500.0
0.00858042,8.415248,0.0006725788116455078,0.02167512,250,551,-0.00949175,0.26171875,412.0646800994873,17632,70528,14468.511927920003,500.0
0.007567576,8.404988,0.005159437656402588,0.013034004,247,552,-0.017488658,0.21289062,412.5757112503052,17664,70656,14468.511927920003,500.0
0.0065694745,8.402432,0.005729019641876221,0.022764357,257,553,-0.010914997,0.23828125,413.09489488601685,17696,70784,14468.511927920003,500.0
0.00446947,8.397966,0.04354727268218994,0.025959674,231,554,-0.0098325,0.31054688,413.5933105945587,17728,70912,14468.511927920003,500.0
0.0035609852,8.392805,0.022361695766448975,0.023366755,237,555,-0.012499245,0.25976562,414.1466979980469,17760,71040,14468.511927920003,500.0
0.010875323,8.382181,-0.0015599727630615234,0.020890912,270,556,-0.007965321,0.26171875,414.6866662502289,17792,71168,14468.511927920003,500.0
0.008968221,8.371808,-0.014065980911254883,0.030446736,253,557,-0.004531587,0.31835938,415.16111159324646,17824,71296,14468.511927920003,500.0
0.00673571,8.363128,-0.019121408462524414,0.041863997,256,558,0.019573303,0.39648438,415.66761445999146,17856,71424,14468.511927920003,500.0
0.005540245,8.354439,-0.003271937370300293,0.0598403,296,559,0.037412852,0.46679688,416.16695261001587,17888,71552,14468.511927920003,500.0
0.0036325317,8.348339,0.027989506721496582,0.021909632,272,560,0.0014177174,0.30273438,416.6003351211548,17920,71680,14468.511927920003,500.0
0.004545073,8.338646,0.02310490608215332,0.010224484,248,561,-0.009962216,0.13867188,417.0703933238983,17952,71808,14468.511927920003,500.0
0.010629635,8.33891,-0.02223074436187744,0.04870877,241,562,-0.03136494,0.359375,417.58549284935,17984,71936,14468.511927920003,500.0
1.4420484,8.329563,-0.0611344575881958,0.063072056,34,563,-0.042351738,0.390625,418.11626839637756,18016,72064,15484.22199826,500.0
0.0042459806,8.312643,0.17908412218093872,0.06809376,278,564,-0.014822237,0.3515625,421.7931683063507,18048,72192,15484.22199826,500.0
0.0078851115,8.307045,-0.000118255615234375,0.04517616,235,565,0.014191564,0.46289062,422.2533576488495,18080,72320,15484.22199826,500.0
0.01172714,8.307507,0.000995039939880371,0.032990452,233,566,-0.013120807,0.31445312,422.7973747253418,18112,72448,15484.22199826,500.0
0.0078960005,8.301631,0.005236625671386719,0.01865345,257,567,-0.009902528,0.26171875,423.347145318985,18144,72576,15484.22199826,500.0
0.0050867693,8.298374,0.011784076690673828,0.017248124,251,568,-0.012241894,0.25390625,423.8441426753998,18176,72704,15484.22199826,500.0
0.011007881,8.304312,0.004901885986328125,0.015432987,235,569,-0.015505411,0.20507812,424.35446667671204,18208,72832,15484.22199826,500.0
0.0047809756,8.309826,-0.006673574447631836,0.02543366,231,570,-0.0012302315,0.32226562,424.89966201782227,18240,72960,15484.22199826,500.0
0.010978214,8.319929,0.0046051740646362305,0.012805847,255,571,-0.002683759,0.17578125,425.45366501808167,18272,73088,15484.22199826,500.0
0.0055774353,8.322351,0.027605652809143066,0.022465017,249,572,-0.018392142,0.27539062,425.9553904533386,18304,73216,15484.22199826,500.0
0.0033857035,8.315528,0.02993595600128174,0.029863732,248,573,-0.005364767,0.36328125,426.46825647354126,18336,73344,15484.22199826,500.0
0.004615236,8.308051,0.030354201793670654,0.021695025,239,574,-0.02119699,0.25,426.98436069488525,18368,73472,15484.22199826,500.0
0.005634318,8.306332,0.020961642265319824,0.016930075,233,575,-0.010991288,0.22460938,427.5206859111786,18400,73600,15484.22199826,500.0
0.005106271,8.301014,0.012208402156829834,0.021948457,247,576,-0.024586134,0.2734375,428.0697536468506,18432,73728,15484.22199826,500.0
0.008968356,8.297406,0.01792776584625244,0.029340252,233,577,0.01761914,0.3125,428.5885534286499,18464,73856,15484.22199826,500.0
0.0032958665,8.288916,0.01982969045639038,0.04541119,246,578,-0.005437508,0.4375,429.13752150535583,18496,73984,15484.22199826,500.0
0.7993809,8.288297,-0.018159031867980957,0.029265389,35,579,-0.0142887905,0.32226562,429.6580619812012,18528,74112,16608.954130429996,500.0
0.02181073,8.292256,0.010870277881622314,0.029647943,236,580,-0.0014541526,0.31640625,433.2982409000397,18560,74240,16608.954130429996,500.0
0.0042596813,8.29306,0.02285468578338623,0.022107363,256,581,-0.028718045,0.30273438,433.8412663936615,18592,74368,16608.954130429996,500.0
0.004650543,8.288656,0.03531217575073242,0.02392039,241,582,0.0018952447,0.25390625,434.3401572704315,18624,74496,16608.954130429996,500.0
0.0057488047,8.287909,0.003809213638305664,0.0316757,236,583,-0.032219253,0.33007812,434.8704996109009,18656,74624,16608.954130429996,500.0
0.002892493,8.287949,0.03034794330596924,0.015993081,225,584,-0.018102381,0.171875,435.41301798820496,18688,74752,16608.954130429996,500.0
0.006244644,8.286823,0.021442770957946777,0.020062823,242,585,-0.011333964,0.24804688,435.9825165271759,18720,74880,16608.954130429996,500.0
0.00795485,8.279303,0.027885138988494873,0.041839566,240,586,-0.015088664,0.421875,436.51146721839905,18752,75008,16608.954130429996,500.0
0.004089824,8.263601,0.057937800884246826,0.01242552,240,587,-0.012429658,0.19726562,437.0450322628021,18784,75136,16608.954130429996,500.0
0.008839461,8.249899,0.02926492691040039,0.037736803,237,588,-0.027539067,0.34179688,437.5779619216919,18816,75264,16608.954130429996,500.0
0.0050080204,8.237759,0.0172041654586792,0.030619388,247,589,-0.003122779,0.31445312,438.1168043613434,18848,75392,16608.954130429996,500.0
0.005527299,8.219889,0.010237812995910645,0.028453868,257,590,-0.014539543,0.3359375,438.635005235672,18880,75520,16608.954130429996,500.0
0.006742867,8.203035,0.006466686725616455,0.027006855,233,591,-0.012329553,0.31445312,439.133348941803,18912,75648,16608.954130429996,500.0
0.0021045308,8.190257,0.041524410247802734,0.021040553,237,592,-0.018642722,0.29101562,439.68312764167786,18944,75776,16608.954130429996,500.0
0.0031146575,8.179587,0.059414446353912354,0.024242993,238,593,-0.010011749,0.29101562,440.22291135787964,18976,75904,16608.954130429996,500.0
1.5130919,8.172687,-0.020691394805908203,0.027746905,31,594,-0.035245713,0.30273438,440.75994420051575,19008,76032,17744.24479079,500.0
0.015471562,8.172414,-0.01445627212524414,0.070803516,255,595,-0.020027928,0.37890625,444.8144462108612,19040,76160,17744.24479079,500.0
0.0077016074,8.180806,0.022583186626434326,0.032737643,247,596,0.0010285964,0.36328125,445.31675696372986,19072,76288,17744.24479079,500.0
0.0034402031,8.179011,0.026390552520751953,0.025893673,251,597,-0.0055700094,0.27929688,445.833904504776,19104,76416,17744.24479079,500.0
0.007840504,8.164979,0.023133695125579834,0.035501767,251,598,-0.00030105235,0.359375,446.3442611694336,19136,76544,17744.24479079,500.0
0.0073267366,8.152713,0.009668827056884766,0.042735327,251,599,0.018251084,0.41992188,446.8541433811188,19168,76672,17744.24479079,500.0
0.010029784,8.152412,0.0006951093673706055,0.06161663,239,600,0.02525708,0.4921875,447.3635256290436,19200,76800,17744.24479079,500.0
0.0053526675,8.157701,0.01833510398864746,0.045320228,271,601,0.012915819,0.37109375,447.89843583106995,19232,76928,17744.24479079,500.0
0.008283406,8.151239,0.004570484161376953,0.05188784,239,602,0.025523355,0.42382812,448.37123441696167,19264,77056,17744.24479079,500.0
0.010379091,8.140275,-0.020644664764404297,0.01838888,255,603,-0.010782711,0.24023438,448.90529108047485,19296,77184,17744.24479079,500.0
0.0033477307,8.122939,0.022898375988006592,0.018468153,259,604,-0.006811915,0.22851562,449.4077262878418,19328,77312,17744.24479079,500.0
0.0072299107,8.114854,-0.013424277305603027,0.017316986,229,605,-0.012028113,0.22070312,449.9019498825073,19360,77440,17744.24479079,500.0
0.0040559242,8.112037,-0.03142690658569336,0.030857706,231,606,0.0058956696,0.37109375,450.46160912513733,19392,77568,17744.24479079,500.0
0.0030519746,8.114615,0.003425121307373047,0.021559028,240,607,-0.007909572,0.29101562,451.01515197753906,19424,77696,17744.24479079,500.0
0.0022280773,8.10992,0.08001440763473511,0.03555071,252,608,-0.019117208,0.39453125,451.54760694503784,19456,77824,17744.24479079,500.0
0.004478195,8.103512,-0.0943518877029419,0.015280706,240,609,-0.008232486,0.24414062,452.05589413642883,19488,77952,17744.24479079,500.0
1.5582603,8.09391,-0.05258524417877197,0.02029465,35,610,-0.03334973,0.25195312,452.5883193016052,19520,78080,19021.856576399998,500.0
0.0065770587,8.090233,0.00402146577835083,0.015435338,239,611,-0.011685889,0.1875,456.21327352523804,19552,78208,19021.856576399998,500.0
0.004724959,8.087761,0.031155765056610107,0.04215063,255,612,0.008504132,0.40234375,456.7493658065796,19584,78336,19021.856576399998,500.0
0.0029503638,8.086428,0.030941247940063477,0.009299783,255,613,-0.013341872,0.15820312,457.25196170806885,19616,78464,19021.856576399998,500.0
0.0031399233,8.078836,0.04141509532928467,0.03008059,260,614,-0.008202287,0.36328125,457.7541365623474,19648,78592,19021.856576399998,500.0
0.005285918,8.066066,0.016482174396514893,0.06188148,254,615,0.0022081365,0.40820312,458.24687099456787,19680,78720,19021.856576399998,500.0
0.005174583,8.04609,0.03647112846374512,0.043714374,257,616,0.005104544,0.38671875,458.75125432014465,19712,78848,19021.856576399998,500.0
0.0049234037,8.039448,0.006829500198364258,0.03345214,246,617,-0.010527169,0.34179688,459.2498104572296,19744,78976,19021.856576399998,500.0
0.0044462453,8.037183,0.041308462619781494,0.055814587,238,618,0.04538496,0.4375,459.77074813842773,19776,79104,19021.856576399998,500.0
0.0063261287,8.033893,0.08528017997741699,0.02055677,293,619,-0.027703118,0.26367188,460.3083987236023,19808,79232,19021.856576399998,500.0
0.0032375606,8.029268,0.07157677412033081,0.024896901,278,620,-0.010386033,0.29296875,460.74458050727844,19840,79360,19021.856576399998,500.0
0.009128945,8.016006,-0.01510155200958252,0.03597853,257,621,-0.0063103763,0.34375,461.2050344944,19872,79488,19021.856576399998,500.0
0.0051848516,7.9968114,0.05502676963806152,0.020310963,264,622,-0.024312891,0.2421875,461.70265102386475,19904,79616,19021.856576399998,500.0
0.003157204,7.9819856,0.023390591144561768,0.016338974,288,623,-0.020019043,0.2578125,462.1878066062927,19936,79744,19021.856576399998,500.0
0.0071742274,7.970914,0.037075936794281006,0.017780649,229,624,-0.009438784,0.22265625,462.6328935623169,19968,79872,19021.856576399998,500.0
1.3658007,7.964509,-0.0007065534591674805,0.012172993,32,625,-0.006407806,0.17382812,463.19239592552185,20000,80000,20140.6558323,500.0
0.017220598,7.9740067,-0.5736813545227051,0.0447343,257,626,-0.041318946,0.29101562,467.09511828422546,20032,80128,20140.6558323,500.0
0.0068771685,7.9748354,0.02961069345474243,0.031070497,251,627,-0.023765748,0.34570312,467.59309792518616,20064,80256,20140.6558323,500.0
0.0058725085,7.96171,0.02057594060897827,0.015231022,243,628,-0.0041536707,0.21875,468.10382556915283,20096,80384,20140.6558323,500.0
0.0040692547,7.9508753,0.047582924365997314,0.026201988,259,629,-0.01867037,0.30664062,468.63073229789734,20128,80512,20140.6558323,500.0
0.008354952,7.942872,-0.001269221305847168,0.04199486,242,630,-0.004096388,0.359375,469.1243476867676,20160,80640,20140.6558323,500.0
0.0051884595,7.9363256,0.0069945454597473145,0.0168861,224,631,-0.01143555,0.234375,469.6527290344238,20192,80768,20140.6558323,500.0
0.004434582,7.931862,0.008535027503967285,0.044297487,226,632,0.0064298403,0.38671875,470.2230794429779,20224,80896,20140.6558323,500.0
0.008415983,7.9186435,0.005729019641876221,0.028676726,249,633,-0.022322211,0.32421875,470.7889401912689,20256,81024,20140.6558323,500.0
0.003583012,7.9075603,0.07080644369125366,0.028907027,250,634,-0.032265667,0.3203125,471.3036026954651,20288,81152,20140.6558323,500.0
0.0030063603,7.903705,0.016204893589019775,0.027164448,246,635,0.0033106385,0.30859375,471.81483936309814,20320,81280,20140.6558323,500.0
0.0018570408,7.893302,0.004821658134460449,0.020893134,249,636,-0.023274332,0.27539062,472.3347156047821,20352,81408,20140.6558323,500.0
0.003694135,7.887539,0.004943668842315674,0.017728388,238,637,-0.0006476706,0.19921875,472.84777331352234,20384,81536,20140.6558323,500.0
0.0035030565,7.874556,-0.012865304946899414,0.014945442,231,638,-0.01451101,0.22460938,473.38455390930176,20416,81664,20140.6558323,500.0
0.003250155,7.871519,-0.01537787914276123,0.028888285,249,639,-0.022551585,0.36132812,473.9379668235779,20448,81792,20140.6558323,500.0
0.0028718687,7.86777,0.007095277309417725,0.028369583,232,640,-0.0060291225,0.29492188,474.45235109329224,20480,81920,20140.6558323,500.0
1.3810337,7.8643327,-0.07915711402893066,0.0683115,31,641,-0.03188417,0.35351562,475.0032296180725,20512,82048,21228.01336872,500.0
0.009722458,7.8558636,0.07766914367675781,0.04315851,264,642,-0.018269131,0.26367188,479.0235421657562,20544,82176,21228.01336872,500.0
0.0073275883,7.8506427,0.0024504661560058594,0.022132013,225,643,0.00978218,0.31640625,479.507940530777,20576,82304,21228.01336872,500.0
0.008099686,7.8466635,0.010914385318756104,0.018267294,246,644,-0.0051684724,0.25,480.0769784450531,20608,82432,21228.01336872,500.0
0.0056671696,7.8473225,0.025017499923706055,0.044090346,262,645,-0.010311162,0.39453125,480.5978195667267,20640,82560,21228.01336872,500.0
0.0034325432,7.8464737,0.02075403928756714,0.024762126,221,646,-0.0010939026,0.25,481.08645486831665,20672,82688,21228.01336872,500.0
0.004116872,7.840992,0.03077983856201172,0.025521211,236,647,-0.006153628,0.32617188,481.66422176361084,20704,82816,21228.01336872,500.0
0.006405302,7.834334,0.011876344680786133,0.022390459,240,648,0.011454496,0.27539062,482.20529222488403,20736,82944,21228.01336872,500.0
0.0026399782,7.8199925,0.03659176826477051,0.042447228,262,649,-0.0049154526,0.39453125,482.73794531822205,20768,83072,21228.01336872,500.0
0.0024131278,7.8065786,0.03381502628326416,0.020658351,239,650,0.0153268445,0.26171875,483.22621059417725,20800,83200,21228.01336872,500.0
0.0049430453,7.8001184,0.06225764751434326,0.04541584,251,651,0.007822007,0.40625,483.7619342803955,20832,83328,21228.01336872,500.0
0.0026299278,7.7932744,0.0006714463233947754,0.014575122,245,652,-0.014613341,0.19726562,484.27122378349304,20864,83456,21228.01336872,500.0
0.0042366832,7.7839794,0.009327232837677002,0.048408356,244,653,-0.007801286,0.39257812,484.7942113876343,20896,83584,21228.01336872,500.0
0.0039099944,7.777686,0.012729942798614502,0.03306909,249,654,0.003116134,0.34765625,485.31819772720337,20928,83712,21228.01336872,500.0
0.003292169,7.774411,0.05740576982498169,0.034903497,240,655,-0.0038971482,0.40039062,485.83300161361694,20960,83840,21228.01336872,500.0
0.0060067177,7.764147,0.05611807107925415,0.055605914,225,656,0.014071905,0.42382812,486.3660032749176,20992,83968,21228.01336872,500.0
1.1046723,7.758602,-0.03153717517852783,0.02670334,33,657,-0.030806871,0.27734375,486.9345862865448,21024,84096,22391.101036260003,500.0
0.0048389584,7.7619123,0.02545696496963501,0.044197097,230,658,-0.018197717,0.29882812,490.7601594924927,21056,84224,22391.101036260003,500.0
0.0044833957,7.7613945,-0.010125041007995605,0.06051348,258,659,0.010128247,0.44140625,491.31651496887207,21088,84352,22391.101036260003,500.0
0.004328578,7.753644,0.014018118381500244,0.013596775,254,660,-0.015081568,0.20117188,491.81256794929504,21120,84480,22391.101036260003,500.0
0.005603316,7.7450438,0.05564934015274048,0.051521726,261,661,-0.023426902,0.43554688,492.316632270813,21152,84608,22391.101036260003,500.0
0.002222475,7.7405853,-0.0004755258560180664,0.021901114,235,662,-0.0022350855,0.28710938,492.80770611763,21184,84736,22391.101036260003,500.0
0.0026064964,7.740998,0.01204538345336914,0.017719572,263,663,0.0073593175,0.2109375,493.3523979187012,21216,84864,22391.101036260003,500.0
0.0032346402,7.736515,0.01865243911743164,0.018594874,274,664,0.0025102925,0.21289062,493.8388614654541,21248,84992,22391.101036260003,500.0
0.0013933647,7.729345,0.02698993682861328,0.04614857,224,665,0.012510871,0.3671875,494.3054950237274,21280,85120,22391.101036260003,500.0
0.002688009,7.726136,-0.01552426815032959,0.08358289,230,666,-0.006180172,0.4375,494.87665271759033,21312,85248,22391.101036260003,500.0
0.0042077685,7.726175,0.008953750133514404,0.024546467,234,667,0.006478351,0.30078125,495.43312907218933,21344,85376,22391.101036260003,500.0
0.002781754,7.7206283,-0.004290580749511719,0.049490925,260,668,0.012351876,0.38867188,495.9796209335327,21376,85504,22391.101036260003,500.0
0.0048888377,7.715512,0.003466784954071045,0.021528618,264,669,0.0014808337,0.30078125,496.47156524658203,21408,85632,22391.101036260003,500.0
0.0036242974,7.7062473,0.022547900676727295,0.045084026,262,670,-0.017591799,0.39257812,496.95585894584656,21440,85760,22391.101036260003,500.0
