serial_timesteps,n_updates,fps,explained_variance,policy_loss,total_timesteps,policy_entropy,time_elapsed,clipfrac,value_loss,approxkl,ep_reward_mean,ep_len_mean
20416,638,241,-0.9208682775497437,-0.0075234505,81664,10.007809,477.0905992984772,0.005859375,0.0010600111,0.0011477921,2803.4402765700006,500.0
20448,639,222,-0.7049652338027954,-0.009440857,81792,10.007451,477.6243677139282,0.0078125,0.0018273958,0.0013662284,2803.4402765700006,500.0
20480,640,239,-0.6217901706695557,-0.008954099,81920,10.005842,478.2004590034485,0.0078125,0.0005679834,0.0017400682,2803.4402765700006,500.0
20512,641,30,-0.4242289066314697,-0.0038789655,82048,10.005044,478.7363519668579,0.00390625,0.56813574,0.0015394334,2819.73917252,500.0
20544,642,252,0.7443395853042603,-0.0036791305,82176,10.004773,482.97358083724976,0.0,0.012767326,0.0011944302,2819.73917252,500.0
20576,643,234,-0.08540380001068115,-0.003252147,82304,10.0048275,483.48194217681885,0.00390625,0.0022021297,0.00077014323,2819.73917252,500.0
20608,644,238,-0.6273930072784424,-0.0122206025,82432,10.004995,484.03016805648804,0.0078125,0.0026217473,0.0017190413,2819.73917252,500.0
20640,645,222,0.6083664298057556,-0.008963144,82560,10.004629,484.56711196899414,0.001953125,0.016856711,0.0014614374,2819.73917252,500.0
20672,646,214,0.6858575344085693,-0.01194099,82688,10.003796,485.14343094825745,0.01953125,0.015318226,0.0024125553,2819.73917252,500.0
20704,647,219,0.9274535179138184,-0.011883742,82816,10.004323,485.74073815345764,0.0078125,0.003358759,0.0018865301,2819.73917252,500.0
20736,648,224,-3.7313108444213867,-0.012896354,82944,10.006024,486.32532238960266,0.0234375,0.0019543434,0.002643178,2819.73917252,500.0
20768,649,218,-0.5426610708236694,-0.00936474,83072,10.007998,486.89700078964233,0.0,0.0015540513,0.0013868681,2819.73917252,500.0
20800,650,220,-1.0725209712982178,-0.013633938,83200,10.010233,487.48490357398987,0.01953125,0.00055300107,0.0026096886,2819.73917252,500.0
20832,651,231,-0.21137678623199463,-0.004326709,83328,10.011702,488.0680322647095,0.00390625,0.002959258,0.0013799218,2819.73917252,500.0
20864,652,246,-0.5474876165390015,-0.004381746,83456,10.012068,488.62063479423523,0.0,0.003176521,0.0005855254,2819.73917252,500.0
20896,653,242,0.5238598585128784,-0.004748497,83584,10.013238,489.14108514785767,0.0,0.013144189,0.0009506524,2819.73917252,500.0
20928,654,232,0.8244096636772156,-0.005248465,83712,10.014552,489.66947984695435,0.00390625,0.010425763,0.0013261946,2819.73917252,500.0
20960,655,246,-0.05197787284851074,-0.006521186,83840,10.016325,490.2208774089813,0.001953125,0.004052794,0.0009351652,2819.73917252,500.0
20992,656,243,-1.2840144634246826,-0.0038467366,83968,10.018665,490.74050307273865,0.00390625,0.0018552559,0.0011718218,2819.73917252,500.0
21024,657,32,-0.4278804063796997,-0.0027086602,84096,10.0186825,491.26635217666626,0.001953125,0.42325014,0.0005490169,2833.66495608,500.0
21056,658,231,0.8218834102153778,-0.007342711,84224,10.017045,495.2349088191986,0.001953125,0.008384237,0.0011057243,2833.66495608,500.0
21088,659,233,-0.27491438388824463,-0.006127852,84352,10.017035,495.789865732193,0.001953125,0.03983251,0.0012348144,2833.66495608,500.0
21120,660,232,-0.7870697975158691,-0.0027803266,84480,10.017808,496.3398518562317,0.0,0.0022013402,0.00076217536,2833.66495608,500.0
21152,661,235,-0.75682532787323,-0.004686742,84608,10.018369,496.8923909664154,0.0,0.000678723,0.0005585064,2833.66495608,500.0
21184,662,225,-0.21577000617980957,-0.009642338,84736,10.020218,497.4376657009125,0.0078125,0.003953964,0.0018263934,2833.66495608,500.0
21216,663,226,0.27071285247802734,-0.012016936,84864,10.021966,498.00739884376526,0.021484375,0.0033686163,0.0022467524,2833.66495608,500.0
21248,664,233,-0.2611813545227051,-0.0006171152,84992,10.02298,498.5743885040283,0.0,0.0031029931,0.00089971686,2833.66495608,500.0
21280,665,237,-0.11335587501525879,-0.003386892,85120,10.024373,499.12298369407654,0.0,0.0023087724,0.00040568103,2833.66495608,500.0
21312,666,233,-1.346078872680664,-0.009874887,85248,10.025758,499.6630244255066,0.005859375,0.00094280706,0.0012756354,2833.66495608,500.0
21344,667,240,-0.2971632480621338,-0.013249979,85376,10.025069,500.21135210990906,0.013671875,0.00070706767,0.0023484654,2833.66495608,500.0
21376,668,241,-1.505152702331543,-0.010791352,85504,10.024386,500.74516201019287,0.015625,0.0018065306,0.0021290476,2833.66495608,500.0
21408,669,243,-1.5091052055358887,-0.0056294603,85632,10.023651,501.27656078338623,0.001953125,0.0019517567,0.0011494873,2833.66495608,500.0
21440,670,239,-0.5084600448608398,-0.009485429,85760,10.022812,501.80329871177673,0.00390625,0.0027777762,0.001394546,2833.66495608,500.0
21472,671,246,0.02150207757949829,-0.0041051325,85888,10.022559,502.3385534286499,0.001953125,0.0016074002,0.0012658158,2833.66495608,500.0
21504,672,29,-0.22291862964630127,-0.011730817,86016,10.023129,502.8595359325409,0.017578125,0.67856884,0.002187462,2860.2347882100007,500.0
21536,673,234,0.1131371259689331,-0.0043619946,86144,10.022648,507.1903507709503,0.001953125,0.015247185,0.0012831185,2860.2347882100007,500.0
21568,674,232,-0.22779929637908936,-0.0097041195,86272,10.020752,507.7363431453705,0.0,0.0103356205,0.001115792,2860.2347882100007,500.0
21600,675,228,-0.2919292449951172,-2.7066679e-05,86400,10.020029,508.2870638370514,0.0,0.0036294968,0.00056849857,2860.2347882100007,500.0
21632,676,236,-0.32378101348876953,-0.0029033474,86528,10.021547,508.84870767593384,0.0,0.0025979697,0.0005968618,2860.2347882100007,500.0
21664,677,225,-0.36439788341522217,-0.007745897,86656,10.020077,509.39155888557434,0.001953125,0.0024693757,0.0015180559,2860.2347882100007,500.0
21696,678,218,0.6123226583003998,-0.0028217384,86784,10.019888,509.9590060710907,0.0,0.014918623,0.0011417172,2860.2347882100007,500.0
21728,679,208,0.8808467835187912,-0.0021661432,86912,10.019588,510.5468592643738,0.0,0.003965897,0.00085912156,2860.2347882100007,500.0
21760,680,233,-0.31718170642852783,-0.0064570783,87040,10.018606,511.16267013549805,0.001953125,0.002970832,0.0010204182,2860.2347882100007,500.0
21792,681,230,-0.10080265998840332,-0.010298616,87168,10.018009,511.7107548713684,0.0078125,0.0011449403,0.0015976261,2860.2347882100007,500.0
21824,682,253,-1.8397305011749268,-0.01327609,87296,10.018077,512.2665872573853,0.017578125,0.0021433006,0.0017838567,2860.2347882100007,500.0
21856,683,242,-0.05831575393676758,-0.010967409,87424,10.017944,512.7722201347351,0.021484375,0.0025434073,0.0025971495,2860.2347882100007,500.0
21888,684,246,0.06578713655471802,-0.012571059,87552,10.018485,513.3016755580902,0.017578125,0.002362336,0.0024459313,2860.2347882100007,500.0
21920,685,248,0.8348416239023209,-0.006915687,87680,10.019389,513.8222270011902,0.0078125,0.0071606413,0.001870084,2860.2347882100007,500.0
21952,686,240,0.7180744111537933,-0.01613421,87808,10.020158,514.3384618759155,0.025390625,0.015660698,0.0025910619,2860.2347882100007,500.0
21984,687,243,0.14082902669906616,-0.0034190998,87936,10.021445,514.8721981048584,0.001953125,0.0026121493,0.0011022787,2860.2347882100007,500.0
22016,688,32,-0.5375872850418091,-0.006591823,88064,10.020235,515.3988101482391,0.005859375,0.5353415,0.0012241885,2865.6663074499997,500.0
22048,689,226,0.6923168003559113,-0.0041088243,88192,10.017876,519.3421931266785,0.0,0.01262364,0.0006877945,2865.6663074499997,500.0
22080,690,210,-0.8143811225891113,-0.0022086496,88320,10.016914,519.9089844226837,0.001953125,0.0010939119,0.0010870395,2865.6663074499997,500.0
22112,691,220,-0.5369709730148315,-0.0063129845,88448,10.016884,520.5170104503632,0.001953125,0.00190053,0.0008541259,2865.6663074499997,500.0
22144,692,223,-0.12663567066192627,-0.0011768527,88576,10.018172,521.0972664356232,0.0,0.0010431333,0.0006628621,2865.6663074499997,500.0
22176,693,238,-0.7391777038574219,-0.00912059,88704,10.021421,521.671055316925,0.001953125,0.0019809434,0.0010475321,2865.6663074499997,500.0
22208,694,239,-0.09921622276306152,-0.009407192,88832,10.025205,522.2084465026855,0.00390625,0.0070647765,0.0016664255,2865.6663074499997,500.0
22240,695,229,0.22849726676940918,-0.0029827883,88960,10.026814,522.742778301239,0.001953125,0.0011036047,0.0012132814,2865.6663074499997,500.0
22272,696,215,-0.4669520854949951,-0.0070281583,89088,10.026564,523.3017566204071,0.00390625,0.0011665158,0.0011021689,2865.6663074499997,500.0
22304,697,223,-0.05099654197692871,-0.005096249,89216,10.025922,523.8973271846771,0.001953125,0.0019488432,0.0011559192,2865.6663074499997,500.0
22336,698,248,-0.10593903064727783,-0.00617893,89344,10.024858,524.4717793464661,0.001953125,0.0021440103,0.0012016128,2865.6663074499997,500.0
22368,699,239,-0.5525166988372803,-0.0030715307,89472,10.023284,524.9880499839783,0.001953125,0.00042822765,0.0007133081,2865.6663074499997,500.0
22400,700,248,-0.3384742736816406,-0.006107309,89600,10.022577,525.5246102809906,0.0078125,0.002443404,0.0014012068,2865.6663074499997,500.0
22432,701,256,0.048663198947906494,-0.0041342005,89728,10.019561,526.0406119823456,0.0,0.0012310181,0.0009126046,2865.6663074499997,500.0
22464,702,246,0.31651443243026733,-0.008502005,89856,10.019067,526.5401587486267,0.00390625,0.005366899,0.0009604577,2865.6663074499997,500.0
22496,703,257,0.3195505142211914,-0.0011782416,89984,10.018105,527.059567451477,0.0,0.0033713845,0.00064697926,2865.6663074499997,500.0
22528,704,32,-0.5086379051208496,-0.0033331495,90112,10.016418,527.5582559108734,0.0,0.28182957,0.0005252524,2882.83980358,500.0
22560,705,223,0.6969118714332581,-0.0056791147,90240,10.016958,531.5105247497559,0.0,0.010794424,0.0009354468,2882.83980358,500.0
22592,706,234,0.7511408627033234,-0.006540861,90368,10.016755,532.0838074684143,0.0,0.009528223,0.00073359,2882.83980358,500.0
22624,707,221,-1.2554967403411865,-0.0116088195,90496,10.017432,532.6310820579529,0.005859375,0.0027432276,0.0018156179,2882.83980358,500.0
22656,708,236,-0.3267418146133423,-0.0035854178,90624,10.018766,533.2086505889893,0.005859375,0.0005315939,0.0016153648,2882.83980358,500.0
22688,709,230,-0.41996026039123535,-0.007792808,90752,10.020295,533.7515501976013,0.005859375,0.0028868476,0.0013031288,2882.83980358,500.0
22720,710,228,-0.6301790475845337,-0.0027085356,90880,10.022926,534.3077323436737,0.001953125,0.0008783009,0.00072249665,2882.83980358,500.0
22752,711,236,0.46224039793014526,-0.006502898,91008,10.023753,534.8686053752899,0.00390625,0.016416138,0.0013425493,2882.83980358,500.0
22784,712,244,0.8203156739473343,-0.013886153,91136,10.02346,535.4113166332245,0.02734375,0.004957379,0.0027873826,2882.83980358,500.0
22816,713,230,-1.3553543090820312,-0.005148044,91264,10.024735,535.9358446598053,0.001953125,0.00041445252,0.0011868459,2882.83980358,500.0
