explained_variance,fps,value_loss,policy_loss,policy_entropy,total_timesteps,nupdates,ep_reward_mean,ep_len_mean
0.006895959377288818,87,8.518372535705566,-0.06753066182136536,9.932570457458496,0,1,,
0.056579768657684326,221,2.2310585975646973,-0.14459587633609772,10.208673477172852,8019,100,298.491812,1000.0
-0.2044992446899414,215,6.248167514801025,0.010920844972133636,10.25192928314209,16119,200,419.4870326875,1000.0
-0.08054065704345703,214,5.273306846618652,0.0458938330411911,10.253667831420898,24219,300,644.7287036666667,1000.0
-0.014245748519897461,216,6.708917140960693,-0.16123807430267334,10.30622673034668,32319,400,948.33802884375,1000.0
-0.1824561357498169,221,18.113489151000977,-0.21219971776008606,10.316162109375,40419,500,1730.1089339750001,1000.0
-0.25039422512054443,222,15.777334213256836,-0.015499509871006012,10.27481746673584,48519,600,3973.6029277916664,1000.0
0.02799457311630249,224,10.420985221862793,-0.12098293751478195,10.253508567810059,56619,700,7167.5500251607145,1000.0
0.0021976232528686523,226,9.184185981750488,-0.4626675546169281,10.216736793518066,64719,800,10699.662903093751,1000.0
-0.0025658607482910156,227,8.104406356811523,0.044017866253852844,10.179193496704102,72819,900,14271.439414291668,1000.0
-0.043035149574279785,228,7.857537269592285,-0.014676474034786224,10.095785140991211,80919,1000,18005.7283087625,1000.0
-0.013187527656555176,229,7.557508945465088,0.15696918964385986,9.990782737731934,89019,1100,21665.719093693184,1000.0
-0.014153361320495605,229,6.906008720397949,-0.1423235386610031,9.924359321594238,97119,1200,25274.847065520837,1000.0
-0.02804279327392578,229,4.267059803009033,0.006049744784832001,9.918402671813965,105219,1300,28248.048455780005,1000.0
-0.022861957550048828,229,4.148472785949707,0.07100995630025864,9.908743858337402,113319,1400,32683.381394570006,1000.0
0.09535503387451172,230,4.469109535217285,-0.3696192502975464,9.884589195251465,121419,1500,37787.155373320005,1000.0
0.06289482116699219,230,4.774024963378906,-0.10209845751523972,9.834946632385254,129519,1600,43391.52404754999,1000.0
-0.009211897850036621,231,4.933035850524902,-0.12741298973560333,9.731087684631348,137619,1700,49185.88099678,1000.0
-0.0026979446411132812,231,5.177807807922363,-0.22631125152111053,9.706938743591309,145719,1800,54605.444357160006,1000.0
-0.003076791763305664,231,5.145947456359863,-0.35653698444366455,9.651108741760254,153819,1900,59132.18626023,1000.0
-0.010845303535461426,231,5.372881889343262,-0.3800165057182312,9.58090877532959,161919,2000,63132.54399486,1000.0
0.003657042980194092,232,5.283039093017578,-0.4058881103992462,9.555464744567871,170019,2100,66673.77110051998,1000.0
-0.005669713020324707,232,5.417746543884277,-0.08736469596624374,9.536630630493164,178119,2200,69503.26296128999,1000.0
-0.010377645492553711,232,5.364977836608887,0.006982110440731049,9.509222984313965,186219,2300,71958.63478312001,1000.0
-0.027965426445007324,233,5.5388994216918945,0.08284757286310196,9.520934104919434,194319,2400,73914.60900081,1000.0
0.013428747653961182,234,5.530320167541504,0.18864190578460693,9.538073539733887,202419,2500,75955.96827591,1000.0
-0.007058620452880859,234,5.505772113800049,-0.031114570796489716,9.555978775024414,210519,2600,78873.90984303999,1000.0
-0.04429972171783447,234,5.552609920501709,-0.35360783338546753,9.50936222076416,218619,2700,81402.8292017,1000.0
-0.00857079029083252,234,5.478659629821777,0.3186442255973816,9.517661094665527,226719,2800,82849.94753167001,1000.0
0.04321146011352539,235,5.307220458984375,-0.30241721868515015,9.542559623718262,234819,2900,83980.62051231,1000.0
0.013009309768676758,235,5.293806076049805,-0.01589053124189377,9.525042533874512,242919,3000,85145.67135038,1000.0
0.037921369075775146,236,5.400908470153809,0.1252456158399582,9.534660339355469,251019,3100,86296.40614076998,1000.0
0.0037592649459838867,236,5.407895565032959,-0.417095422744751,9.564469337463379,259119,3200,87200.20963254,1000.0
-0.025609731674194336,236,5.312018394470215,-0.01719631999731064,9.564447402954102,267219,3300,88058.05661733002,1000.0
-0.0014597177505493164,237,5.297398567199707,-0.04233092814683914,9.556648254394531,275319,3400,88537.32869183998,1000.0
-0.009862303733825684,238,5.423107147216797,0.11193623393774033,9.537344932556152,283419,3500,89171.09684337997,1000.0
0.00801914930343628,238,5.467073917388916,-0.08792007714509964,9.57055377960205,291519,3600,89793.52306094998,1000.0
0.024827301502227783,239,5.559429168701172,-0.4006432592868805,9.5405912399292,299619,3700,90429.29108757,1000.0
-0.0007483959197998047,239,5.554264068603516,0.27364373207092285,9.523107528686523,307719,3800,90980.93867849001,1000.0
-0.007621407508850098,240,5.5157790184021,-0.05600644648075104,9.529959678649902,315819,3900,91312.39688248001,1000.0
0.0027063488960266113,240,5.556016445159912,-0.08005915582180023,9.521788597106934,323919,4000,91598.78500794999,1000.0
-0.024317383766174316,240,5.529810428619385,-0.47972163558006287,9.511703491210938,332019,4100,92411.17118605999,1000.0
0.01743870973587036,240,5.505943775177002,0.39630043506622314,9.51960563659668,340119,4200,92688.50591626998,1000.0
0.044921934604644775,241,5.5391130447387695,0.565959632396698,9.519133567810059,348219,4300,92970.79702438001,1000.0
-0.02086961269378662,241,5.540440559387207,-0.24174869060516357,9.504585266113281,356319,4400,93186.23852178999,1000.0
0.02389395236968994,242,5.572099685668945,-0.15337012708187103,9.493868827819824,364419,4500,93353.58809316998,1000.0
-0.01340341567993164,242,5.4668869972229,-0.20104849338531494,9.476067543029785,372519,4600,93604.66835056999,1000.0
-0.031780362129211426,242,5.601614952087402,-0.261726975440979,9.45994758605957,380619,4700,93891.01902445,1000.0
-0.03149604797363281,243,5.601516246795654,-0.14731533825397491,9.465361595153809,388719,4800,94029.25412328,1000.0
-0.032927751541137695,243,5.672454357147217,0.13419407606124878,9.424969673156738,396819,4900,94091.74690208,1000.0
-0.0033570528030395508,243,5.531402587890625,-0.193269282579422,9.410467147827148,404919,5000,94092.29183825,1000.0
-0.037904977798461914,244,5.720179080963135,-0.14632093906402588,9.400857925415039,413019,5100,94317.96595064,1000.0
-0.014487385749816895,244,5.770169734954834,-0.2823534905910492,9.358329772949219,421119,5200,94659.70498477003,1000.0
-0.07696855068206787,244,5.258791446685791,0.19299563765525818,9.380254745483398,429219,5300,93996.24488778,1000.0
0.014721512794494629,244,5.291323661804199,-0.0625363141298294,9.385302543640137,437319,5400,93223.60006934,1000.0
-0.007840752601623535,245,5.254654407501221,-0.09104009717702866,9.379323959350586,445419,5500,92805.8411104,1000.0
0.03385418653488159,245,5.323204040527344,0.1429705172777176,9.328203201293945,453519,5600,92771.98963787,1000.0
0.01372605562210083,245,5.427600383758545,-0.08374010771512985,9.32053279876709,461619,5700,92604.73381759001,1000.0
-0.032816410064697266,245,5.386660099029541,-0.10832365602254868,9.332350730895996,469719,5800,92753.23315648001,1000.0
-0.0027742385864257812,246,5.791393280029297,0.11720037460327148,9.30628776550293,477819,5900,93073.10020107002,1000.0
0.025953054428100586,246,5.78833532333374,-0.33565109968185425,9.27401065826416,485919,6000,93308.45069954,1000.0
-0.004358172416687012,246,5.793560981750488,-0.08039878308773041,9.230059623718262,494019,6100,93424.14141527,1000.0
0.0008175969123840332,246,5.8637542724609375,-0.08577319234609604,9.186254501342773,502119,6200,93695.6919179,1000.0
-0.02261519432067871,247,5.9665656089782715,0.3029211759567261,9.186448097229004,510219,6300,93916.52774134997,1000.0
0.011220574378967285,247,6.030117034912109,-0.23508960008621216,9.191372871398926,518319,6400,94094.01678477002,1000.0
-0.03134942054748535,247,6.023984432220459,0.05199665576219559,9.1788911819458,526419,6500,94673.85240081,1000.0
-0.009042739868164062,247,6.064007759094238,0.09944044053554535,9.170478820800781,534519,6600,95349.49877053,1000.0
-0.029723048210144043,247,6.027278423309326,-0.06184409558773041,9.14801025390625,542619,6700,96134.53174966,1000.0
-0.01014089584350586,247,6.021458625793457,-0.20648907124996185,9.147900581359863,550719,6800,96438.98579446,1000.0
0.04976248741149902,248,6.019014835357666,-0.18558228015899658,9.155664443969727,558819,6900,96747.97710584998,1000.0
-0.10717737674713135,248,5.821906089782715,0.001055493950843811,9.16840934753418,566919,7000,96528.91591978002,1000.0
-0.010964512825012207,248,5.955938339233398,-0.06244684010744095,9.171477317810059,575019,7100,96484.07105645999,1000.0
0.012760698795318604,248,6.109206676483154,-0.021043159067630768,9.148430824279785,583119,7200,96416.32522002999,1000.0
0.01984536647796631,248,6.279959678649902,-0.4117225110530853,9.155777931213379,591219,7300,96556.53792079001,1000.0
-0.05608975887298584,248,6.509737968444824,-0.3626856207847595,9.186101913452148,599319,7400,96743.85693807,1000.0
-0.03898477554321289,249,6.2435994148254395,0.12236010283231735,9.186745643615723,607419,7500,96732.31072495999,1000.0
-0.010823965072631836,249,6.328756809234619,-0.42748743295669556,9.191285133361816,615519,7600,96467.93723218999,1000.0
0.028891324996948242,249,6.304354190826416,0.07908648252487183,9.215142250061035,623619,7700,96359.98541758003,1000.0
0.018707871437072754,249,6.419682502746582,-0.14586101472377777,9.244280815124512,631719,7800,96849.24326774999,1000.0
0.01728057861328125,249,6.455868721008301,-0.30990350246429443,9.265884399414062,639819,7900,97253.27855383,1000.0
0.028802573680877686,249,6.505774021148682,-0.15538470447063446,9.283110618591309,647919,8000,97410.65299456,1000.0
0.020427227020263672,249,6.641606330871582,-0.2565993666648865,9.294861793518066,656019,8100,97629.06689001,1000.0
0.010387957096099854,250,6.541923522949219,0.01614929735660553,9.289154052734375,664119,8200,97819.94628624,1000.0
-0.010374784469604492,250,6.555781364440918,-0.12470117211341858,9.295865058898926,672219,8300,98145.43073251,1000.0
0.006967127323150635,250,6.575438022613525,0.2665290832519531,9.337471961975098,680319,8400,98260.90238245,1000.0
-0.04289090633392334,250,6.709359645843506,0.07536277920007706,9.37846565246582,688419,8500,98151.12783052001,1000.0
0.027074038982391357,250,6.546160697937012,0.1010637879371643,9.421843528747559,696519,8600,98164.46222809999,1000.0
0.027830183506011963,250,6.66062068939209,-0.18902814388275146,9.461335182189941,704619,8700,98162.78742219001,1000.0
-0.006627798080444336,250,6.630807399749756,-0.0913124680519104,9.48201847076416,712719,8800,98271.21516771,1000.0
-0.0007266998291015625,250,6.698899269104004,-0.1891895830631256,9.491286277770996,720819,8900,98441.87814637,1000.0
-0.004066586494445801,251,6.729644775390625,-0.3959175944328308,9.468801498413086,728919,9000,98695.10718760999,1000.0
-0.0149458646774292,251,6.939897060394287,0.0609191358089447,9.46040153503418,737019,9100,98810.08716715999,1000.0
-0.0036629438400268555,251,6.8569440841674805,-0.1688559204339981,9.493462562561035,745119,9200,98914.57602416,1000.0
0.020673513412475586,251,6.863482475280762,-0.002193339169025421,9.478243827819824,753219,9300,98937.95020470997,1000.0
0.020858585834503174,251,6.975512504577637,-0.45820164680480957,9.489890098571777,761319,9400,98981.57311886002,1000.0
-0.0013390779495239258,251,7.137062072753906,-0.1774880290031433,9.51264762878418,769419,9500,99123.13648139,1000.0
0.021938979625701904,251,7.0578413009643555,-0.10852190852165222,9.571702003479004,777519,9600,99279.24518761,1000.0
-0.010653376579284668,251,7.004127502441406,-0.0011904165148735046,9.553253173828125,785619,9700,99338.22139122998,1000.0
-0.039508938789367676,251,6.8531670570373535,-0.23145058751106262,9.584626197814941,793719,9800,99349.31775229,1000.0
-0.027876973152160645,251,7.0373125076293945,-0.1301056444644928,9.591270446777344,801819,9900,99462.74296728,1000.0
-0.0036972761154174805,252,7.013304233551025,0.23793837428092957,9.636541366577148,809919,10000,99483.55591534,1000.0
-0.04428362846374512,252,7.102076530456543,-0.1121191531419754,9.68616008758545,818019,10100,99702.53081748,1000.0
0.015134334564208984,252,7.105714321136475,0.08464765548706055,9.719583511352539,826119,10200,99651.12688471997,1000.0
0.04342526197433472,252,7.166298866271973,-0.02788247913122177,9.697012901306152,834219,10300,99555.91410566,1000.0
0.03367888927459717,252,7.203718662261963,-0.2973840832710266,9.76218318939209,842319,10400,99380.87766494001,1000.0
-0.023549318313598633,252,7.289865016937256,0.34549593925476074,9.793473243713379,850419,10500,99631.78367002,1000.0
0.01228111982345581,252,7.1753435134887695,-0.17562171816825867,9.825597763061523,858519,10600,99896.21379419001,1000.0
0.0008022785186767578,252,7.339306831359863,-0.042607784271240234,9.827003479003906,866619,10700,100046.38286576,1000.0
0.0015470385551452637,252,7.44431209564209,0.1244191974401474,9.794463157653809,874719,10800,100190.34953664002,1000.0
-0.009393930435180664,252,7.497220039367676,0.0001457110047340393,9.834490776062012,882819,10900,100519.67211004,1000.0
0.018383145332336426,252,7.792311668395996,0.2709752023220062,9.81077766418457,890919,11000,100827.88143039,1000.0
0.0019507408142089844,253,7.6159772872924805,-0.033308885991573334,9.817986488342285,899019,11100,101093.34810228001,1000.0
0.020270168781280518,253,7.816069602966309,-0.27188000082969666,9.826865196228027,907119,11200,101490.0094675,1000.0
-0.024058818817138672,253,7.697083950042725,0.1063009724020958,9.795775413513184,915219,11300,101698.12860164001,1000.0
-0.007878422737121582,253,7.767298698425293,-0.19498641788959503,9.806740760803223,923319,11400,101926.03633303,1000.0
0.0018211603164672852,253,7.697206974029541,-0.002456560730934143,9.825860977172852,931419,11500,101991.09140984001,1000.0
0.02456754446029663,253,7.609399318695068,-0.13864931464195251,9.837111473083496,939519,11600,102206.0794391,1000.0
-0.0043408870697021484,253,7.612098693847656,-0.2834857404232025,9.865754127502441,947619,11700,102368.56862917001,1000.0
-0.00019276142120361328,253,7.668940544128418,0.001223236322402954,9.870232582092285,955719,11800,102206.77267384002,1000.0
-0.04644036293029785,253,7.563172817230225,0.08560504019260406,9.891716003417969,963819,11900,102299.45962913,1000.0
-0.0024002790451049805,253,7.350102424621582,-0.1824738085269928,9.89776611328125,971919,12000,102213.96215024998,1000.0
0.00985652208328247,253,7.275306701660156,0.0641459971666336,9.908652305603027,980019,12100,102061.81929246997,1000.0
0.005025506019592285,253,7.260989189147949,-0.14405174553394318,9.917379379272461,988119,12200,102015.72882832,1000.0
0.029874205589294434,253,7.339024543762207,-0.06339828670024872,9.932141304016113,996219,12300,102029.47187596999,1000.0
-0.00033974647521972656,254,7.22268533706665,-0.15161864459514618,9.935471534729004,1004319,12400,101916.36038362997,1000.0
0.0034356117248535156,254,7.271014213562012,-0.2048073261976242,9.935898780822754,1012419,12500,101927.83044799003,1000.0
