train/loss_actor,total/steps,reference_actor_Q_std,rollout/return,rollout/Q_mean,reference_action_mean,total/epochs,train/loss_critic,train/param_noise_distance,rollout/return_history,total/duration,reference_Q_mean,rollout/actions_std,total/steps_per_second,rollout/episodes,total/episodes,rollout/actions_mean,rollout/episode_steps,reference_action_std,reference_actor_Q_mean,reference_Q_std
-3.170116901397705,179998,0.2578548491001129,7.165559125903387,2.803117275238037,0.19475333392620087,1,0.006486590951681137,0.0,6.884064682765436,2229.475518465042,3.084688663482666,0.6494042873382568,80.73558041306761,179.0,179.0,-0.05924871563911438,1001.0,0.717128574848175,3.1084628105163574,0.2614166736602783
-3.1071901321411133,189998,0.301552951335907,7.762494802195842,2.816661834716797,0.1908867359161377,1,0.016579950228333473,0.0,7.603077859183418,2349.4833137989044,3.005129337310791,0.6527653336524963,80.86799292598091,189.0,189.0,-0.04863295331597328,1001.0,0.7474793195724487,3.044070243835449,0.27900031208992004
-3.0782735347747803,199998,0.34142374992370605,7.9159575389587475,2.828126907348633,0.23239238560199738,1,0.01601426862180233,0.0,7.635248876212006,2481.798817396164,2.99275541305542,0.6646716594696045,80.58590349794449,199.0,199.0,-0.024147098883986473,1001.0,0.7688528299331665,3.0236148834228516,0.31659385561943054
-3.054206132888794,209998,0.33307772874832153,7.719123801354774,2.8421428203582764,0.03003500960767269,1,0.008799285627901554,0.0,7.722187065413107,2608.915261030197,2.971312999725342,0.6730028986930847,80.49245720502125,209.0,209.0,-0.019697625190019608,1001.0,0.8078078627586365,2.990234136581421,0.29338157176971436
-2.9326171875,219998,0.3255741000175476,7.371262330155012,2.8379406929016113,0.17782776057720184,1,0.013393854722380638,0.0,7.368847174005764,2733.7979521751404,2.9496138095855713,0.6813779473304749,80.47339410176933,219.0,219.0,-0.02784276381134987,1001.0,0.7436619400978088,2.969870090484619,0.2950665056705475
-2.868802547454834,229998,0.29506638646125793,7.049833433854599,2.8449811935424805,-0.011241376399993896,1,0.005600109230726957,0.0,7.061521092985475,2855.7326109409332,2.935549259185791,0.688936710357666,80.53905296274154,229.0,229.0,-0.03527744114398956,1001.0,0.8487721681594849,2.9558091163635254,0.2933136522769928
-2.754040002822876,239998,0.27794140577316284,6.758473489721395,2.83709716796875,-2.5215869754902087e-05,1,0.005685931537300348,0.0,6.992457129471514,2979.1817893981934,2.86324405670166,0.695822536945343,80.55836030351158,239.0,239.0,-0.04088355973362923,1001.0,0.884319007396698,2.887051582336426,0.2909095585346222
-2.6658935546875,249998,0.23062896728515625,6.534079694341947,2.8390700817108154,-0.12752895057201385,1,0.007718524895608425,0.0,6.8637473799553455,3103.4085829257965,2.727045774459839,0.7017747759819031,80.55594141726247,249.0,249.0,-0.04973965138196945,1001.0,0.8704887628555298,2.745166540145874,0.24424396455287933
-2.5653250217437744,259998,0.22618979215621948,6.281934589429961,2.8383724689483643,-0.24979178607463837,1,0.005395833868533373,0.0,6.323962975764195,3226.6032180786133,2.602735757827759,0.7117102742195129,80.57947706220423,259.0,259.0,-0.06039443984627724,1001.0,0.9301266670227051,2.6170880794525146,0.22946937382221222
-2.454754114151001,269998,0.2230866700410843,6.052914297562038,2.8199501037597656,-0.39399728178977966,1,0.002966503147035837,0.0,5.352581256755925,3349.5884063243866,2.476497173309326,0.7225347757339478,80.60632150810365,269.0,269.0,-0.07448459416627884,1001.0,0.9074922204017639,2.4716739654541016,0.23102128505706787
-2.3100876808166504,279998,0.20354078710079193,5.8376300933482,2.8064448833465576,-0.8553850054740906,1,0.005406405311077833,0.0,3.460637125074415,3468.6690590381622,2.332655191421509,0.7316243052482605,80.72202773868588,279.0,279.0,-0.09426963329315186,1001.0,0.5004268288612366,2.3070435523986816,0.20729690790176392
-2.206374406814575,289998,0.21276628971099854,5.638541301424677,2.7833166122436523,-0.30153048038482666,1,0.006714056711643934,0.0,1.624269184967175,3586.3229899406433,2.1621012687683105,0.7387005090713501,80.86220923587246,289.0,289.0,-0.11790529638528824,1001.0,0.9099105000495911,2.1923093795776367,0.2574754059314728
-2.1039817333221436,299998,0.1860666126012802,5.489316090640211,2.7633230686187744,-0.36076006293296814,1,0.004562970716506243,0.0,0.6602996084863224,3706.3993198871613,2.10945463180542,0.7442915439605713,80.94055014264713,299.0,299.0,-0.1305476576089859,1001.0,0.925166666507721,2.128201723098755,0.19333720207214355
-2.002448797225952,309998,0.16957378387451172,5.31182045135956,2.745858907699585,-0.3136853277683258,1,0.0013695257948711514,0.0,0.28055644986956535,3823.6999082565308,2.011197805404663,0.7482094168663025,81.07278485181854,309.0,309.0,-0.1452651023864746,1001.0,0.938060998916626,2.0218961238861084,0.15654055774211884
-1.9301344156265259,319998,0.12670506536960602,5.164273916148455,2.720668077468872,0.14912237226963043,1,0.0037985562812536955,0.0,0.3309692894740976,3934.9262416362762,1.903245449066162,0.7533118724822998,81.32249001621284,319.0,319.0,-0.16022180020809174,1001.0,0.9581125974655151,1.9254183769226074,0.12959171831607819
-1.8095221519470215,329998,0.143220916390419,5.026764683776107,2.6921160221099854,-0.04082685708999634,1,0.005094347521662712,0.0,0.3939372460963607,4047.9463908672333,1.8208086490631104,0.759773850440979,81.52232468901376,329.0,329.0,-0.16344091296195984,1001.0,0.9791001081466675,1.8146171569824219,0.1124592125415802
-1.7152901887893677,339998,0.10283548384904861,4.926648733055759,2.6614177227020264,-0.43707704544067383,1,0.0024230408016592264,0.0,0.5485875646248918,4160.833103179932,1.745056390762329,0.7680270075798035,81.71392400722713,339.0,339.0,-0.15693636238574982,1001.0,0.8585060238838196,1.74853515625,0.09399624913930893
-1.6496447324752808,349998,0.09214052557945251,4.8899516760072546,2.634631633758545,-0.06029006838798523,1,0.0012346195289865136,0.0,0.7960729103538727,4274.503740310669,1.6741063594818115,0.7760435342788696,81.88038220655817,349.0,349.0,-0.15222501754760742,1001.0,0.9850481152534485,1.6775792837142944,0.0860302522778511
-1.5722390413284302,359998,0.07436297833919525,4.75401984494993,2.605546236038208,-0.5036192536354065,1,0.0024393736384809017,0.0,0.7967206567466519,4384.361658573151,1.5965019464492798,0.7800938487052917,82.10955847952515,359.0,359.0,-0.1649610698223114,1001.0,0.8170115947723389,1.5975476503372192,0.07496558874845505
-1.482241153717041,369998,0.06514475494623184,4.642029185115187,2.5753965377807617,-0.4953843653202057,1,0.00216233404353261,0.0,0.8467482326331586,4494.356608867645,1.5269521474838257,0.783323347568512,82.32502050904704,369.0,369.0,-0.17885981500148773,1001.0,0.823601245880127,1.5277316570281982,0.06733895093202591
-1.4074158668518066,379998,0.06058572977781296,4.51978996435681,2.544187545776367,-0.1069253459572792,1,0.002437561983242631,0.0,0.8430160044708321,4605.260375499725,1.4637975692749023,0.786324679851532,82.51390128158947,379.0,379.0,-0.1901535838842392,1001.0,0.9785157442092896,1.4672343730926514,0.05970417708158493
-1.3702399730682373,389998,0.07366503775119781,4.52367209794477,2.5166821479797363,0.1920512169599533,1,0.0015757428482174873,0.0,1.3017000998878407,4717.030346393585,1.3997702598571777,0.7927119731903076,82.67871337698172,389.0,389.0,-0.185303196310997,1001.0,0.9553271532058716,1.3947747945785522,0.06620946526527405
-1.3234312534332275,399998,0.06446968019008636,4.53175782111485,2.4893410205841064,0.2223220318555832,1,0.0022237517405301332,0.0,1.6686585952340178,4829.0069580078125,1.3508555889129639,0.7982114553451538,82.83235113933603,399.0,399.0,-0.18034714460372925,1001.0,0.9585184454917908,1.3519129753112793,0.058503780514001846
-1.2934929132461548,409998,0.058602090924978256,4.519441854899046,2.461681604385376,0.5364966988563538,1,0.0019088606350123882,0.0,2.070991991836059,4943.722045183182,1.3010603189468384,0.8058385252952576,82.9330606075383,409.0,409.0,-0.16626693308353424,1001.0,0.8159326314926147,1.3058383464813232,0.051547810435295105
-1.2610551118850708,419998,0.047993868589401245,4.489452734528216,2.4331912994384766,0.4362673759460449,1,0.0012225467944517732,0.0,2.336773165159651,5061.872166633606,1.2617995738983154,0.8121991157531738,82.97285790196463,419.0,419.0,-0.15606005489826202,1001.0,0.8879454135894775,1.2731003761291504,0.04888153821229935
-1.2443041801452637,429998,0.05102824792265892,4.499607293684812,2.406454563140869,0.3963385820388794,1,0.00129263277631253,0.0,2.7652594802844486,5175.837816953659,1.2353336811065674,0.8172440528869629,83.07795089551004,429.0,429.0,-0.14909537136554718,1001.0,0.9108744263648987,1.2458343505859375,0.05422424152493477
-1.2086975574493408,439998,0.08917785435914993,4.507866276408986,2.379739284515381,0.39888128638267517,1,0.0023441030643880367,0.0,3.088193748376425,5289.007722377777,1.2280097007751465,0.8224968910217285,83.19102998060859,439.0,439.0,-0.13974760472774506,1001.0,0.8989764451980591,1.2445995807647705,0.08980189263820648
-1.1791868209838867,449998,0.11402783542871475,4.59240210992929,2.3535897731781006,0.46055349707603455,1,0.0011729372199624777,0.0,3.5539541243171926,5401.918678998947,1.232780933380127,0.8282824158668518,83.30336436745306,449.0,449.0,-0.12927958369255066,1001.0,0.8693009614944458,1.2378289699554443,0.14767855405807495
-1.1639080047607422,459998,0.15705232322216034,4.7204113780675545,2.3290460109710693,0.4757786691188812,1,0.0018394360085949302,0.0,4.599756981959825,5514.757968664169,1.2273175716400146,0.8335622549057007,83.41218283989797,459.0,459.0,-0.117550790309906,1001.0,0.864425539970398,1.24025297164917,0.16534021496772766
-1.1877297163009644,469998,0.20056290924549103,4.77709455861207,2.3079981803894043,0.5668332576751709,1,0.0007622030097991228,0.0,5.275485786815569,5628.827943325043,1.2280958890914917,0.838554322719574,83.49837741218367,469.0,469.0,-0.10716310143470764,1001.0,0.8024120926856995,1.2567002773284912,0.17156343162059784
-1.2349576950073242,479998,0.23285658657550812,4.90938952410747,2.2886335849761963,0.5054348111152649,1,0.002151026390492916,0.0,6.38597185556247,5740.0042679309845,1.2037749290466309,0.8434703350067139,83.62328277031366,479.0,479.0,-0.09147779643535614,1001.0,0.8624369502067566,1.2471725940704346,0.20371809601783752
-1.2893162965774536,489998,0.23816996812820435,5.096021664113883,2.2690470218658447,0.7472746968269348,1,0.0025710398331284523,0.0,7.322461476511734,5851.214275836945,1.182408094406128,0.8474625945091248,83.74295947825493,489.0,489.0,-0.0775991678237915,1001.0,0.6046361327171326,1.2161173820495605,0.19919832050800323
-1.3579045534133911,499998,0.23216098546981812,5.397460019067901,2.2500743865966797,0.592878520488739,1,0.0024999072775244713,0.0,8.851611788900577,5963.091531276703,1.2131080627441406,0.8503850698471069,83.84878839734161,499.0,499.0,-0.0642973929643631,1001.0,0.7579331398010254,1.2677638530731201,0.1900944858789444
