rollout/episode_steps,total/steps_per_second,reference_action_mean,total/steps,reference_actor_Q_mean,train/param_noise_distance,rollout/return,rollout/actions_std,total/episodes,train/loss_actor,reference_actor_Q_std,reference_Q_mean,total/duration,reference_action_std,rollout/episodes,rollout/return_history,train/loss_critic,rollout/Q_mean,reference_Q_std,rollout/actions_mean,total/epochs
1000.0,125.46650073412302,0.13638505339622498,109998,3.6012802124023438,0.0,10.901328084097301,0.8650124073028564,110.0,-3.7551326751708984,0.2155395895242691,3.491551399230957,876.7121052742004,0.9670661687850952,110.0,10.621210422491721,0.01498612854629755,2.6084461212158203,0.19106075167655945,-0.09916509687900543,1
1000.0,125.50661797564626,-0.06384741514921188,119998,3.828474521636963,0.0,10.941659444611465,0.8743059039115906,120.0,-3.792720317840576,0.1935242861509323,3.672473192214966,956.1089441776276,0.9745762944221497,120.0,10.49179413938589,0.0068304771557450294,2.726428747177124,0.18700948357582092,-0.09479296952486038,1
1000.0,124.75300997700752,-0.05422215908765793,129998,3.8703818321228027,0.0,10.14034292874544,0.8854526281356812,130.0,-3.777857780456543,0.19763843715190887,3.714153528213501,1042.0429937839508,0.985253095626831,130.0,7.515904762143394,0.021477853879332542,2.8109140396118164,0.17969739437103271,-0.07852168381214142,1
1000.0,124.35970606226009,-0.07181494683027267,139998,3.8166770935058594,0.0,10.366889170379416,0.8946998119354248,140.0,-3.7520570755004883,0.1729956567287445,3.654902219772339,1125.7504897117615,0.984963059425354,140.0,6.541738342521404,0.013440890237689018,2.881974220275879,0.17357836663722992,-0.06693362444639206,1
1000.0,122.79061863758231,0.05330131575465202,149998,3.6935510635375977,0.0,9.847540893309889,0.9018287658691406,150.0,-3.5888636112213135,0.1792653501033783,3.546438217163086,1221.5754075050354,0.9804639220237732,150.0,6.01495577417056,0.011794719845056534,2.919266700744629,0.16524258255958557,-0.06816979497671127,1
1000.0,121.49662786487339,-0.08619577437639236,159998,3.6569032669067383,0.0,9.532662597535353,0.90767502784729,160.0,-3.4547622203826904,0.17925196886062622,3.4780240058898926,1316.892516374588,0.967365026473999,160.0,5.28431647141241,0.020728426054120064,2.9448719024658203,0.19366970658302307,-0.07194144278764725,1
1000.0,122.28257298955414,-0.2177111804485321,169998,3.6096982955932617,0.0,10.382541040488693,0.9126898646354675,170.0,-3.6164450645446777,0.12730306386947632,3.391153335571289,1390.2062726020813,0.962597131729126,170.0,6.9832421610833,0.015957718715071678,2.9933600425720215,0.17284928262233734,-0.0740906298160553,1
1000.0,122.85126440872162,-0.27517813444137573,179998,3.5278079509735107,0.0,11.144343699166642,0.9171259999275208,180.0,-3.5769853591918945,0.1468050330877304,3.2939085960388184,1465.1701052188873,0.9403620958328247,180.0,9.359629113922347,0.017856774851679802,3.031428098678589,0.15222862362861633,-0.07914115488529205,1
1000.0,123.31274449396409,-0.08595965802669525,189998,3.4973440170288086,0.0,11.852315936252692,0.9211967587471008,190.0,-3.4633736610412598,0.14466440677642822,3.1851072311401367,1540.7815370559692,0.9897268414497375,190.0,11.746780479806784,0.009471002966165543,3.062429666519165,0.15035380423069,-0.08247404545545578,1
1000.0,123.69041299580235,-0.11321059614419937,199998,3.3766798973083496,0.0,12.438640216287563,0.9248403310775757,200.0,-3.4554202556610107,0.12492199242115021,3.0513134002685547,1616.9240214824677,0.9699331521987915,200.0,13.95293166776438,0.011448327451944351,3.0865299701690674,0.14866949617862701,-0.08544882386922836,1
1000.0,124.10157911380186,-0.02094406448304653,209998,3.2605695724487305,0.0,12.9311352469941,0.9281179904937744,210.0,-3.434122085571289,0.11337688565254211,2.9311418533325195,1692.1460750102997,0.9706356525421143,210.0,15.163923126180576,0.012883858755230904,3.1045994758605957,0.13890381157398224,-0.08813074231147766,1
1000.0,124.53296141069166,0.05416989326477051,219998,3.2408390045166016,0.0,13.38337029285176,0.9310803413391113,220.0,-3.365185499191284,0.11314912140369415,2.8507251739501953,1766.5845050811768,0.9901942014694214,220.0,16.313423310740117,0.010674254037439823,3.117997169494629,0.15057285130023956,-0.09055910259485245,1
1000.0,124.91739669512923,0.011436192318797112,229998,3.1608242988586426,0.0,13.793352947089215,0.9337722659111023,230.0,-3.2939932346343994,0.11517592519521713,2.8128013610839844,1841.2007141113281,0.9924314022064209,230.0,18.542265970936125,0.013823319226503372,3.1274240016937256,0.12844395637512207,-0.09274465590715408,1
1000.0,125.17499487489862,-0.020790543407201767,239998,3.127159357070923,0.0,14.141717094778112,0.9362279772758484,240.0,-3.223179578781128,0.12325257807970047,2.7598607540130615,1917.2998588085175,0.9935368895530701,240.0,19.426476188936288,0.008145351894199848,3.1329870223999023,0.1345745474100113,-0.0947670117020607,1
1000.0,125.346325526724,-0.03932417184114456,249998,3.134033203125,0.0,14.285235421501614,0.9384679198265076,250.0,-3.159909248352051,0.12094415724277496,2.7484278678894043,1994.4581458568573,0.9931618571281433,250.0,20.941777213789205,0.0031530573032796383,3.1358532905578613,0.15982544422149658,-0.09669381380081177,1
1000.0,125.7544148024161,-0.040378935635089874,259998,3.0689754486083984,0.0,14.58777199431017,0.9405308961868286,260.0,-3.093193769454956,0.12151365727186203,2.6649179458618164,2067.50594329834,0.9933949112892151,260.0,22.675947029149878,0.01048350427299738,3.1357333660125732,0.17798607051372528,-0.0984775573015213,1
1000.0,126.12398415817624,0.010253725573420525,269998,3.002840518951416,0.0,14.862091440175794,0.9424375295639038,270.0,-3.0289623737335205,0.1341392993927002,2.6180949211120605,2140.7347841262817,0.995943546295166,270.0,22.477327119643864,0.007182910572737455,3.1332154273986816,0.2236778885126114,-0.1000819280743599,1
1000.0,126.47526049561269,0.01866552233695984,279998,2.9728763103485107,0.0,15.12235776662492,0.9442062973976135,280.0,-2.9710793495178223,0.14106981456279755,2.624022960662842,2213.8558869361877,0.9950673580169678,280.0,22.282783088049815,0.013828940689563751,3.1289570331573486,0.2031276375055313,-0.10153662413358688,1
1000.0,126.73648872812444,0.08255497366189957,289998,2.9250829219818115,0.0,15.333266255643274,0.9458451271057129,290.0,-2.917419672012329,0.14367210865020752,2.5425121784210205,2288.1965794563293,0.9872090220451355,290.0,21.94707186248538,0.006637420505285263,3.1226871013641357,0.2156893014907837,-0.10291699320077896,1
1000.0,126.98970638967221,0.11617071181535721,299998,2.865971565246582,0.0,15.537949720772094,0.9473724961280823,300.0,-2.8768553733825684,0.1252758502960205,2.46022629737854,2362.380452156067,0.9917871356010437,300.0,21.73656872974116,0.0051651312969625,3.1150739192962646,0.17793740332126617,-0.10419954359531403,1
1000.0,127.2227942386724,0.11465080827474594,309998,2.8045146465301514,0.0,15.744410878945814,0.9487972259521484,310.0,-2.8277738094329834,0.10688422620296478,2.40262508392334,2436.6545464992523,0.9921260476112366,310.0,21.652289706044417,0.008668547496199608,3.106559991836548,0.15372039377689362,-0.1053956151008606,1
1000.0,127.34623666986604,0.05242840573191643,319998,2.7743523120880127,0.0,15.943783881735552,0.9501310586929321,320.0,-2.780735492706299,0.10532096773386002,2.3695876598358154,2512.8186616897583,0.9888113141059875,320.0,21.576693777279896,0.010860240086913109,3.0971639156341553,0.14963291585445404,-0.10651783645153046,1
1000.0,127.42873321472739,0.03374629467725754,329998,2.7482285499572754,0.0,16.12997561108847,0.9513793587684631,330.0,-2.735727310180664,0.10801254957914352,2.3274147510528564,2589.667115688324,0.9798187017440796,330.0,21.50420773828676,0.011636637151241302,3.087075710296631,0.14952340722084045,-0.10758036375045776,1
1000.0,127.5699602281646,0.05422753095626831,339998,2.7020950317382812,0.0,16.31997546594681,0.9525519609451294,340.0,-2.6996099948883057,0.11003685742616653,2.2801434993743896,2665.1885709762573,0.9815336465835571,340.0,21.54779555675169,0.0022894837893545628,3.0765950679779053,0.13473349809646606,-0.10858507454395294,1
1000.0,127.72594971736086,0.0666799321770668,349998,2.618009090423584,0.0,16.50197909066995,0.9536556005477905,350.0,-2.665534734725952,0.13040849566459656,2.1512835025787354,2740.2262482643127,0.9876801371574402,350.0,22.043838263590786,0.00660363445058465,3.065572738647461,0.13966938853263855,-0.10953041911125183,1
1000.0,127.83767133574227,0.06512819230556488,359998,2.6667351722717285,0.0,16.663976053487634,0.954695463180542,360.0,-2.631613254547119,0.12024988234043121,2.276003122329712,2816.0556762218475,0.9860783219337463,360.0,22.062106607349033,0.006435847841203213,3.053868055343628,0.1329312026500702,-0.11042429506778717,1
1000.0,127.88739180958353,0.06264419108629227,369998,2.6521010398864746,0.0,16.817669907449236,0.9556772112846375,370.0,-2.5997862815856934,0.13654416799545288,2.2642982006073,2893.154632091522,0.9818432331085205,370.0,22.09773176908753,0.005283765960484743,3.0418591499328613,0.16682139039039612,-0.1112733855843544,1
1000.0,128.02854847745962,0.04707309231162071,379998,2.5496253967285156,0.0,16.97229490244017,0.9566063284873962,380.0,-2.5687150955200195,0.08870044350624084,2.147646903991699,2968.0723910331726,0.9834995865821838,380.0,22.15211888272288,0.010311213321983814,3.029841423034668,0.13364039361476898,-0.11207447946071625,1
1000.0,128.08031823654508,0.10476958751678467,389998,2.5795373916625977,0.0,17.114196679722962,0.9574853777885437,390.0,-2.5370142459869385,0.1196713075041771,2.1538286209106445,3044.9487116336823,0.9828930497169495,390.0,22.278894909554054,0.0070346929132938385,3.017531156539917,0.16956230998039246,-0.11283018440008163,1
1000.0,128.2525420269517,0.11746056377887726,399998,2.4715161323547363,0.0,17.258853329230625,0.9583209156990051,400.0,-2.5086917877197266,0.14197051525115967,1.9802618026733398,3118.8309695720673,0.9838078022003174,400.0,22.421564154606223,0.007759098894894123,3.005192756652832,0.14557069540023804,-0.1135445237159729,1
1000.0,128.36884224794431,0.11668775975704193,409998,2.4113266468048096,0.0,17.3989500289868,0.959114670753479,410.0,-2.484551191329956,0.15414336323738098,1.9459500312805176,3193.905879497528,0.9835634231567383,410.0,22.528021394113857,0.006719263736158609,2.992853879928589,0.1461702287197113,-0.11422458291053772,1
1000.0,128.47791008636074,0.03293904662132263,419998,2.316683769226074,0.0,17.533903034094184,0.9598689675331116,420.0,-2.462985038757324,0.16641086339950562,1.8464206457138062,3269.0288915634155,0.9939751625061035,420.0,22.6222843216418,0.0018748482689261436,2.9804515838623047,0.15898455679416656,-0.1148747056722641,1
1000.0,128.5568078405945,-0.030481819063425064,429998,2.29774808883667,0.0,17.670283849694602,0.9605835676193237,430.0,-2.439178466796875,0.21309351921081543,1.8120899200439453,3344.8092498779297,0.9953404664993286,430.0,22.753301037094825,0.00460622226819396,2.9682090282440186,0.201331228017807,-0.11551357805728912,1
1000.0,128.70614941749366,-0.04063616320490837,439998,2.300370931625366,0.0,17.80333773103816,0.9612646102905273,440.0,-2.4243898391723633,0.22341333329677582,1.795196533203125,3418.6245334148407,0.9937153458595276,440.0,22.846769432348736,0.002748244209215045,2.956193685531616,0.22295059263706207,-0.11613502353429794,1
1000.0,128.79617301033454,-0.04903557524085045,449998,2.240044116973877,0.0,17.932804731305513,0.9619146585464478,450.0,-2.4079840183258057,0.21420907974243164,1.71622633934021,3493.877104282379,0.9919637441635132,450.0,22.940694473529984,0.006387729197740555,2.94431734085083,0.2629115879535675,-0.11672884970903397,1
1000.0,128.9305394858116,-0.056754834949970245,459998,2.188161849975586,0.0,18.058592212214652,0.9625358581542969,460.0,-2.3969991207122803,0.2090836763381958,1.7219064235687256,3567.7970621585846,0.9896097779273987,460.0,23.079210383631924,0.005366846919059753,2.9326388835906982,0.3055265247821808,-0.11729685217142105,1
1000.0,129.1402962200003,-0.035750411450862885,469998,2.2112812995910645,0.0,18.181186761881523,0.9631304144859314,470.0,-2.3868260383605957,0.12754061818122864,1.8278515338897705,3639.4372148513794,0.9956358075141907,470.0,23.226199123280985,0.005296093877404928,2.9211883544921875,0.2863224446773529,-0.11784010380506516,1
1000.0,129.34476736002767,-0.04255599156022072,479998,2.321322441101074,0.0,18.30085228454243,0.9636988043785095,480.0,-2.376371383666992,0.09843933582305908,1.98683500289917,3710.9966626167297,0.9929368495941162,480.0,23.34937033653101,0.008673138916492462,2.909987449645996,0.2535853981971741,-0.11836129426956177,1
1000.0,129.5815383274565,-0.05060458183288574,489998,2.3426780700683594,0.0,18.417769213728047,0.9642428755760193,490.0,-2.3619449138641357,0.07948360592126846,2.0450944900512695,3781.38742852211,0.9908246397972107,490.0,23.50170209634787,0.004294499289244413,2.8989291191101074,0.16674570739269257,-0.11886120587587357,1
1000.0,129.77176680969168,-0.05844071879982948,499998,2.303274631500244,0.0,18.532041049314678,0.964766263961792,500.0,-2.351562976837158,0.07597924023866653,2.019986152648926,3852.902771472931,0.9888052940368652,500.0,23.624791929650872,0.0025558117777109146,2.888078451156616,0.17059426009655,-0.11934112757444382,1
