EpThisIter,EpRewMean,optimgain,meankl,surrgain,EpLenMean,entloss,entropy,explained_variance_tdlam_before,EpisodesSoFar,TimestepsSoFar,TimeElapsed
1,22199.8132043,0.033446968,0.010083536,0.033446968,1000.0,0.0,8.7309675,-0.00758814811706543,220,220160,973.0664253234863
1,22510.206717725,0.04825317,0.011019876,0.04825317,1000.0,0.0,8.734908,-0.015636205673217773,221,221184,977.9766662120819
1,22943.040315575003,0.028366027,0.010705549,0.028366027,1000.0,0.0,8.750435,0.003514111042022705,222,222208,982.7571785449982
1,23299.506483425,0.03645421,0.011710556,0.03645421,1000.0,0.0,8.694022,-0.007238984107971191,223,223232,987.649044752121
1,23643.098612525,0.030671641,0.010088371,0.030671641,1000.0,0.0,8.658568,-0.006757855415344238,224,224256,992.7464225292206
1,24122.929718249998,0.040520772,0.011928979,0.040520772,1000.0,0.0,8.602615,0.031094849109649658,225,225280,997.5757429599762
1,24337.235670775,0.029435445,0.010716645,0.029435445,1000.0,0.0,8.584673,0.014534473419189453,226,226304,1002.4350535869598
1,24699.931558,0.038951546,0.013828736,0.038951546,1000.0,0.0,8.539184,-0.006768345832824707,227,227328,1007.2297458648682
1,24986.507421075,0.03596191,0.012202342,0.03596191,1000.0,0.0,8.4805155,0.007265985012054443,228,228352,1011.9730215072632
1,25185.0412218,0.037195317,0.0123101035,0.037195317,1000.0,0.0,8.477585,-0.010416388511657715,229,229376,1016.9609177112579
1,25486.50523525,0.039175786,0.010281054,0.039175786,1000.0,0.0,8.442127,-0.005482316017150879,230,230400,1021.7713067531586
1,25903.978189725,0.048477147,0.013700336,0.048477147,1000.0,0.0,8.419666,0.01724773645401001,231,231424,1026.5703690052032
1,26165.117637,0.034570478,0.012269467,0.034570478,1000.0,0.0,8.395079,0.0313798189163208,232,232448,1031.3757774829865
1,26495.448405125004,0.035669506,0.011201105,0.035669506,1000.0,0.0,8.354438,-0.007265925407409668,233,233472,1036.3632757663727
1,26947.0013635,0.030739717,0.011908285,0.030739717,1000.0,0.0,8.335038,0.00865483283996582,234,234496,1041.3042550086975
1,27276.275422950002,0.048041116,0.011510935,0.048041116,1000.0,0.0,8.353152,0.013425111770629883,235,235520,1046.2803688049316
1,27736.610064175,0.04013514,0.011702954,0.04013514,1000.0,0.0,8.354917,0.03102123737335205,236,236544,1051.2749483585358
1,28286.523350225005,0.030089509,0.008389279,0.030089509,1000.0,0.0,8.342288,0.016232550144195557,237,237568,1056.0939955711365
1,28882.307338175004,0.01567324,0.0036261056,0.01567324,1000.0,0.0,8.34972,0.0029230117797851562,238,238592,1061.0079884529114
1,29477.829439300003,0.033206373,0.011552192,0.033206373,1000.0,0.0,8.33812,-0.002352118492126465,239,239616,1065.7584927082062
1,30035.443432375003,0.038796805,0.011656763,0.038796805,1000.0,0.0,8.319015,-0.004812717437744141,240,240640,1070.763816356659
1,30473.714628700003,0.038495027,0.013861714,0.038495027,1000.0,0.0,8.291884,0.011175870895385742,241,241664,1075.6886985301971
1,31100.692323175004,0.02878731,0.010630341,0.02878731,1000.0,0.0,8.242066,-0.003766655921936035,242,242688,1080.6386029720306
1,31611.377342900007,0.022650387,0.010587465,0.022650387,1000.0,0.0,8.143984,0.0007593035697937012,243,243712,1085.5456275939941
1,32249.896950575,0.030748412,0.010195488,0.030748412,1000.0,0.0,8.103405,-0.009291529655456543,244,244736,1090.429809808731
1,32698.467430650002,0.04044652,0.012641093,0.04044652,1000.0,0.0,8.074111,0.0738874077796936,245,245760,1095.274647951126
1,33302.4032944,0.03889222,0.013397996,0.03889222,1000.0,0.0,8.067394,-0.005041241645812988,246,246784,1100.114665031433
1,33912.742105625,0.031300634,0.010810437,0.031300634,1000.0,0.0,7.9682503,-0.06156802177429199,247,247808,1105.065285205841
1,34264.7707405,0.025445502,0.010719027,0.025445502,1000.0,0.0,7.930966,0.05469232797622681,248,248832,1109.9571573734283
1,34707.37628529999,0.036155187,0.010471831,0.036155187,1000.0,0.0,7.933898,-0.0661308765411377,249,249856,1114.9192161560059
1,35189.326803175,0.026002172,0.009516934,0.026002172,1000.0,0.0,7.9807587,-0.0015250444412231445,250,250880,1119.99849152565
1,35562.291097075,0.029905226,0.012352666,0.029905226,1000.0,0.0,7.997135,0.03671020269393921,251,251904,1125.2255971431732
1,36047.488162375004,0.039330807,0.011919703,0.039330807,1000.0,0.0,7.9024653,0.017441987991333008,252,252928,1130.0041921138763
1,36508.471642000004,0.030682387,0.010406891,0.030682387,1000.0,0.0,7.9062386,-0.07014048099517822,253,253952,1135.172709941864
1,37015.189337075004,0.031980503,0.010842357,0.031980503,1000.0,0.0,7.840942,0.007784545421600342,254,254976,1140.2799854278564
2,37805.1870966,0.03340911,0.011407365,0.03340911,1000.0,0.0,7.8539577,0.03273719549179077,256,256000,1145.8458664417267
1,38236.33775475,0.0300164,0.012540642,0.0300164,1000.0,0.0,7.9084435,0.05688440799713135,257,257024,1150.6604189872742
1,38538.620028624995,0.031418193,0.010598593,0.031418193,1000.0,0.0,7.8230553,0.09101694822311401,258,258048,1155.5489752292633
1,39000.24629995,0.03342431,0.011855656,0.03342431,1000.0,0.0,7.7605743,0.016343414783477783,259,259072,1160.4257462024689
1,39373.584800825,0.03232637,0.012324499,0.03232637,1000.0,0.0,7.7338223,0.09972363710403442,260,260096,1165.2883780002594
1,39876.16383515,0.016774077,0.0046296567,0.016774077,1000.0,0.0,7.732837,0.13821589946746826,261,261120,1170.0894362926483
1,40199.543583800005,0.040966906,0.011362514,0.040966906,1000.0,0.0,7.7929225,0.09383785724639893,262,262144,1175.0214529037476
1,40743.418243475004,0.036157876,0.012434096,0.036157876,1000.0,0.0,7.7582397,0.04785257577896118,263,263168,1179.9632461071014
1,41266.096916075,0.044115003,0.010537526,0.044115003,1000.0,0.0,7.7214193,0.10033464431762695,264,264192,1185.0879595279694
1,41871.584398125,0.031159565,0.011514319,0.031159565,1000.0,0.0,7.7229156,0.17685604095458984,265,265216,1189.9279816150665
1,42450.66900305,0.01559259,0.003855689,0.01559259,1000.0,0.0,7.7173944,-0.0061675310134887695,266,266240,1194.8134315013885
1,43069.57788595,0.043951347,0.011842417,0.043951347,1000.0,0.0,7.654221,0.0034072399139404297,267,267264,1199.7496361732483
1,43796.172098775,0.023655508,0.011310654,0.023655508,1000.0,0.0,7.689466,-0.07081782817840576,268,268288,1204.773320198059
1,44344.7214919,0.033127625,0.011102345,0.033127625,1000.0,0.0,7.671818,-0.11894416809082031,269,269312,1209.6729967594147
1,44987.6419718,0.033349715,0.011319187,0.033349715,1000.0,0.0,7.6380606,0.10833436250686646,270,270336,1214.5627508163452
1,45508.000357175,0.028075347,0.012091856,0.028075347,1000.0,0.0,7.549255,0.020056188106536865,271,271360,1219.4213614463806
1,46305.082195,0.023203112,0.010560137,0.023203112,1000.0,0.0,7.585632,0.07871252298355103,272,272384,1224.2880084514618
1,47035.441398975,0.029662602,0.014193759,0.029662602,1000.0,0.0,7.561463,0.1733209490776062,273,273408,1229.2854919433594
1,47395.471972600004,0.026060216,0.011246882,0.026060216,1000.0,0.0,7.603711,-0.005398988723754883,274,274432,1234.415810585022
1,48085.986953825006,0.037532866,0.011212526,0.037532866,1000.0,0.0,7.6051626,0.18662941455841064,275,275456,1239.2168941497803
1,48474.1574611,0.028357465,0.0053494833,0.028357465,1000.0,0.0,7.603772,0.23568469285964966,276,276480,1244.1669733524323
1,49005.24699425,0.049923744,0.01316287,0.049923744,1000.0,0.0,7.7163734,-0.05295538902282715,277,277504,1249.08709359169
1,49442.3877677,0.039870985,0.011738427,0.039870985,1000.0,0.0,7.750004,0.18449491262435913,278,278528,1253.876284122467
1,49832.558390025006,0.024831522,0.0037600254,0.024831522,1000.0,0.0,7.7082667,-0.029097914695739746,279,279552,1258.807780265808
1,50378.57496305,0.027591439,0.010620856,0.027591439,1000.0,0.0,7.690354,0.19503319263458252,280,280576,1263.750193119049
1,50937.166724225,0.027218468,0.010765359,0.027218468,1000.0,0.0,7.634887,-0.014314889907836914,281,281600,1268.5807721614838
1,51554.6341886,0.020686412,0.010256481,0.020686412,1000.0,0.0,7.551204,0.017154991626739502,282,282624,1273.5497426986694
1,52251.535598675,0.034517415,0.010767296,0.034517415,1000.0,0.0,7.5191803,0.20416492223739624,283,283648,1278.5006866455078
1,52472.17693785,0.044008546,0.012163796,0.044008546,1000.0,0.0,7.4492197,0.28982216119766235,284,284672,1283.694501876831
1,52945.190778749995,0.07577038,0.011699808,0.07577038,1000.0,0.0,7.3869176,-0.22988104820251465,285,285696,1288.7339317798615
1,53572.209549925,0.027124006,0.011584278,0.027124006,1000.0,0.0,7.36047,0.021370530128479004,286,286720,1293.9127135276794
1,54089.09794685,0.032607578,0.011414425,0.032607578,1000.0,0.0,7.361495,0.08385330438613892,287,287744,1298.8969354629517
1,54769.32395045001,0.023877382,0.005047745,0.023877382,1000.0,0.0,7.3719,-0.008005976676940918,288,288768,1303.695817232132
1,55499.32756695,0.018091816,0.0038637929,0.018091816,1000.0,0.0,7.3591175,0.07326030731201172,289,289792,1308.8593621253967
1,56166.199104424995,0.029232513,0.011800409,0.029232513,1000.0,0.0,7.4122763,-0.010116815567016602,290,290816,1314.0155935287476
1,56861.050891625,0.026110392,0.012437717,0.026110392,1000.0,0.0,7.445129,0.026157021522521973,291,291840,1318.883640050888
1,57311.947966374995,0.019645207,0.0045753084,0.019645207,1000.0,0.0,7.437914,0.36044764518737793,292,292864,1323.9244449138641
1,57843.263271775,0.04059762,0.014167593,0.04059762,1000.0,0.0,7.3298306,0.03260535001754761,293,293888,1328.773196697235
1,58386.225962375,0.036054008,0.0041336464,0.036054008,1000.0,0.0,7.3123336,0.23016858100891113,294,294912,1333.6523849964142
1,59069.868638274995,0.031421393,0.012864128,0.031421393,1000.0,0.0,7.3050704,-0.5223689079284668,295,295936,1338.8591520786285
1,59803.216728299994,0.031382397,0.010900933,0.031382397,1000.0,0.0,7.3052497,0.03475731611251831,296,296960,1343.8403503894806
1,60415.469174125,0.057261348,0.012568481,0.057261348,1000.0,0.0,7.2526846,-0.02464425563812256,297,297984,1348.7849490642548
2,61977.0812694,0.03612618,0.014995873,0.03612618,1000.0,0.0,7.261169,0.06010234355926514,299,299008,1354.4714014530182
1,62662.33547209999,0.016534075,0.013690522,0.016534075,1000.0,0.0,7.263058,0.057661473751068115,300,300032,1359.333023071289
1,63391.783357124994,0.026491815,0.0110612195,0.026491815,1000.0,0.0,7.29744,0.027138829231262207,301,301056,1364.1048758029938
1,64391.008028649994,0.010049346,0.004880796,0.010049346,1000.0,0.0,7.3109136,0.11053723096847534,302,302080,1368.93039894104
1,64999.248584650006,0.017168846,0.0037334412,0.017168846,1000.0,0.0,7.2773914,0.030920326709747314,303,303104,1373.9150972366333
1,65617.09429177499,0.030899292,0.013002391,0.030899292,1000.0,0.0,7.2525477,0.0150681734085083,304,304128,1379.3016386032104
1,65764.534682475,0.017422445,0.003857364,0.017422445,1000.0,0.0,7.255855,0.39918237924575806,305,305152,1383.938781261444
1,66377.2252304,0.0188738,0.0044762157,0.0188738,1000.0,0.0,7.226928,0.14000040292739868,306,306176,1388.9211757183075
1,67015.646625075,0.05465483,0.013715742,0.05465483,1000.0,0.0,7.2066607,0.028158068656921387,307,307200,1393.7596096992493
1,67609.03828020001,0.03292798,0.010971662,0.03292798,1000.0,0.0,7.062758,0.052648842334747314,308,308224,1398.698580980301
1,68307.59763182499,0.026470417,0.010130073,0.026470417,1000.0,0.0,7.0714154,-0.015959501266479492,309,309248,1403.6941962242126
1,68941.1076662,0.043908328,0.009359219,0.043908328,1000.0,0.0,7.0300326,-0.035294175148010254,310,310272,1408.929565668106
1,69574.901785475,0.02348262,0.007420754,0.02348262,1000.0,0.0,7.0204906,0.26706111431121826,311,311296,1413.9022769927979
1,70008.56814365,0.028735539,0.011909514,0.028735539,1000.0,0.0,7.0339394,0.38248634338378906,312,312320,1418.6804795265198
1,70159.683228575,0.04350028,0.012991558,0.04350028,1000.0,0.0,7.056584,-0.01967036724090576,313,313344,1423.6654222011566
1,71004.15026317499,0.07311973,0.013727573,0.07311973,1000.0,0.0,6.9900036,0.10353702306747437,314,314368,1428.536694765091
1,71450.14855945001,0.019121971,0.003728862,0.019121971,1000.0,0.0,6.9577494,0.04621630907058716,315,315392,1433.5174894332886
1,72229.374271025,0.03295798,0.012298819,0.03295798,1000.0,0.0,6.9387784,-0.011984467506408691,316,316416,1438.3159756660461
1,72996.947824075,0.020346288,0.0038190917,0.020346288,1000.0,0.0,6.9465957,-0.014755725860595703,317,317440,1443.3596687316895
1,73821.76640912499,0.031193243,0.014633871,0.031193243,1000.0,0.0,6.8317885,0.19073665142059326,318,318464,1448.193627357483
1,74388.31135235,0.021461906,0.0041711144,0.021461906,1000.0,0.0,6.8175673,0.12575578689575195,319,319488,1453.28529047966
1,75049.215223975,0.03384954,0.014782002,0.03384954,1000.0,0.0,6.8312955,-0.12781310081481934,320,320512,1458.4058253765106
1,75785.4915689,0.03231775,0.005852797,0.03231775,1000.0,0.0,6.807987,0.03018420934677124,321,321536,1463.658595085144
1,76489.77766435,0.026899522,0.01129462,0.026899522,1000.0,0.0,6.800965,0.06686371564865112,322,322560,1468.767786026001
1,77041.690004825,0.104401425,0.0053591114,0.104401425,1000.0,0.0,6.758652,-0.09623277187347412,323,323584,1474.1036105155945
1,78073.2871438,0.03526871,0.01167267,0.03526871,1000.0,0.0,6.707219,0.03064417839050293,324,324608,1479.1835448741913
1,79028.153660475,0.02575678,0.0112435585,0.02575678,1000.0,0.0,6.669987,0.048929691314697266,325,325632,1484.207480430603
1,79726.74521765,0.01574379,0.0056764903,0.01574379,1000.0,0.0,6.703749,-0.019542217254638672,326,326656,1489.5560593605042
1,80294.527737225,0.031333476,0.013637219,0.031333476,1000.0,0.0,6.6694984,0.15167087316513062,327,327680,1494.4578104019165
1,80671.99723010001,0.028255094,0.013138283,0.028255094,1000.0,0.0,6.658583,-0.03712141513824463,328,328704,1499.687467098236
1,81122.47303195,0.031048723,0.011757597,0.031048723,1000.0,0.0,6.6186986,-0.008996725082397461,329,329728,1504.5947160720825
1,81698.32471564999,0.024312869,0.012401392,0.024312869,1000.0,0.0,6.62408,0.26517897844314575,330,330752,1509.482760667801
1,82157.41985695,0.01472725,0.0043852283,0.01472725,1000.0,0.0,6.63731,0.15962499380111694,331,331776,1514.9660165309906
1,83126.719656275,0.021166971,0.010760516,0.021166971,1000.0,0.0,6.674791,-0.11681103706359863,332,332800,1520.1471819877625
1,83740.97107222499,0.022854095,0.006069501,0.022854095,1000.0,0.0,6.6641245,0.02338463068008423,333,333824,1525.1029891967773
1,84378.42019499998,0.032800563,0.014327735,0.032800563,1000.0,0.0,6.604436,0.1500580906867981,334,334848,1530.5940499305725
1,85020.80985007499,0.015460175,0.010805048,0.015460175,1000.0,0.0,6.637739,0.005311429500579834,335,335872,1536.0423529148102
1,85567.83981574999,0.03174562,0.006237537,0.03174562,1000.0,0.0,6.6326294,0.01563894748687744,336,336896,1541.4342591762543
1,86346.8858585,0.03315057,0.014625377,0.03315057,1000.0,0.0,6.589415,-0.18231546878814697,337,337920,1546.7050080299377
1,86945.791091675,0.025387552,0.013539882,0.025387552,1000.0,0.0,6.54858,0.010203003883361816,338,338944,1551.4921131134033
1,87555.83849089999,0.013652497,0.004684036,0.013652497,1000.0,0.0,6.54466,0.02455240488052368,339,339968,1556.5432662963867
1,88094.58230475,0.017729314,0.008928798,0.017729314,1000.0,0.0,6.595685,0.053010761737823486,340,340992,1561.8370099067688
2,89248.041811075,0.017625853,0.0043187216,0.017625853,1000.0,0.0,6.579525,0.0344388484954834,342,342016,1568.0072796344757
1,89943.58613907499,0.013604121,0.00468068,0.013604121,1000.0,0.0,6.5687695,0.014003574848175049,343,343040,1573.5350368022919
1,90679.14444877501,0.013350753,0.004013638,0.013350753,1000.0,0.0,6.5891542,0.00892418622970581,344,344064,1579.1010158061981
1,91807.03152614999,0.020992175,0.009007164,0.020992175,1000.0,0.0,6.560542,0.16789942979812622,345,345088,1584.1639318466187
1,92292.68411915,0.022414662,0.014330723,0.022414662,1000.0,0.0,6.558955,0.016538560390472412,346,346112,1589.1506643295288
1,92934.09432935,0.015421878,0.011852956,0.015421878,1000.0,0.0,6.563128,-0.013655543327331543,347,347136,1594.254344701767
1,93490.953893075,0.01822434,0.006751123,0.01822434,1000.0,0.0,6.5754957,-0.026491999626159668,348,348160,1599.392728805542
1,94178.9993177,0.012653315,0.004980455,0.012653315,1000.0,0.0,6.5384336,0.010918021202087402,349,349184,1604.282372713089
1,94723.05788519999,0.018259736,0.0043060137,0.018259736,1000.0,0.0,6.509945,0.04031205177307129,350,350208,1609.8898639678955
1,95251.10974385,0.015666721,0.005222589,0.015666721,1000.0,0.0,6.507747,0.06620168685913086,351,351232,1614.851632118225
1,95893.2799707,0.028669601,0.012367335,0.028669601,1000.0,0.0,6.4515204,-0.007191181182861328,352,352256,1620.1278581619263
1,96890.717071425,0.020748127,0.0067394446,0.020748127,1000.0,0.0,6.431533,0.15051108598709106,353,353280,1625.2679810523987
1,97272.43064985,0.029590076,0.014595514,0.029590076,1000.0,0.0,6.405902,-0.008765935897827148,354,354304,1630.6068387031555
1,97951.320385025,0.01319136,0.005753833,0.01319136,1000.0,0.0,6.3689623,-0.002923130989074707,355,355328,1635.8971755504608
1,98451.98759597499,0.026611524,0.006187383,0.026611524,1000.0,0.0,6.372252,-0.008156776428222656,356,356352,1641.4427947998047
1,98848.03466275,0.019081675,0.010083915,0.019081675,1000.0,0.0,6.3222094,-0.03647780418395996,357,357376,1646.7425181865692
1,99138.689326325,0.03160482,0.008996587,0.03160482,1000.0,0.0,6.347233,-0.0241851806640625,358,358400,1651.5801208019257
1,99705.929153225,0.025901353,0.003931,0.025901353,1000.0,0.0,6.2753954,0.07315760850906372,359,359424,1656.5410392284393
1,100008.2285866,0.017699758,0.0061136167,0.017699758,1000.0,0.0,6.228497,0.014275908470153809,360,360448,1661.2486083507538
1,100349.575327475,0.01558806,0.0047801407,0.01558806,1000.0,0.0,6.20013,-0.007242679595947266,361,361472,1666.2511594295502
1,100705.31746894999,0.039133593,0.013647286,0.039133593,1000.0,0.0,6.0969286,0.03169888257980347,362,362496,1671.2304651737213
1,101192.657881775,0.015401658,0.004638127,0.015401658,1000.0,0.0,6.0576167,-0.03970134258270264,363,363520,1676.4854140281677
1,101594.436783875,0.012075986,0.0060070083,0.012075986,1000.0,0.0,6.0544434,0.05640685558319092,364,364544,1681.4722983837128
1,101820.2961524,0.008093656,0.010917868,0.008093656,1000.0,0.0,6.043193,0.13030511140823364,365,365568,1686.489651441574
1,101310.9013541,0.024331184,0.0042237355,0.024331184,1000.0,0.0,6.076949,0.26247477531433105,366,366592,1691.6928017139435
1,101792.4689747,0.0097128805,0.005750616,0.0097128805,1000.0,0.0,6.0698805,0.05069255828857422,367,367616,1696.7203483581543
1,102383.865098375,0.02433395,0.012965791,0.02433395,1000.0,0.0,6.0250287,-0.04179096221923828,368,368640,1701.6918845176697
1,102904.81361635,0.006518742,0.0060149394,0.006518742,1000.0,0.0,6.019512,0.15232807397842407,369,369664,1706.7773759365082
1,103170.11141570001,0.018095132,0.0043820813,0.018095132,1000.0,0.0,5.972839,0.03192281723022461,370,370688,1712.074818611145
1,103367.225147625,0.014903256,0.0110331485,0.014903256,1000.0,0.0,5.949886,-0.20091629028320312,371,371712,1717.0178017616272
1,103612.90065547501,0.014586258,0.01253478,0.014586258,1000.0,0.0,5.9188685,-0.0014979839324951172,372,372736,1722.206918478012
1,104132.0702114,0.01175498,0.007218209,0.01175498,1000.0,0.0,5.910873,0.12302935123443604,373,373760,1727.4718616008759
1,104437.424107175,0.015631836,0.0056327404,0.015631836,1000.0,0.0,5.884476,-0.06129467487335205,374,374784,1732.727334022522
1,104559.96994572501,0.030513119,0.012117201,0.030513119,1000.0,0.0,5.8781786,0.00877392292022705,375,375808,1738.1471540927887
1,104744.912292375,0.0061927536,0.0054320255,0.0061927536,1000.0,0.0,5.8832192,-0.01509392261505127,376,376832,1743.5433022975922
1,104730.21153244999,0.012878222,0.013038602,0.012878222,1000.0,0.0,5.9346266,-0.019365429878234863,377,377856,1748.6362857818604
1,104987.10525975,0.017963905,0.014656534,0.017963905,1000.0,0.0,5.974309,-0.08961975574493408,378,378880,1754.2223734855652
1,104934.74582452499,0.014792745,0.006821451,0.014792745,1000.0,0.0,5.9369497,0.052623629570007324,379,379904,1759.7850863933563
1,105363.24636012499,0.015340287,0.008601879,0.015340287,1000.0,0.0,5.8948817,-0.004489541053771973,380,380928,1764.861828327179
1,105698.9691172,0.015147823,0.0103496555,0.015147823,1000.0,0.0,5.912481,0.014281988143920898,381,381952,1769.9143559932709
1,105869.84693785,0.011464539,0.008823548,0.011464539,1000.0,0.0,5.9436812,-0.014744162559509277,382,382976,1775.095939874649
2,106404.761060575,0.030741762,0.011753723,0.030741762,1000.0,0.0,5.906926,0.0019642114639282227,384,384000,1781.1684951782227
1,106333.86293939999,0.016341075,0.005682635,0.016341075,1000.0,0.0,5.908625,0.015165925025939941,385,385024,1786.9789204597473
1,106783.64932444999,0.007657422,0.0057111373,0.007657422,1000.0,0.0,5.90832,0.019828081130981445,386,386048,1792.7306141853333
1,106960.67655017502,0.010579974,0.011529226,0.010579974,1000.0,0.0,5.9242606,0.0038597583770751953,387,387072,1798.4303817749023
1,107086.09893125,0.017287698,0.0070246435,0.017287698,1000.0,0.0,5.911983,0.004164338111877441,388,388096,1803.6421389579773
1,107000.924757975,0.018844783,0.0061626947,0.018844783,1000.0,0.0,5.855769,0.00888735055923462,389,389120,1808.9736049175262
1,106165.528029325,0.02640219,0.012785723,0.02640219,1000.0,0.0,5.7932143,0.263943076133728,390,390144,1813.9925186634064
1,106318.72603835,0.010592172,0.013813751,0.010592172,1000.0,0.0,5.7739663,-0.02830827236175537,391,391168,1819.3809504508972
1,106604.70594222499,0.005635554,0.014842488,0.005635554,1000.0,0.0,5.797359,0.010090112686157227,392,392192,1824.4576497077942
1,106646.39837644999,0.018906586,0.009442242,0.018906586,1000.0,0.0,5.7376704,-0.012647867202758789,393,393216,1829.6880135536194
1,106886.48966755,0.004709421,0.010500699,0.004709421,1000.0,0.0,5.7320957,0.013060331344604492,394,394240,1835.5722043514252
1,106932.62347762499,0.01158871,0.012996551,0.01158871,1000.0,0.0,5.6906075,-0.0046443939208984375,395,395264,1841.0485849380493
1,107011.15866335001,0.026280789,0.0121731255,0.026280789,1000.0,0.0,5.617006,-0.06855523586273193,396,396288,1846.2809941768646
1,107232.41911485,0.014347643,0.009673783,0.014347643,1000.0,0.0,5.618896,-0.00559079647064209,397,397312,1851.2461829185486
1,107606.31978732502,0.017934378,0.0059152273,0.017934378,1000.0,0.0,5.600037,-0.02242279052734375,398,398336,1856.6420290470123
1,107855.5247973,0.011039067,0.007488401,0.011039067,1000.0,0.0,5.586161,-0.011449337005615234,399,399360,1861.8421549797058
1,108257.769905025,0.011884019,0.005694851,0.011884019,1000.0,0.0,5.5778375,-0.013948678970336914,400,400384,1867.084862947464
1,108541.58851634999,0.0072020087,0.0051281615,0.0072020087,1000.0,0.0,5.5786576,-0.014957070350646973,401,401408,1872.2136919498444
1,108798.23457342498,0.023353469,0.0056011872,0.023353469,1000.0,0.0,5.5992427,-0.013993978500366211,402,402432,1877.3165674209595
1,108897.510053675,0.026899759,0.014357589,0.026899759,1000.0,0.0,5.5083065,-0.015674948692321777,403,403456,1882.5174767971039
1,109053.43664782499,0.007512842,0.008941086,0.007512842,1000.0,0.0,5.4901075,-0.006194472312927246,404,404480,1887.4513568878174
1,109350.59534205,0.012638662,0.007669381,0.012638662,1000.0,0.0,5.489402,0.3830191493034363,405,405504,1892.5849831104279
1,109572.13239205,0.017498557,0.0058910996,0.017498557,1000.0,0.0,5.496526,0.15724962949752808,406,406528,1897.9413924217224
1,109760.9963242,0.011066315,0.005745989,0.011066315,1000.0,0.0,5.4462295,-0.1317194700241089,407,407552,1902.95680975914
1,110011.46219917499,0.011716222,0.014852669,0.011716222,1000.0,0.0,5.421265,0.18036121129989624,408,408576,1908.0826063156128
1,110195.680717425,0.06287314,0.011289017,0.06287314,1000.0,0.0,5.42487,-0.15603792667388916,409,409600,1913.099262714386
1,110489.52813555,0.010027913,0.0066689067,0.010027913,1000.0,0.0,5.418518,0.12115132808685303,410,410624,1918.0543928146362
1,111042.339381575,0.008889144,0.005717722,0.008889144,1000.0,0.0,5.4068546,-0.14565181732177734,411,411648,1923.3095500469208
1,111153.98784352498,0.022577811,0.010349795,0.022577811,1000.0,0.0,5.384825,0.09380233287811279,412,412672,1928.5918526649475
1,111365.521604625,0.014243188,0.004171002,0.014243188,1000.0,0.0,5.348332,-0.11575078964233398,413,413696,1933.7662127017975
1,111606.81004925,0.009631301,0.0058832737,0.009631301,1000.0,0.0,5.351092,-0.030516862869262695,414,414720,1938.9702508449554
1,111933.88957197501,0.010707338,0.006345976,0.010707338,1000.0,0.0,5.337585,-0.015059590339660645,415,415744,1944.247956752777
1,112384.30695792502,0.0042807413,0.005585418,0.0042807413,1000.0,0.0,5.3293276,0.012237846851348877,416,416768,1949.7056443691254
1,112869.55584745,0.019199021,0.013355637,0.019199021,1000.0,0.0,5.36039,-0.004694223403930664,417,417792,1954.8981533050537
1,113042.33981610001,0.011561314,0.0041164337,0.011561314,1000.0,0.0,5.415689,-0.15383410453796387,418,418816,1959.979604959488
1,113521.04424025002,0.013058994,0.0038593593,0.013058994,1000.0,0.0,5.451742,0.035158753395080566,419,419840,1965.386014699936
1,113579.13595767501,0.011206012,0.010254209,0.011206012,1000.0,0.0,5.4434257,-0.0006171464920043945,420,420864,1970.9676616191864
1,113686.32616552498,0.018957369,0.00554685,0.018957369,1000.0,0.0,5.408753,0.39653873443603516,421,421888,1976.0711634159088
1,113006.7654174,0.019957593,0.012463061,0.019957593,1000.0,0.0,5.432923,0.1773473620414734,422,422912,1981.5940957069397
1,113023.52238022501,0.004869937,0.0069670547,0.004869937,1000.0,0.0,5.4270005,-0.42611944675445557,423,423936,1986.7305080890656
1,113141.013778975,0.0125699155,0.010208776,0.0125699155,1000.0,0.0,5.424437,-0.05429565906524658,424,424960,1991.8200526237488
1,113470.18167699999,0.010106439,0.007828309,0.010106439,1000.0,0.0,5.3950367,-0.0028373003005981445,425,425984,1996.8675954341888
2,113666.12503995001,0.011695517,0.005281139,0.011695517,1000.0,0.0,5.387264,-0.00944364070892334,427,427008,2002.5137815475464
1,113562.00646720003,0.010056465,0.010551488,0.010056465,1000.0,0.0,5.39886,-0.0036606788635253906,428,428032,2007.8104372024536
1,113917.299587875,0.004062647,0.005795061,0.004062647,1000.0,0.0,5.4025927,0.0006615519523620605,429,429056,2012.7682964801788
1,115031.72572305,0.011876769,0.0065139523,0.011876769,1000.0,0.0,5.4048686,0.00750809907913208,430,430080,2017.726955652237
1,115046.047158525,0.020832568,0.010225502,0.020832568,1000.0,0.0,5.3998594,-0.013727664947509766,431,431104,2022.9170804023743
1,115084.320499875,0.02241842,0.012498477,0.02241842,1000.0,0.0,5.454851,0.0041599273681640625,432,432128,2027.7613801956177
1,115049.7012261,0.012443007,0.00578299,0.012443007,1000.0,0.0,5.4684668,0.002225816249847412,433,433152,2033.0713086128235
1,115100.787861825,0.015209269,0.0062904297,0.015209269,1000.0,0.0,5.46723,0.35035133361816406,434,434176,2038.6803896427155
1,113841.83399007497,0.0017543384,0.007382038,0.0017543384,1000.0,0.0,5.4726505,0.5607187747955322,435,435200,2043.4565546512604
1,113871.07995527498,0.02237948,0.003923635,0.02237948,1000.0,0.0,5.4685717,0.36438608169555664,436,436224,2048.9319834709167
1,113496.87893097498,0.009497854,0.008564942,0.009497854,1000.0,0.0,5.466815,-0.05882883071899414,437,437248,2054.0441658496857
