fps,total_timesteps,policy_entropy,nupdates,explained_variance,value_loss,ep_len_mean,ep_reward_mean
287,252000,9.01279354095459,7200,2.9802322387695312e-06,24302.365234375,1000.0,26441.091448230003
288,255500,8.993003845214844,7300,2.384185791015625e-07,27102.59765625,1000.0,26441.091448230003
288,259000,8.957755088806152,7400,-4.887580871582031e-06,42985.90625,1000.0,27301.91657935
288,262500,8.94007396697998,7500,2.092123031616211e-05,1108.2236328125,1000.0,27301.91657935
288,266000,8.89932632446289,7600,3.6954879760742188e-06,64092.11328125,1000.0,28100.3443218
288,269500,8.894282341003418,7700,-1.9073486328125e-06,44372.1015625,1000.0,28100.3443218
288,273000,8.901032447814941,7800,-7.867813110351562e-06,63128.7421875,1000.0,28765.872999360003
289,276500,8.87039852142334,7900,-2.384185791015625e-07,1453.784912109375,1000.0,28765.872999360003
288,280000,8.849239349365234,8000,1.7881393432617188e-07,25463.611328125,1000.0,29382.237036370003
289,283500,8.8253755569458,8100,-4.76837158203125e-07,19749.880859375,1000.0,29382.237036370003
288,287000,8.7972412109375,8200,-8.940696716308594e-06,66261.4140625,1000.0,30692.41419085001
289,290500,8.783295631408691,8300,8.344650268554688e-07,56215.62109375,1000.0,30692.41419085001
288,294000,8.762417793273926,8400,-1.5497207641601562e-06,56868.90234375,1000.0,31156.831011740007
289,297500,8.739437103271484,8500,2.682209014892578e-06,6868.1650390625,1000.0,31156.831011740007
288,301000,8.716251373291016,8600,-3.933906555175781e-06,77150.9921875,1000.0,30784.847613709997
289,304500,8.728880882263184,8700,4.172325134277344e-07,55257.8125,1000.0,30784.847613709997
288,308000,8.708005905151367,8800,1.5497207641601562e-06,91594.0390625,1000.0,30434.922358969998
289,311500,8.727758407592773,8900,5.894899368286133e-05,34.95131301879883,1000.0,30434.922358969998
288,315000,8.709624290466309,9000,1.9073486328125e-06,87326.8828125,1000.0,28965.4959111
289,318500,8.682321548461914,9100,4.410743713378906e-06,343.5104675292969,1000.0,28965.4959111
288,322000,8.698305130004883,9200,-3.5762786865234375e-07,56174.1015625,1000.0,28399.56227525
289,325500,8.684834480285645,9300,8.344650268554688e-07,1918.919921875,1000.0,28399.56227525
288,329000,8.64962100982666,9400,5.960464477539062e-07,88975.6171875,1000.0,28941.154598209992
289,332500,8.64185905456543,9500,1.2516975402832031e-06,1062.06884765625,1000.0,28941.154598209992
288,336000,8.62410831451416,9600,-1.1682510375976562e-05,104218.625,1000.0,28436.98314443
289,339500,8.593138694763184,9700,-5.364418029785156e-06,11161.6416015625,1000.0,28436.98314443
288,343000,8.586191177368164,9800,5.245208740234375e-06,84906.203125,1000.0,28297.20966578
289,346500,8.562459945678711,9900,4.5359134674072266e-05,1991.9627685546875,1000.0,28297.20966578
288,350000,8.512104034423828,10000,4.291534423828125e-06,109077.84375,1000.0,27879.890335359996
289,353500,8.497759819030762,10100,-1.1920928955078125e-07,34924.01953125,1000.0,27879.890335359996
288,357000,8.474546432495117,10200,5.424022674560547e-06,104100.1015625,1000.0,28257.03943685
289,360500,8.461892127990723,10300,1.3113021850585938e-06,77.919677734375,1000.0,28257.03943685
288,364000,8.43684196472168,10400,1.7881393432617188e-07,115945.3828125,1000.0,27771.349454159998
289,367500,8.408388137817383,10500,1.1920928955078125e-07,36389.23046875,1000.0,27771.349454159998
288,371000,8.414188385009766,10600,9.298324584960938e-06,135854.3125,1000.0,28069.851953220004
289,374500,8.403199195861816,10700,-3.5762786865234375e-07,14222.685546875,1000.0,28069.851953220004
288,378000,8.376688957214355,10800,1.6689300537109375e-06,92069.40625,1000.0,28184.858465670004
289,381500,8.360604286193848,10900,4.1604042053222656e-05,289.3143005371094,1000.0,28184.858465670004
288,385000,8.352160453796387,11000,9.483098983764648e-05,164264.109375,1000.0,26276.934337
289,388500,8.325776100158691,11100,-8.58306884765625e-06,242.47500610351562,1000.0,26276.934337
288,392000,8.316938400268555,11200,1.2040138244628906e-05,152095.703125,1000.0,24547.60487502
289,395500,8.294179916381836,11300,2.6404857635498047e-05,530.834716796875,1000.0,24547.60487502
288,399000,8.261615753173828,11400,1.1920928955078125e-06,76399.8828125,1000.0,24166.022692830007
