policy_loss,fps,policy_entropy,n_updates,time_elapsed,clipfrac,total_timesteps,serial_timesteps,approxkl,explained_variance,value_loss,ep_reward_mean,ep_len_mean
-0.0008561428,136,3.7507565,192,1396.571567773819,0.010881696,172032,24576,0.0018169852,-0.08858644962310791,0.0015710382,10113.43845369,1001.0
-0.0033987435,133,3.7477274,193,1403.145793914795,0.024274554,172928,24704,0.0024903407,-0.23953592777252197,0.0017450404,10113.43845369,1001.0
-0.0070333397,140,3.746624,194,1409.8447062969208,0.140625,173824,24832,0.010448243,0.04126334190368652,0.0024655757,10113.43845369,1001.0
-0.00814176,135,3.7487285,195,1416.2356262207031,0.15625,174720,24960,0.011524315,0.054655373096466064,0.0015192807,10113.43845369,1001.0
-0.0029431502,76,3.7507057,196,1422.8472464084625,0.017857144,175616,25088,0.002539639,0.04642206430435181,0.48375273,10194.952823349999,1001.0
-0.001977747,137,3.752077,197,1434.6034760475159,0.039899554,176512,25216,0.0039458927,-0.2670717239379883,0.0026846598,10194.952823349999,1001.0
-0.0022577888,133,3.7528703,198,1441.1352531909943,0.034319196,177408,25344,0.003287781,-0.041712045669555664,0.002268727,10194.952823349999,1001.0
-0.0073027676,139,3.7539165,199,1447.8559896945953,0.08984375,178304,25472,0.0061108074,-0.02600276470184326,0.0016737427,10194.952823349999,1001.0
-0.0012960784,138,3.7495506,200,1454.298452615738,0.0013950893,179200,25600,0.0012233807,-0.11886322498321533,0.0020824666,10194.952823349999,1001.0
-0.0030571069,136,3.7431273,201,1460.758960723877,0.084542416,180096,25728,0.0061412877,-0.07024574279785156,0.0012591239,10194.952823349999,1001.0
-0.0024254033,141,3.7381718,202,1467.331271648407,0.06110491,180992,25856,0.005416056,-0.15274560451507568,0.00185775,10194.952823349999,1001.0
-0.0005456386,140,3.7339418,203,1473.6566395759583,0.00083705364,181888,25984,0.000758663,-0.0742497444152832,0.0018369762,10194.952823349999,1001.0
-0.0025989865,77,3.731655,204,1480.0559890270233,0.02734375,182784,26112,0.0027336637,0.036070048809051514,0.4913493,10277.604239380002,1001.0
-0.007341416,128,3.7303333,205,1491.6367392539978,0.110212065,183680,26240,0.007560431,-0.08601260185241699,0.0035371908,10277.604239380002,1001.0
-0.0022270796,128,3.7264442,206,1498.6294810771942,0.009486607,184576,26368,0.0021146825,-0.2307133674621582,0.002586391,10277.604239380002,1001.0
-0.0038940592,134,3.7239513,207,1505.6106297969818,0.030691965,185472,26496,0.00308584,-0.13103723526000977,0.0018897832,10277.604239380002,1001.0
-0.0053896615,139,3.7245069,208,1512.2671024799347,0.07198661,186368,26624,0.005474994,-0.0366438627243042,0.0020336735,10277.604239380002,1001.0
-0.00079629046,140,3.7232456,209,1518.680014371872,0.005022322,187264,26752,0.0014732335,-0.17070627212524414,0.001832601,10277.604239380002,1001.0
-0.0018704741,131,3.7208369,210,1525.0491240024567,0.049944192,188160,26880,0.0043262476,-0.21807026863098145,0.0012238183,10277.604239380002,1001.0
-0.0060434737,131,3.7194216,211,1531.8453290462494,0.12639509,189056,27008,0.009061261,-0.12457060813903809,0.001669848,10277.604239380002,1001.0
0.0010184457,77,3.7195907,212,1538.6589758396149,0.0186942,189952,27136,0.0029129996,0.040232956409454346,0.483304,10366.3059933,1001.0
-0.004416825,133,3.71775,213,1550.2053084373474,0.059988838,190848,27264,0.0045857965,0.05930668115615845,0.0033134124,10366.3059933,1001.0
-0.0023504894,134,3.714418,214,1556.9323062896729,0.060546875,191744,27392,0.0050227083,-0.038875460624694824,0.0017570942,10366.3059933,1001.0
-0.003930612,135,3.7107003,215,1563.5733096599579,0.044084817,192640,27520,0.004041771,-0.0315929651260376,0.001970095,10366.3059933,1001.0
-0.00071701984,136,3.707209,216,1570.192029953003,0.00083705364,193536,27648,0.00075510726,-0.1963787078857422,0.0016916597,10366.3059933,1001.0
-0.0006732764,129,3.7076976,217,1576.7631101608276,0.010602679,194432,27776,0.001623502,-0.12218999862670898,0.001501051,10366.3059933,1001.0
-0.0040981993,133,3.7073002,218,1583.6937284469604,0.039341517,195328,27904,0.0040629525,-0.1408907175064087,0.0012653368,10366.3059933,1001.0
-0.00034675794,78,3.7062733,219,1590.4060225486755,0.0069754464,196224,28032,0.0014722731,0.0015862584114074707,0.50154066,10428.983662510002,1001.0
-0.002668874,149,3.7052593,220,1601.8704941272736,0.047154017,197120,28160,0.0039651087,0.2866719365119934,0.0025120657,10428.983662510002,1001.0
-0.0040181875,143,3.6992586,221,1607.8771440982819,0.068359375,198016,28288,0.0052658906,0.1993190050125122,0.0018814467,10428.983662510002,1001.0
-0.0032934025,147,3.6923208,222,1614.1443135738373,0.04296875,198912,28416,0.0036030335,-0.29178428649902344,0.0021035993,10428.983662510002,1001.0
-0.0028967243,146,3.6899328,223,1620.2380752563477,0.038225446,199808,28544,0.003405338,-0.03824663162231445,0.0017478967,10428.983662510002,1001.0
-0.011397776,144,3.6858022,224,1626.3408918380737,0.13141741,200704,28672,0.008880559,0.08464401960372925,0.0020861693,10428.983662510002,1001.0
-0.002265371,141,3.684145,225,1632.5329942703247,0.04296875,201600,28800,0.003980858,-0.019829392433166504,0.0021429595,10428.983662510002,1001.0
-0.0032661513,144,3.6788077,226,1638.8647508621216,0.015345983,202496,28928,0.0021094116,-0.20362651348114014,0.0015138112,10428.983662510002,1001.0
-0.002921735,80,3.6743279,227,1645.08789396286,0.035714287,203392,29056,0.0030831741,0.016784727573394775,0.48684716,10490.83567579,1001.0
-0.0026945332,146,3.6732385,228,1656.2000479698181,0.029017854,204288,29184,0.0031647733,-0.012488007545471191,0.0027636192,10490.83567579,1001.0
-0.0042296923,149,3.6704555,229,1662.3097145557404,0.06640625,205184,29312,0.005451909,-0.03642594814300537,0.0026040645,10490.83567579,1001.0
-0.0068144253,137,3.6671607,230,1668.2958025932312,0.15959822,206080,29440,0.012099946,-0.2511892318725586,0.0016230621,10490.83567579,1001.0
-0.0035367897,144,3.6645186,231,1674.8126788139343,0.042410713,206976,29568,0.0042109536,-0.17615854740142822,0.002070176,10490.83567579,1001.0
-0.0056798053,150,3.6646628,232,1681.0361802577972,0.11495535,207872,29696,0.008383136,-0.04842495918273926,0.001796126,10490.83567579,1001.0
-0.0050344355,140,3.6655064,233,1686.9825186729431,0.08872768,208768,29824,0.0065623424,-0.21973741054534912,0.0015280136,10490.83567579,1001.0
-0.008663656,145,3.6667378,234,1693.3649322986603,0.07896205,209664,29952,0.005888572,0.04864299297332764,0.0019398275,10490.83567579,1001.0
-0.0027206296,77,3.6655977,235,1699.541217327118,0.027064733,210560,30080,0.0030107205,0.028237342834472656,0.4923243,10542.43964679,1001.0
-0.0024518392,141,3.6663418,236,1711.105527639389,0.050781254,211456,30208,0.004655366,0.11398816108703613,0.0022010815,10542.43964679,1001.0
-0.0044693872,136,3.668216,237,1717.4395916461945,0.06947544,212352,30336,0.0052833636,-0.20181119441986084,0.0022152704,10542.43964679,1001.0
-0.0005785923,141,3.6678276,238,1724.0146157741547,0.002511161,213248,30464,0.0011652551,-0.057756662368774414,0.0015438019,10542.43964679,1001.0
-0.0030148292,144,3.6667364,239,1730.3582050800323,0.078125,214144,30592,0.0062250206,-0.04393267631530762,0.0018863862,10542.43964679,1001.0
-0.0014283768,138,3.6621313,240,1736.5679347515106,0.021205356,215040,30720,0.002816506,-0.05622148513793945,0.0011726446,10542.43964679,1001.0
-0.0069360826,145,3.6572092,241,1743.0320398807526,0.114397325,215936,30848,0.00827671,-0.06260550022125244,0.0015807444,10542.43964679,1001.0
-0.0032610134,146,3.6526165,242,1749.1916937828064,0.049386162,216832,30976,0.004573844,-0.08332765102386475,0.0011669406,10542.43964679,1001.0
-0.0015894779,75,3.6494966,243,1755.302607536316,0.035435267,217728,31104,0.0030282312,0.028870224952697754,0.50589514,10605.008548050002,1001.0
-0.008339804,140,3.6485329,244,1767.1334269046783,0.15373884,218624,31232,0.010962115,-0.06457507610321045,0.002470044,10605.008548050002,1001.0
-0.004586927,150,3.6475568,245,1773.5128047466278,0.06780134,219520,31360,0.0051925154,-0.24640774726867676,0.0020347482,10605.008548050002,1001.0
-0.0056323335,147,3.6445413,246,1779.4716622829437,0.10546876,220416,31488,0.00731356,-0.07433462142944336,0.0018519139,10605.008548050002,1001.0
-0.00484486,136,3.642221,247,1785.565113067627,0.040736612,221312,31616,0.0041425847,-0.3142949342727661,0.0019430133,10605.008548050002,1001.0
-0.0021920842,142,3.6390593,248,1792.112322807312,0.0061383927,222208,31744,0.0012840654,-0.16869544982910156,0.0013525914,10605.008548050002,1001.0
-0.0034083563,150,3.6334164,249,1798.3879346847534,0.14062501,223104,31872,0.009935421,-0.06310677528381348,0.0012420109,10605.008548050002,1001.0
-0.0035575114,139,3.6307535,250,1804.3415415287018,0.058872767,224000,32000,0.0049650217,-0.28385329246520996,0.0019913414,10605.008548050002,1001.0
-0.0055317706,77,3.6284947,251,1810.760686159134,0.08900669,224896,32128,0.0063887113,0.04867565631866455,0.52382433,10661.011017,1001.0
-0.007667714,146,3.6278477,252,1822.2847499847412,0.078962065,225792,32256,0.0060450197,0.25403767824172974,0.0022430588,10661.011017,1001.0
-0.003190034,141,3.6246302,253,1828.3977193832397,0.041015625,226688,32384,0.0038670448,-0.04110550880432129,0.0021417642,10661.011017,1001.0
0.0005511859,140,3.6195908,254,1834.7457990646362,0.0,227584,32512,0.00062208093,-0.023676037788391113,0.0015005157,10661.011017,1001.0
-0.0010751323,130,3.6145222,255,1841.1200573444366,0.015624998,228480,32640,0.0020816792,0.0335233211517334,0.0019713994,10661.011017,1001.0
-0.0021401388,134,3.6103487,256,1847.983889579773,0.067801334,229376,32768,0.005585093,0.059137046337127686,0.0013638275,10661.011017,1001.0
-0.0033260293,143,3.607954,257,1854.6284885406494,0.048828125,230272,32896,0.0043878728,-0.020680904388427734,0.0010930543,10661.011017,1001.0
-0.0017524364,139,3.6043725,258,1860.86976313591,0.039899554,231168,33024,0.0031695247,0.18935221433639526,0.0013502724,10661.011017,1001.0
-0.0023401715,77,3.6017983,259,1867.287441253662,0.010881696,232064,33152,0.0014967417,0.02580934762954712,0.3806882,10713.577085109999,1001.0
-0.0068146475,130,3.6010926,260,1878.850187778473,0.09709822,232960,33280,0.0067498498,0.2778027653694153,0.0025385846,10713.577085109999,1001.0
-0.0016107438,139,3.6020122,261,1885.721419095993,0.04045759,233856,33408,0.0036280754,-0.0757594108581543,0.0015540977,10713.577085109999,1001.0
-0.0045389147,147,3.6021435,262,1892.1297104358673,0.057198662,234752,33536,0.0046732873,-0.02884805202484131,0.0017270077,10713.577085109999,1001.0
-0.0041110152,145,3.6001282,263,1898.2210712432861,0.07505579,235648,33664,0.0058275787,-0.05875194072723389,0.0011124754,10713.577085109999,1001.0
-0.0017342344,144,3.5993338,264,1904.3679673671722,0.03627232,236544,33792,0.0037300005,-0.1339942216873169,0.0012022777,10713.577085109999,1001.0
1.676401e-05,146,3.5972712,265,1910.551861524582,0.009486607,237440,33920,0.0020593568,-0.2696934938430786,0.0012598844,10713.577085109999,1001.0
-0.0018412496,76,3.5952582,266,1916.6750421524048,0.01171875,238336,34048,0.0014178456,0.012024462223052979,0.5130992,10747.06083485,1001.0
-0.0025388002,149,3.5936604,267,1928.3949077129364,0.059430804,239232,34176,0.004355444,0.455455482006073,0.0017765934,10747.06083485,1001.0
-0.007931527,148,3.5906086,268,1934.40097117424,0.13253349,240128,34304,0.008582143,0.1432926058769226,0.0018315562,10747.06083485,1001.0
-0.0027483192,137,3.5877519,269,1940.4438514709473,0.032087054,241024,34432,0.0035344828,0.08426761627197266,0.0014477215,10747.06083485,1001.0
-0.0034084828,148,3.5839643,270,1946.9517431259155,0.008091518,241920,34560,0.001587542,-0.13574492931365967,0.0016650484,10747.06083485,1001.0
-0.0005519051,145,3.578216,271,1952.9936411380768,0.0030691966,242816,34688,0.0017939763,-0.0977628231048584,0.0013234284,10747.06083485,1001.0
-0.0056034215,145,3.5720093,272,1959.1611807346344,0.09933036,243712,34816,0.006747705,-0.12791240215301514,0.001710326,10747.06083485,1001.0
-0.005542218,148,3.5689056,273,1965.323765039444,0.11551339,244608,34944,0.007974258,-0.10183191299438477,0.0011756258,10747.06083485,1001.0
-0.00019821024,77,3.5676312,274,1971.3753542900085,0.011439731,245504,35072,0.0020808736,0.02830207347869873,0.51151025,10792.54635264,1001.0
-0.0015226696,144,3.5673468,275,1982.8757693767548,0.010323661,246400,35200,0.002238864,0.3039388060569763,0.0020789765,10792.54635264,1001.0
-0.0014654924,142,3.5669987,276,1989.0694932937622,0.02092634,247296,35328,0.0026765997,0.08872652053833008,0.0022639812,10792.54635264,1001.0
-0.0004269246,133,3.5679197,277,1995.3496787548065,0.03794643,248192,35456,0.0037118916,-0.09125876426696777,0.0010908013,10792.54635264,1001.0
-0.0031139373,148,3.5660727,278,2002.0852160453796,0.06808036,249088,35584,0.005447435,-0.08376741409301758,0.0015068187,10792.54635264,1001.0
-0.007745171,147,3.564834,279,2008.1392357349396,0.08203125,249984,35712,0.006371512,-0.0917884111404419,0.0015816208,10792.54635264,1001.0
-0.004671347,142,3.5644312,280,2014.1995949745178,0.07282366,250880,35840,0.005571756,-0.18344354629516602,0.0010555278,10792.54635264,1001.0
-0.00438867,144,3.5607247,281,2020.5035662651062,0.11383928,251776,35968,0.00800409,-0.1130138635635376,0.0015257356,10792.54635264,1001.0
-0.003709836,77,3.5592942,282,2026.6942729949951,0.047154017,252672,36096,0.0040591806,0.039986610412597656,0.5202662,10833.806773280001,1001.0
-0.0040288656,145,3.5605817,283,2038.3120577335358,0.032087054,253568,36224,0.0033548987,0.17427170276641846,0.002013821,10833.806773280001,1001.0
-0.002308253,148,3.5599751,284,2044.4890236854553,0.07477678,254464,36352,0.0055178707,-0.27753376960754395,0.0022215352,10833.806773280001,1001.0
-0.0022122727,143,3.5560257,285,2050.5381898880005,0.05189732,255360,36480,0.0043807253,-0.009423017501831055,0.0014311791,10833.806773280001,1001.0
-0.004307692,147,3.5518284,286,2056.793999671936,0.10518973,256256,36608,0.0075149555,-0.14092302322387695,0.0010647004,10833.806773280001,1001.0
-0.0036072633,145,3.5492325,287,2062.8720605373383,0.052734375,257152,36736,0.004606363,-0.06545209884643555,0.0016764377,10833.806773280001,1001.0
-0.0005638551,142,3.5461483,288,2069.0376601219177,0.002232143,258048,36864,0.0009476864,-0.12082231044769287,0.0013806373,10833.806773280001,1001.0
-0.005037633,146,3.5397468,289,2075.326564311981,0.07198661,258944,36992,0.0052216835,0.0017822980880737305,0.0014104745,10833.806773280001,1001.0
-0.0020651794,77,3.5354471,290,2081.4493651390076,0.012834822,259840,37120,0.0020490482,0.037160277366638184,0.53947407,10870.017134099999,1001.0
-0.003518064,140,3.531727,291,2092.938544511795,0.044642854,260736,37248,0.0040776962,-0.23223674297332764,0.0016905993,10870.017134099999,1001.0
-0.0015878938,139,3.5262532,292,2099.29514503479,0.032645088,261632,37376,0.0033518197,-0.15961790084838867,0.001608645,10870.017134099999,1001.0
-0.0025740082,138,3.519563,293,2105.699222803116,0.01953125,262528,37504,0.0021261068,-0.032889485359191895,0.001283925,10870.017134099999,1001.0
-0.00477771,147,3.5155401,294,2112.147636413574,0.06696428,263424,37632,0.0054169665,-0.0680384635925293,0.0012888426,10870.017134099999,1001.0
-0.0041180784,149,3.514197,295,2118.223427772522,0.051339284,264320,37760,0.0045656143,-0.23623442649841309,0.0013180411,10870.017134099999,1001.0
-0.0004145346,139,3.51026,296,2124.198213338852,0.012276785,265216,37888,0.0015969726,-0.08185648918151855,0.001115363,10870.017134099999,1001.0
-0.004882287,143,3.5068955,297,2130.6326417922974,0.09542411,266112,38016,0.0067807473,-0.07925200462341309,0.0009636004,10870.017134099999,1001.0
-0.0015139573,76,3.5048592,298,2136.880795240402,0.024274554,267008,38144,0.0023396926,0.04556310176849365,0.5188354,10913.52438037,1001.0
-0.008047381,146,3.503604,299,2148.563171863556,0.07142857,267904,38272,0.0055397004,0.06950026750564575,0.00328026,10913.52438037,1001.0
-0.0026491536,144,3.50288,300,2154.679807662964,0.063895084,268800,38400,0.0049936343,-0.016960501670837402,0.002118287,10913.52438037,1001.0
-0.0043430477,142,3.4999526,301,2160.884341955185,0.039341517,269696,38528,0.003178279,-0.0220491886138916,0.001254701,10913.52438037,1001.0
-0.003956185,143,3.4937565,302,2167.160801887512,0.07421875,270592,38656,0.0059091523,0.008614122867584229,0.0014668095,10913.52438037,1001.0
-0.0019159436,144,3.4858255,303,2173.420915365219,0.02873884,271488,38784,0.0029655383,-0.1134653091430664,0.0010961889,10913.52438037,1001.0
-0.0030410425,145,3.4809794,304,2179.6409480571747,0.063895084,272384,38912,0.005206134,-0.17596757411956787,0.0010884466,10913.52438037,1001.0
-0.0024730717,73,3.4788125,305,2185.799903154373,0.032087054,273280,39040,0.0032556609,-0.0010176897048950195,0.554196,10961.33643366,1001.0
-0.0019793496,148,3.4788427,306,2198.0012171268463,0.03683036,274176,39168,0.0036031238,-0.2173241376876831,0.0020636336,10961.33643366,1001.0
-0.0015376617,148,3.4778712,307,2204.042284011841,0.017299108,275072,39296,0.0023771953,-0.1153097152709961,0.00143954,10961.33643366,1001.0
-0.0020545158,152,3.4777648,308,2210.086546421051,0.00920759,275968,39424,0.0019210563,-0.18506228923797607,0.0011769095,10961.33643366,1001.0
-0.00096539,150,3.4744775,309,2215.962690591812,0.00055803574,276864,39552,0.0010741567,-0.10641932487487793,0.0012075615,10961.33643366,1001.0
-0.004258223,149,3.4694328,310,2221.931991815567,0.04827009,277760,39680,0.0043885014,-0.13922977447509766,0.00135405,10961.33643366,1001.0
-0.0011942664,145,3.4660769,311,2227.9463782310486,0.00027901787,278656,39808,0.00042772232,-0.09956991672515869,0.00091736746,10961.33643366,1001.0
-0.0008741538,151,3.465014,312,2234.095155477524,0.0343192,279552,39936,0.0036171,-0.09218156337738037,0.0011544705,10961.33643366,1001.0
-0.0011240733,77,3.4629133,313,2240.0056190490723,0.033203125,280448,40064,0.0036823605,0.020644426345825195,0.54628927,11003.121573420001,1001.0
-0.009126114,137,3.4628305,314,2251.638878107071,0.17940848,281344,40192,0.0124422405,-0.3099343776702881,0.0026109235,11003.121573420001,1001.0
-0.005227082,139,3.4629853,315,2258.1361033916473,0.07310268,282240,40320,0.005492183,0.32730966806411743,0.0015191856,11003.121573420001,1001.0
-0.0018925035,144,3.4580455,316,2264.5621082782745,0.033203125,283136,40448,0.0034604832,-0.02377331256866455,0.0008877929,11003.121573420001,1001.0
-0.0041490328,148,3.452372,317,2270.7659306526184,0.124720976,284032,40576,0.008496525,-0.06755626201629639,0.0011599138,11003.121573420001,1001.0
-0.0013938756,146,3.4475853,318,2276.8106122016907,0.06752232,284928,40704,0.005821528,-0.011688947677612305,0.0009820238,11003.121573420001,1001.0
-0.002127196,145,3.442836,319,2282.9361350536346,0.0011160715,285824,40832,0.0006716313,-0.26748740673065186,0.00087288994,11003.121573420001,1001.0
-0.0051069837,146,3.4383302,320,2289.104050397873,0.11746652,286720,40960,0.0085330345,-0.03662765026092529,0.0014649786,11003.121573420001,1001.0
-0.00166447,76,3.4340327,321,2295.2157838344574,0.00920759,287616,41088,0.0018529963,0.018214106559753418,0.5548326,11050.79789567,1001.0
-0.0053545143,150,3.4325032,322,2306.8628554344177,0.07952009,288512,41216,0.005666356,-0.06971156597137451,0.0017048201,11050.79789567,1001.0
-0.0018654566,140,3.4331331,323,2312.8178701400757,0.020089285,289408,41344,0.0028587729,-0.0931011438369751,0.0016206575,11050.79789567,1001.0
-0.0048712892,133,3.4304833,324,2319.1783034801483,0.049107146,290304,41472,0.0041770875,-0.2861137390136719,0.0009099021,11050.79789567,1001.0
-0.00450129,148,3.4259062,325,2325.8754122257233,0.06054688,291200,41600,0.0051017883,0.02403920888900757,0.0010958123,11050.79789567,1001.0
-0.0019441858,149,3.422514,326,2331.91047167778,0.03125,292096,41728,0.0032713476,0.0012972354888916016,0.0010565346,11050.79789567,1001.0
-0.0045546717,148,3.4183064,327,2337.9214413166046,0.06696428,292992,41856,0.005174426,0.05670273303985596,0.00096390676,11050.79789567,1001.0
-0.0024946234,143,3.413396,328,2343.966557264328,0.038225446,293888,41984,0.004052279,-0.1865837574005127,0.0010588989,11050.79789567,1001.0
-0.0028311166,77,3.4087467,329,2350.1962382793427,0.029017858,294784,42112,0.002955586,0.04225301742553711,0.55738485,11092.72050488,1001.0
-0.012649504,143,3.4067645,330,2361.735271692276,0.20591518,295680,42240,0.015441338,-0.25688183307647705,0.0036943196,11092.72050488,1001.0
-0.006851494,146,3.4062557,331,2367.970633506775,0.019252231,296576,42368,0.002437538,0.2538924217224121,0.0015757192,11092.72050488,1001.0
-0.0014372682,143,3.4006836,332,2374.107539176941,0.05636161,297472,42496,0.0046629673,0.012681066989898682,0.0016882096,11092.72050488,1001.0
-0.0040897145,129,3.3947148,333,2380.365481853485,0.051618304,298368,42624,0.0046252697,0.17248469591140747,0.0010506937,11092.72050488,1001.0
-0.0057461774,135,3.3906193,334,2387.2750136852264,0.09235491,299264,42752,0.007005601,-0.06579959392547607,0.0014904724,11092.72050488,1001.0
-0.008366957,134,3.3850129,335,2393.8852887153625,0.101841524,300160,42880,0.0070801247,0.16637951135635376,0.0012960755,11092.72050488,1001.0
-0.006072178,136,3.3791802,336,2400.5458760261536,0.09709821,301056,43008,0.0062213135,-0.13693416118621826,0.0014937203,11092.72050488,1001.0
-0.0030013141,76,3.3756485,337,2407.1254897117615,0.050223213,301952,43136,0.0041822526,0.046689748764038086,0.54253167,11124.831192339998,1001.0
-0.011496197,146,3.3741963,338,2418.818818092346,0.16768974,302848,43264,0.011710582,0.10994875431060791,0.002606062,11124.831192339998,1001.0
-0.0057630595,141,3.3722448,339,2424.949977874756,0.07142857,303744,43392,0.005780394,-0.00038301944732666016,0.0019936585,11124.831192339998,1001.0
-0.005098477,144,3.370185,340,2431.273094177246,0.12416295,304640,43520,0.009420257,-0.04106247425079346,0.0009761705,11124.831192339998,1001.0
-0.0074605793,137,3.367952,341,2437.4540317058563,0.07338171,305536,43648,0.0056105936,-0.0043408870697021484,0.0016161855,11124.831192339998,1001.0
-0.0044203578,147,3.3677394,342,2443.9892013072968,0.08649553,306432,43776,0.006012386,-0.1347736120223999,0.00072878023,11124.831192339998,1001.0
-0.007599202,146,3.366462,343,2450.0569365024567,0.10965401,307328,43904,0.008409155,0.1742105484008789,0.0008346055,11124.831192339998,1001.0
-0.0023111168,143,3.3637886,344,2456.1944496631622,0.07421874,308224,44032,0.006208376,-0.08454477787017822,0.0010560488,11124.831192339998,1001.0
-0.0031045277,79,3.360567,345,2462.431102514267,0.07589286,309120,44160,0.005762996,0.025136172771453857,0.4634268,11181.10924756,1001.0
-0.0021429614,147,3.358397,346,2473.7159798145294,0.105189726,310016,44288,0.007536735,0.09311634302139282,0.0011345709,11181.10924756,1001.0
-0.0073764403,149,3.3554604,347,2479.7937784194946,0.09905133,310912,44416,0.0071474565,-0.070473313331604,0.0011964333,11181.10924756,1001.0
-0.0022157868,142,3.3489516,348,2485.79642868042,0.02845982,311808,44544,0.0034596005,-0.004613518714904785,0.0008524573,11181.10924756,1001.0
-0.00070688594,141,3.341544,349,2492.078481197357,0.013671875,312704,44672,0.0015977082,-0.0679248571395874,0.00088284863,11181.10924756,1001.0
-0.004830572,148,3.337132,350,2498.4261622428894,0.05859375,313600,44800,0.0047159363,-0.12157797813415527,0.0015552241,11181.10924756,1001.0
-0.011676184,137,3.3330855,351,2504.4733538627625,0.1344866,314496,44928,0.009678209,-0.32445597648620605,0.0011666141,11181.10924756,1001.0
-0.0008790761,77,3.3309684,352,2510.9726514816284,0.004185268,315392,45056,0.0014208583,0.015387237071990967,0.55255026,11217.409492829998,1001.0
-0.0065711406,135,3.3301935,353,2522.5183520317078,0.06417411,316288,45184,0.0048651635,0.19406121969223022,0.0017080142,11217.409492829998,1001.0
-0.004334943,136,3.3277085,354,2529.128149032593,0.068359375,317184,45312,0.005329293,0.020626723766326904,0.0016464384,11217.409492829998,1001.0
-0.0056794602,146,3.3243895,355,2535.7108297348022,0.14202009,318080,45440,0.010035871,-0.25461041927337646,0.0015014716,11217.409492829998,1001.0
-0.0077579273,140,3.321969,356,2541.833753824234,0.08454241,318976,45568,0.0060560512,-0.08801412582397461,0.0013254554,11217.409492829998,1001.0
-0.0076010562,138,3.3212156,357,2548.200710296631,0.1297433,319872,45696,0.008754734,-0.04851269721984863,0.0007276647,11217.409492829998,1001.0
0.0007735661,144,3.3210058,358,2554.6522953510284,0.0013950893,320768,45824,0.0016799913,-0.11307346820831299,0.0006935209,11217.409492829998,1001.0
-0.005787912,144,3.3193612,359,2560.8398501873016,0.09235491,321664,45952,0.0067026624,-0.022290587425231934,0.00094020215,11217.409492829998,1001.0
1.1402124e-05,76,3.3161736,360,2567.0468373298645,0.035993304,322560,46080,0.0036873152,0.035711824893951416,0.5658727,11264.054263380001,1001.0
-0.0011858979,146,3.3134124,361,2578.8177337646484,0.0041852677,323456,46208,0.001492866,-0.06511759757995605,0.0012461836,11264.054263380001,1001.0
-0.006506032,135,3.3083782,362,2584.941517353058,0.10379465,324352,46336,0.007053342,0.030086219310760498,0.0017339938,11264.054263380001,1001.0
-0.002461833,133,3.3029947,363,2591.574921131134,0.015904019,325248,46464,0.0023081445,0.06308203935623169,0.0010332392,11264.054263380001,1001.0
-0.0047046356,136,3.2990217,364,2598.2797627449036,0.08258928,326144,46592,0.005793156,-0.05572545528411865,0.0012628903,11264.054263380001,1001.0
-0.0024892858,136,3.295731,365,2604.8646054267883,0.05580357,327040,46720,0.0046297917,-0.015683889389038086,0.0007656838,11264.054263380001,1001.0
-0.0034861735,134,3.292285,366,2611.4342448711395,0.076171875,327936,46848,0.0058236904,-0.0648655891418457,0.00062953465,11264.054263380001,1001.0
-0.0039773276,145,3.289016,367,2618.09481883049,0.056082588,328832,46976,0.0045118984,-0.048363685607910156,0.0010553249,11264.054263380001,1001.0
-0.0019022996,76,3.2870746,368,2624.253219604492,0.07756697,329728,47104,0.005695586,0.022504031658172607,0.5647717,11309.223436330003,1001.0
-0.0084730005,141,3.2853088,369,2635.8928117752075,0.15569198,330624,47232,0.010779273,0.21086221933364868,0.0010693098,11309.223436330003,1001.0
-0.0018462247,145,3.282027,370,2642.226338148117,0.029017858,331520,47360,0.0030290026,-0.10638642311096191,0.001564598,11309.223436330003,1001.0
-0.008401405,145,3.277335,371,2648.3837871551514,0.1283482,332416,47488,0.008949235,-0.024937033653259277,0.001086771,11309.223436330003,1001.0
-0.0026419023,148,3.2744625,372,2654.534000635147,0.02706473,333312,47616,0.0023835895,-0.20651578903198242,0.0008075797,11309.223436330003,1001.0
-0.0056746397,145,3.2708797,373,2660.581966638565,0.14732145,334208,47744,0.0105557935,-0.13100433349609375,0.0011610979,11309.223436330003,1001.0
-0.002969393,141,3.2656434,374,2666.7547328472137,0.03404018,335104,47872,0.0034187334,-0.2366960048675537,0.00092415616,11309.223436330003,1001.0
-0.0026529543,140,3.2585187,375,2673.087696313858,0.10853795,336000,48000,0.007848527,-0.16816818714141846,0.00079811324,11309.223436330003,1001.0
-0.0042564804,77,3.2534518,376,2679.4527316093445,0.029575896,336896,48128,0.0029337772,0.030648887157440186,0.5722125,11352.404479740002,1001.0
-0.008931955,147,3.2521036,377,2690.9481496810913,0.11160714,337792,48256,0.0079338215,0.18809276819229126,0.0014578713,11352.404479740002,1001.0
-0.0061022043,148,3.2490277,378,2697.0180101394653,0.054129466,338688,48384,0.00442669,0.01698434352874756,0.0013447083,11352.404479740002,1001.0
-0.00824763,144,3.2455897,379,2703.0385806560516,0.10518973,339584,48512,0.007230559,-0.08242380619049072,0.001134913,11352.404479740002,1001.0
