policy_loss,total_timesteps,value_loss,explained_variance,nupdates,fps,policy_entropy,ep_reward_mean,ep_len_mean
-0.11399218440055847,224367,1.2403159416862763e-05,-38.64155197143555,6800,131,-3.5252270698547363,120081.68137452999,1001.0
-0.8981029987335205,227667,0.0005118818371556699,0.05412721633911133,6900,131,-3.5373592376708984,120647.79574654,1001.0
-0.044726137071847916,230967,1.9691262878041016e-06,-0.8226196765899658,7000,131,-3.5704941749572754,120961.98944134003,1001.0
-0.19246722757816315,234267,2.1224401280051097e-05,-2.5628154277801514,7100,132,-3.6288652420043945,121164.26829822002,1001.0
0.038986388593912125,237567,9.291152673540637e-05,-1.0327234268188477,7200,131,-3.638869285583496,121441.20181373999,1001.0
0.01843331754207611,240867,3.1696807127445936e-05,-0.14874482154846191,7300,131,-3.68017578125,121686.43139581001,1001.0
-0.10294117033481598,244167,2.6113961212104186e-05,-2.7544217109680176,7400,132,-3.712289333343506,121775.42541389,1001.0
-0.045604508370161057,247467,4.656953024095856e-06,-4.772688388824463,7500,132,-3.7353944778442383,121913.18537245,1001.0
0.30701759457588196,250767,5.291180968924891e-06,-7.253354072570801,7600,132,-3.7773842811584473,122023.96923400002,1001.0
0.1267673522233963,254067,1.4676026694360189e-05,-11.795931816101074,7700,131,-3.824110507965088,121988.28916482,1001.0
-0.4102244973182678,257367,4.665865162678529e-06,-1.3569018840789795,7800,132,-3.841965675354004,122098.38884222,1001.0
0.09618562459945679,260667,0.00043947529047727585,0.10361790657043457,7900,132,-3.8563389778137207,122180.99059203001,1001.0
0.08310429006814957,263967,0.00011219985753996298,-2.885796546936035,8000,132,-3.9085230827331543,122158.71091821,1001.0
-0.08404234051704407,267267,7.2144366640714e-06,0.006441235542297363,8100,132,-3.955064296722412,122303.33440426999,1001.0
-0.09553167968988419,270567,2.8404087970557157e-06,-0.14506852626800537,8200,132,-3.996781826019287,122469.91027611999,1001.0
-0.4387538731098175,273867,4.644839009415591e-06,-1.3395419120788574,8300,132,-4.011284828186035,122699.31472031,1001.0
-0.16490678489208221,277167,2.502298229956068e-06,-1.6499946117401123,8400,132,-4.022047519683838,122795.12683813999,1001.0
0.09509683400392532,280467,1.2384178262436762e-05,-14.181395530700684,8500,132,-4.037421226501465,122929.77117947002,1001.0
0.04391603171825409,283767,0.0001550645101815462,-0.01007544994354248,8600,132,-4.079503059387207,122855.23079208,1001.0
-0.21517342329025269,287067,0.005288157612085342,-0.023320317268371582,8700,132,-4.091736316680908,122871.87293172999,1001.0
-0.16078253090381622,290367,0.00032372563146054745,0.007181942462921143,8800,132,-4.076817512512207,122522.56961933998,1001.0
-0.10671096295118332,293667,2.897803824453149e-06,-6.326549053192139,8900,132,-4.097649097442627,122499.26044909,1001.0
0.05657799914479256,296967,6.63666105538141e-06,-0.5702551603317261,9000,132,-4.117997169494629,122680.14997774002,1001.0
-0.034550487995147705,300267,3.807301936831209e-06,-0.22076630592346191,9100,132,-4.137057781219482,122669.55183755001,1001.0
-0.039748482406139374,303567,2.3894401238067076e-05,-0.9564977884292603,9200,132,-4.153141021728516,122727.19782837002,1001.0
-0.4009399712085724,306867,6.555527761520352e-06,-0.6594204902648926,9300,132,-4.195113658905029,122803.20419226999,1001.0
-0.06033698469400406,310167,0.0006257708882912993,-0.07322311401367188,9400,132,-4.222890377044678,122588.00456572,1001.0
0.1075996458530426,313467,0.00021935347467660904,-0.11451339721679688,9500,132,-4.238753318786621,122206.21975122001,1001.0
0.23772521317005157,316767,6.805950306443265e-06,0.12364047765731812,9600,132,-4.260322570800781,122213.62274635,1001.0
-0.38684719800949097,320067,5.672191036865115e-06,-23.154626846313477,9700,132,-4.2920732498168945,122115.51828499,1001.0
0.04540015757083893,323367,7.332220093303476e-07,-3.843658924102783,9800,132,-4.335795879364014,122126.16952308,1001.0
0.13284434378147125,326667,1.0406110050098505e-05,-0.7037339210510254,9900,132,-4.358525276184082,122278.40241307,1001.0
-0.3527992367744446,329967,1.274113128602039e-05,-1.620903491973877,10000,132,-4.37912654876709,122282.97418676,1001.0
-0.35754066705703735,333267,6.558457243954763e-05,0.5180083811283112,10100,132,-4.396495342254639,122177.86786412999,1001.0
-0.18590836226940155,336567,0.00013471826969180256,-0.33238673210144043,10200,132,-4.438277721405029,121712.65898246998,1001.0
0.13600213825702667,339867,0.0008677550940774381,-0.07303774356842041,10300,132,-4.462277412414551,120931.80405287,1001.0
-0.09444637596607208,343167,4.232539504300803e-05,-4.341780185699463,10400,132,-4.487263202667236,120774.24262589001,1001.0
-0.02348189800977707,346467,6.611766821151832e-06,-11.856729507446289,10500,132,-4.492753982543945,120817.33289111,1001.0
0.07298386096954346,349767,0.0002602082386147231,-0.5736764669418335,10600,132,-4.498725414276123,120716.79038203,1001.0
0.23946450650691986,353067,0.011289285495877266,0.011457622051239014,10700,132,-4.541118144989014,120673.40751837999,1001.0
-0.05589067563414574,356367,8.660205639898777e-05,-3.173506259918213,10800,132,-4.550227165222168,120726.69877670001,1001.0
0.030432209372520447,359667,2.47420266532572e-05,-0.6024692058563232,10900,132,-4.566897869110107,120729.51489635,1001.0
-0.17503254115581512,362967,7.15371425030753e-06,-2.3019089698791504,11000,132,-4.601072311401367,120652.22540871998,1001.0
0.13780856132507324,366267,3.747315076907398e-06,-14.764026641845703,11100,132,-4.616874694824219,120538.55778675,1001.0
0.06846238672733307,369567,0.002674406860023737,0.4417598247528076,11200,132,-4.606656551361084,120541.38969237,1001.0
0.2296801209449768,372867,3.6340336464490974e-06,-5.6956939697265625,11300,132,-4.612046241760254,120434.55203992999,1001.0
0.18551604449748993,376167,3.61455422535073e-05,-9.154479026794434,11400,132,-4.621225357055664,120293.91195729001,1001.0
-0.26148808002471924,379467,1.2954793419339694e-05,-1.7465283870697021,11500,132,-4.636899948120117,120217.68797678998,1001.0
-0.019179895520210266,382767,9.779862011782825e-06,-4.773835182189941,11600,132,-4.673826694488525,120085.93877750999,1001.0
0.013783184811472893,386067,0.007883607409894466,-0.058837056159973145,11700,132,-4.68334436416626,120151.92732049999,1001.0
-0.3958568871021271,389367,0.0007535396725870669,0.033330678939819336,11800,132,-4.703128337860107,119882.56881038999,1001.0
-0.22014263272285461,392667,8.488710591336712e-06,-17.42711067199707,11900,132,-4.694468021392822,120095.00820945002,1001.0
-0.009640861302614212,395967,0.011460937559604645,0.058396756649017334,12000,132,-4.72337532043457,119444.16809083,1001.0
-0.1326446682214737,399267,0.009535307995975018,-2.140669584274292,12100,132,-4.730762958526611,117794.26773084,1001.0
-0.15367360413074493,402567,0.0019272883655503392,-19.512733459472656,12200,132,-4.744131088256836,114564.60237448997,1001.0
-3.42644052579999e-05,405867,0.00017016773927025497,-1.109499216079712,12300,132,-4.739251613616943,112394.72600202999,1001.0
-0.0364803746342659,409167,3.0225575756048784e-05,-5.066627025604248,12400,132,-4.770565986633301,112201.38344974002,1001.0
-0.06955952942371368,412467,5.816751581733115e-05,-0.5338221788406372,12500,132,-4.764597415924072,110192.11009839998,1001.0
0.2785554528236389,415767,0.0001795247953850776,0.1050150990486145,12600,132,-4.789947032928467,109820.84669070998,1001.0
-0.05107603594660759,419067,2.0798823243239895e-05,-0.9678820371627808,12700,132,-4.781603813171387,107982.22686791999,1001.0
0.006463712081313133,422367,0.0001818103191908449,0.022755682468414307,12800,132,-4.7694478034973145,106265.55741981,1001.0
-0.21925854682922363,425667,2.0784747903235257e-05,-1.9082767963409424,12900,132,-4.8003058433532715,106106.93801250003,1001.0
-0.13075174391269684,428967,0.00010565981938270852,-0.844336748123169,13000,132,-4.7847371101379395,103206.49758555001,1001.0
-0.15043684840202332,432267,0.0001472894655307755,-0.16489875316619873,13100,132,-4.798966407775879,103124.48477253,1001.0
0.07326632738113403,435567,1.653493927733507e-05,-117.3590316772461,13200,132,-4.782294750213623,100904.49409691998,1001.0
0.09173446893692017,438867,0.008051261305809021,-0.42289257049560547,13300,132,-4.77508544921875,98067.61913049001,1001.0
-0.04337003827095032,442167,0.0017615635879337788,-4.542078971862793,13400,132,-4.772827625274658,96278.58222174001,1001.0
0.17994210124015808,445467,0.00016837820294313133,-0.10202574729919434,13500,132,-4.791553497314453,95045.00716760001,1001.0
0.21214114129543304,448767,0.001304586767219007,-1.8851854801177979,13600,132,-4.8038010597229,94117.15173647,1001.0
-0.0935245007276535,452067,3.400274727027863e-05,-40.96426010131836,13700,132,-4.807559967041016,92404.48700595001,1001.0
-0.3340305984020233,455367,0.0031308899633586407,-0.49438798427581787,13800,132,-4.8011603355407715,91374.03149270001,1001.0
0.03217214718461037,458667,0.0006604018853977323,-0.5215245485305786,13900,132,-4.8174309730529785,90577.12938925,1001.0
0.0653805136680603,461967,4.583570989780128e-05,-25.52239418029785,14000,132,-4.81526517868042,89913.95585760998,1001.0
0.030454082414507866,465267,0.0023341437336057425,-0.030181527137756348,14100,132,-4.847336292266846,89947.72012261002,1001.0
-0.1284448504447937,468567,0.00017203728202730417,-0.026713252067565918,14200,132,-4.845463752746582,89645.01375683998,1001.0
-0.44766131043434143,471867,0.00630076602101326,-0.16918766498565674,14300,132,-4.826867580413818,89095.67042615998,1001.0
-0.2936429977416992,475167,0.01619640365242958,0.021244168281555176,14400,132,-4.8676276206970215,88778.60877778003,1001.0
0.22997260093688965,478467,0.006558867637068033,0.01696479320526123,14500,132,-4.924072742462158,87452.82314947,1001.0
0.21415530145168304,481767,5.309233529260382e-05,-0.3778907060623169,14600,132,-4.936747074127197,86291.75774228999,1001.0
-0.25450390577316284,485067,0.0019920323975384235,-1.3790910243988037,14700,132,-4.956517219543457,83406.50258074,1001.0
0.0034518290776759386,488367,0.00042282152571715415,-3.5138397216796875,14800,132,-4.948540210723877,79475.16900134999,1001.0
-0.10921622812747955,491667,1.1410533261368982e-05,-5.468451499938965,14900,132,-4.9591593742370605,76548.06854611001,1001.0
0.23154331743717194,494967,0.0009211169090121984,-1.1553525924682617,15000,132,-4.965229034423828,73977.34565966,1001.0
0.08563738316297531,498267,4.911035284749232e-05,-0.7113211154937744,15100,132,-4.942226409912109,71665.61172284,1001.0
-0.27420833706855774,501567,8.518140930391382e-07,-5.60618782043457,15200,132,-4.946905612945557,69250.71350123,1001.0
-0.13660143315792084,504867,0.0009115987922996283,0.16229766607284546,15300,132,-4.956489562988281,68417.64007454999,1001.0
-0.0021006620954722166,508167,4.787443231180077e-06,-2.3620972633361816,15400,132,-4.9407429695129395,68512.92447547,1001.0
-0.17334066331386566,511467,0.01839061826467514,-0.004436969757080078,15500,132,-4.920322895050049,65815.54504874,1001.0
-0.16077032685279846,514767,0.0010445144725963473,0.04240661859512329,15600,132,-4.942540645599365,65287.026499319996,1001.0
-0.1477695107460022,518067,0.0008364840759895742,0.000533759593963623,15700,132,-4.9529290199279785,65183.07337751,1001.0
0.17974409461021423,521367,0.014100970700383186,0.11809074878692627,15800,132,-4.955371856689453,66470.0181661,1001.0
0.017152801156044006,524667,0.0018009869381785393,0.022488415241241455,15900,132,-4.97075080871582,66732.99558907999,1001.0
-0.08244026452302933,527967,0.01254285965114832,0.0012816190719604492,16000,132,-4.982066631317139,66580.41479193002,1001.0
0.09589071571826935,531267,0.0005425356212072074,-7.023575782775879,16100,132,-4.970489025115967,67589.61885391001,1001.0
-0.10687442868947983,534567,0.0003915647976100445,-0.19359636306762695,16200,132,-4.981215476989746,67703.86279568999,1001.0
-0.017474129796028137,537867,0.0024763268884271383,-0.23750996589660645,16300,132,-4.98372745513916,68077.45903286,1001.0
-0.17541690170764923,541167,1.541876008559484e-05,-29.374879837036133,16400,132,-5.0209760665893555,68919.27468964,1001.0
0.1315182000398636,544467,0.0026942789554595947,-0.017866849899291992,16500,132,-5.03207540512085,70825.68599025,1001.0
0.0017875578487291932,547767,0.006416847929358482,-0.013128519058227539,16600,132,-5.0434346199035645,72109.12595415,1001.0
0.048555854707956314,551067,0.00012334751954767853,-12.095659255981445,16700,132,-5.049325466156006,71554.03289778,1001.0
0.0073175085708498955,554367,0.019809488207101822,-0.016908645629882812,16800,132,-5.084748268127441,73118.82667162,1001.0
-0.06595542281866074,557667,0.0006374293589033186,-7.616255760192871,16900,132,-5.09183931350708,72020.91385355001,1001.0
-0.13750050961971283,560967,0.003451078664511442,-4.961060523986816,17000,132,-5.1034040451049805,72710.48647056,1001.0
-0.26954954862594604,564267,0.0026243350002914667,-0.6908985376358032,17100,132,-5.093439102172852,72261.02087811001,1001.0
-0.5104579329490662,567567,0.0009368472965434194,0.0053247809410095215,17200,132,-5.116966247558594,71137.44215366,1001.0
-0.12553520500659943,570867,0.000714037218131125,-0.5423856973648071,17300,132,-5.142280578613281,71254.10513052001,1001.0
-0.49801042675971985,574167,3.8749589293729514e-05,-0.1769932508468628,17400,132,-5.179434299468994,71342.66761174,1001.0
0.20788557827472687,577467,0.00039683748036623,-0.0780799388885498,17500,132,-5.1796698570251465,71008.41915885,1001.0
-0.14782766997814178,580767,0.0005184144247323275,-0.8234248161315918,17600,132,-5.168032169342041,72039.40313377,1001.0
0.2882213294506073,584067,7.920447387732565e-05,-0.531798243522644,17700,132,-5.183934688568115,73160.92210103999,1001.0
-0.11286319047212601,587367,0.005828325171023607,-1.7156150341033936,17800,132,-5.171680927276611,75360.61058878,1001.0
-0.09655819833278656,590667,0.00022144729155115783,0.12738937139511108,17900,132,-5.240638732910156,77457.71942107,1001.0
-0.0742035061120987,593967,0.004800921306014061,-15.91752815246582,18000,132,-5.252837181091309,79712.44457759999,1001.0
-0.2620804011821747,597267,3.600558920879848e-05,-163.58331298828125,18100,132,-5.27567720413208,82014.25913563,1001.0
0.3927820026874542,600567,2.4256993128801696e-05,-151.5479278564453,18200,132,-5.268037796020508,84127.85362798,1001.0
-0.05545530468225479,603867,0.00344564625993371,0.24042600393295288,18300,132,-5.268548965454102,86148.21371367,1001.0
-0.03871382027864456,607167,0.001835831324569881,-0.7949739694595337,18400,132,-5.260617256164551,89187.8527853,1001.0
-0.5378257632255554,610467,3.1366430448542815e-06,-0.47619199752807617,18500,132,-5.268872261047363,91307.83206548,1001.0
-0.33334067463874817,613767,0.001097670290619135,-0.01566004753112793,18600,132,-5.262660503387451,93668.30094028998,1001.0
-0.5260136723518372,617067,1.5533343685092404e-05,-8.069709777832031,18700,132,-5.276349067687988,94946.16153508,1001.0
-0.10518386214971542,620367,0.0004167445295024663,0.11502259969711304,18800,132,-5.284814834594727,96409.08341795001,1001.0
-0.2588474452495575,623667,0.0019875888247042894,-0.007499217987060547,18900,132,-5.2730278968811035,97410.70518236,1001.0
-0.08151726424694061,626967,2.7585258067119867e-05,-0.47362852096557617,19000,132,-5.279896259307861,97718.19774019999,1001.0
-0.4198998808860779,630267,0.00033304980024695396,0.023901700973510742,19100,132,-5.283540725708008,97346.01767713,1001.0
-0.15077461302280426,633567,6.870427750982344e-05,-0.031077146530151367,19200,132,-5.263398170471191,98478.60201003002,1001.0
0.05644571781158447,636867,8.817884804557252e-07,-16.071489334106445,19300,133,-5.290743350982666,98475.20063164999,1001.0
0.11597385257482529,640167,0.006891810335218906,-0.054532527923583984,19400,132,-5.285786151885986,99160.87046919997,1001.0
-0.19163894653320312,643467,0.0006966565269976854,-0.14025509357452393,19500,133,-5.29170560836792,100051.61112343999,1001.0
-0.22376182675361633,646767,0.001344694523140788,-0.10778176784515381,19600,133,-5.293849945068359,100091.06948646998,1001.0
0.22155986726284027,650067,0.00043440479203127325,-0.004442930221557617,19700,133,-5.316586017608643,100104.64007333,1001.0
0.1641925871372223,653367,0.0010730752255767584,-0.019823551177978516,19800,133,-5.338200092315674,100634.26518659,1001.0
0.16438987851142883,656667,0.00034715241054072976,-0.12608540058135986,19900,133,-5.333235740661621,100940.87616396001,1001.0
0.18388260900974274,659967,0.004658111371099949,-0.025905370712280273,20000,133,-5.349118709564209,101458.25772487001,1001.0
0.10792191326618195,663267,9.535018034512177e-05,-15.138938903808594,20100,133,-5.356817722320557,101574.46455791,1001.0
-0.007981013506650925,666567,0.004448592662811279,-3.9988698959350586,20200,133,-5.362167835235596,101050.57315828,1001.0
0.17757582664489746,669867,0.0023405002430081367,0.04995322227478027,20300,133,-5.355579853057861,101155.76193427,1001.0
-0.24367307126522064,673167,0.0019555194303393364,-0.0303647518157959,20400,133,-5.358327388763428,100713.12432651999,1001.0
-0.2784668207168579,676467,0.001287355087697506,0.04310286045074463,20500,133,-5.385546684265137,99446.93718388,1001.0
-0.12120232731103897,679767,0.013835723511874676,-4.536231994628906,20600,133,-5.41108512878418,99106.01246464,1001.0
0.18217235803604126,683067,0.001048916601575911,-0.020135045051574707,20700,133,-5.411326885223389,98714.34201972,1001.0
0.2864634394645691,686367,8.144926141540054e-06,-2.7845537662506104,20800,133,-5.425918102264404,98713.07083813,1001.0
0.129398912191391,689667,5.1215778512414545e-05,-1.5944533348083496,20900,133,-5.419357776641846,98544.57873224,1001.0
0.03077930212020874,692967,0.0024740761145949364,-0.09649968147277832,21000,133,-5.4358720779418945,99212.4400151,1001.0
0.6477355360984802,696267,0.023282987996935844,0.01255124807357788,21100,133,-5.462638854980469,98576.60343501,1001.0
-0.4522567391395569,699567,0.00012362012057565153,-0.6909359693527222,21200,133,-5.459585666656494,97293.08890276,1001.0
0.07715108245611191,702867,0.0003212980809621513,-0.19073092937469482,21300,133,-5.446861267089844,96219.81591632002,1001.0
0.0885935127735138,706167,8.705336767889094e-06,-111.38323211669922,21400,133,-5.453779697418213,97718.97736940002,1001.0
-0.006209353916347027,709467,6.911258969921619e-05,-0.35834336280822754,21500,133,-5.429055213928223,98034.42469883003,1001.0
0.04440898075699806,712767,0.0001599000970600173,-0.7902990579605103,21600,133,-5.438309669494629,98267.18164018002,1001.0
-0.004601128865033388,716067,0.00018906177137978375,-0.19896280765533447,21700,133,-5.4508538246154785,97884.86659705,1001.0
-0.19248910248279572,719367,8.222450560424477e-06,-234.4101104736328,21800,133,-5.439002513885498,98453.43277490999,1001.0
-0.025171156972646713,722667,0.0008093443466350436,0.02626800537109375,21900,133,-5.480514049530029,98459.72165250998,1001.0
0.010776483453810215,725967,0.004045323468744755,0.023197054862976074,22000,133,-5.526499271392822,98318.01216651998,1001.0
-0.19784629344940186,729267,7.614336027472746e-06,-0.16438066959381104,22100,133,-5.539179801940918,98919.02500350002,1001.0
-0.0241404976695776,732567,9.709244477562606e-05,-0.1058492660522461,22200,133,-5.564181804656982,98396.5773668,1001.0
0.09680776298046112,735867,4.0746024751570076e-05,-0.23344802856445312,22300,133,-5.595123767852783,97711.90951740001,1001.0
0.043822530657052994,739167,0.007354407571256161,-2.1665046215057373,22400,133,-5.6155548095703125,97483.29810382999,1001.0
0.14391590654850006,742467,0.0007296677795238793,-0.11116158962249756,22500,133,-5.657466888427734,96834.5524862,1001.0
-0.02408789098262787,745767,0.0018089443910866976,0.0011187195777893066,22600,133,-5.678379058837891,96567.39146134998,1001.0
-0.1554691046476364,749067,0.009839745238423347,0.012427330017089844,22700,133,-5.672420024871826,97460.12623207997,1001.0
0.06050765886902809,752367,0.006680220831185579,-0.06766819953918457,22800,133,-5.7097272872924805,94844.2367421,1001.0
0.3140808343887329,755667,4.339641691331053e-06,-84.9853744506836,22900,133,-5.727298259735107,94168.13467191,1001.0
0.21315528452396393,758967,6.767400191165507e-05,-0.08418786525726318,23000,133,-5.738490581512451,94401.55966278001,1001.0
0.22738689184188843,762267,8.226102181652095e-07,-88.79983520507812,23100,133,-5.723518371582031,94400.11574753,1001.0
-0.3351830840110779,765567,5.935094304732047e-05,-3.813413143157959,23200,133,-5.741628170013428,94582.72633338999,1001.0
0.03310319036245346,768867,4.5155276893638074e-05,-0.14272284507751465,23300,133,-5.744313716888428,94028.87788108998,1001.0
