value_loss,nupdates,policy_entropy,fps,total_timesteps,policy_loss,explained_variance,ep_reward_mean,ep_len_mean
20.869537353515625,1,9.932570457458496,73,0,-0.06397470831871033,-0.02374112606048584,,
0.3504769206047058,100,10.256646156311035,221,8019,-0.4170505106449127,-1.398427963256836,345.367199375,1000.0
11.516940116882324,200,10.244675636291504,224,16119,-0.188860684633255,0.06094801425933838,1940.7438765625,1000.0
7.250161647796631,300,10.212368965148926,222,24219,-0.45902562141418457,0.06186109781265259,3934.360050875,1000.0
6.656152248382568,400,10.202066421508789,222,32319,-0.30651068687438965,-0.0006999969482421875,5691.9342459687505,1000.0
6.376059055328369,500,10.147283554077148,222,40419,-0.305120587348938,-0.006643533706665039,7007.062157275001,1000.0
5.639774799346924,600,10.125199317932129,222,48519,0.07062806189060211,-0.01079702377319336,7922.460845208334,1000.0
4.329779624938965,700,10.142066955566406,221,56619,-0.2614944279193878,0.07607066631317139,8315.240771285715,1000.0
4.856825351715088,800,10.060869216918945,221,64719,-0.1326892077922821,0.007777988910675049,8885.91988509375,1000.0
4.5320634841918945,900,10.057061195373535,221,72819,-0.47180646657943726,0.021261751651763916,9173.18953813889,1000.0
5.297508239746094,1000,10.020974159240723,221,80919,-0.07702425122261047,0.0145302414894104,9571.8058933875,1000.0
5.449506759643555,1100,9.9491605758667,221,89019,-0.08402415364980698,-0.0008976459503173828,9888.90988325,1000.0
6.852850437164307,1200,9.966323852539062,221,97119,-0.255861759185791,-0.0038508176803588867,10371.435646885417,1000.0
7.0869855880737305,1300,9.948598861694336,221,105219,-0.39152073860168457,-0.012372255325317383,11333.387750100002,1000.0
9.507560729980469,1400,9.9390869140625,221,113319,-0.6190516948699951,0.09221625328063965,12987.63172757,1000.0
8.057241439819336,1500,9.967413902282715,221,121419,-0.22044435143470764,-0.1140601634979248,14187.106191000003,1000.0
7.289218902587891,1600,9.971336364746094,220,129519,0.02837935835123062,-0.06652164459228516,14985.94013584,1000.0
5.594356060028076,1700,9.936554908752441,221,137619,-0.10156615078449249,0.017256498336791992,15793.69222446,1000.0
7.739356994628906,1800,9.907869338989258,221,145719,0.10875587910413742,-0.5136960744857788,17206.168273959996,1000.0
5.316453456878662,1900,9.911748886108398,221,153819,-0.1198611930012703,0.3152410387992859,18116.312621349996,1000.0
7.1527204513549805,2000,9.956823348999023,221,161919,0.4834131598472595,-3.436633586883545,19582.682060569998,1000.0
5.894041538238525,2100,9.997054100036621,221,170019,-0.10824309289455414,-20.356184005737305,21549.32395033,1000.0
6.053219318389893,2200,10.065035820007324,220,178119,-0.2536088228225708,-0.05949664115905762,23359.94464981,1000.0
7.366171360015869,2300,10.081910133361816,219,186219,-0.16460475325584412,-0.10046613216400146,25690.247401269997,1000.0
7.154175758361816,2400,10.118749618530273,218,194319,0.1327643096446991,0.1744905710220337,27771.748371020007,1000.0
10.00926685333252,2500,10.128328323364258,217,202419,-0.1713445782661438,0.05122947692871094,29910.968741739995,1000.0
7.959320068359375,2600,10.171807289123535,217,210519,-0.27913185954093933,-0.09376752376556396,32246.895226720004,1000.0
9.688908576965332,2700,10.198713302612305,216,218619,0.09382220357656479,0.1859654188156128,34976.32096609,1000.0
9.424978256225586,2800,10.228241920471191,216,226719,-0.07540670782327652,0.02497684955596924,38418.93518470001,1000.0
9.399026870727539,2900,10.189279556274414,215,234819,-0.2878381907939911,-0.039987802505493164,42109.04127573,1000.0
8.366508483886719,3000,10.1992769241333,215,242919,-0.1540227085351944,0.04985600709915161,45331.83887890999,1000.0
8.29316520690918,3100,10.217669486999512,215,251019,-0.222976952791214,-0.025366783142089844,49319.19666498,1000.0
7.939674377441406,3200,10.209540367126465,214,259119,-0.05550447851419449,-0.020591139793395996,53386.04516533,1000.0
7.818792819976807,3300,10.20339298248291,214,267219,-0.11779170483350754,0.01338869333267212,57158.793210170006,1000.0
8.013124465942383,3400,10.187603950500488,214,275319,-0.01870867609977722,-0.059670448303222656,62267.03646156001,1000.0
5.798936367034912,3500,10.169365882873535,214,283419,-0.18097594380378723,-0.03056192398071289,64336.923693170014,1000.0
4.954707145690918,3600,10.125235557556152,213,291519,0.15397247672080994,0.01860874891281128,66984.19748005002,1000.0
5.581748962402344,3700,10.121600151062012,213,299619,-0.25403639674186707,0.14236974716186523,69657.12296587,1000.0
5.594633102416992,3800,10.138381004333496,213,307719,-0.015103265643119812,0.181968092918396,72461.15576900999,1000.0
5.694380760192871,3900,10.071205139160156,213,315819,-0.20925575494766235,0.057516634464263916,74990.95888711,1000.0
5.632933139801025,4000,10.087754249572754,213,323919,-0.33620309829711914,-0.06914675235748291,77483.83532255,1000.0
5.715848445892334,4100,10.071440696716309,212,332019,-0.07078300416469574,0.017372310161590576,79006.52339312,1000.0
5.715563774108887,4200,10.09327507019043,212,340119,0.11621415615081787,-0.18859314918518066,80975.19730042,1000.0
5.841838836669922,4300,10.115212440490723,212,348219,-0.06989704072475433,-0.12553131580352783,82419.6171754,1000.0
5.637419700622559,4400,10.149825096130371,212,356319,-0.32442882657051086,-0.015103936195373535,84120.62189532,1000.0
6.129853248596191,4500,10.096420288085938,212,364419,-0.37084299325942993,-0.04421830177307129,85685.16523417001,1000.0
5.8123955726623535,4600,10.12598991394043,212,372519,-0.16402606666088104,-0.05116391181945801,86043.82545639998,1000.0
6.006514549255371,4700,10.166425704956055,212,380619,0.1110922172665596,0.2336910367012024,87453.27210326999,1000.0
5.3026862144470215,4800,10.197648048400879,212,388719,-0.29934751987457275,-0.05036497116088867,89516.19598309002,1000.0
4.787320613861084,4900,10.230623245239258,212,396819,-0.4304940104484558,-0.04047739505767822,90066.73215721,1000.0
4.759159088134766,5000,10.314016342163086,212,404919,-0.39620405435562134,0.08006370067596436,90792.58374434,1000.0
