time_elapsed,total_timesteps,explained_variance,policy_loss,fps,clipfrac,serial_timesteps,approxkl,value_loss,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
295.94038701057434,77952,0.0714644193649292,-0.0033057933,329,0.035993304,11136,0.003487622,0.043258917,9.8914,87,3590.0413042987016,1000.0
298.6562428474426,78848,0.06292217969894409,-0.008098261,280,0.057756696,11264,0.004365256,0.027546648,9.893236,88,3590.0413042987016,1000.0
301.8529095649719,79744,0.07413190603256226,-0.005396417,286,0.043526784,11392,0.0037332608,0.037891246,9.888668,89,3590.0413042987016,1000.0
304.97826075553894,80640,0.10706442594528198,-0.0056608636,280,0.03738839,11520,0.0032047606,0.05054202,9.881344,90,3590.0413042987016,1000.0
308.1724557876587,81536,0.12505966424942017,-0.009275662,298,0.07449777,11648,0.0055771675,0.0481751,9.872923,91,3590.0413042987016,1000.0
311.17173504829407,82432,0.11398142576217651,-0.00457301,291,0.055524554,11776,0.00436246,0.023762602,9.868674,92,3590.0413042987016,1000.0
314.2497835159302,83328,0.08895182609558105,-0.0052129966,318,0.028738841,11904,0.0030952229,0.025389433,9.86608,93,3590.0413042987016,1000.0
317.063232421875,84224,-0.04384148120880127,-0.0035817472,109,0.025390625,12032,0.002774177,0.4418068,9.863264,94,4199.239330690477,1000.0
325.2282347679138,85120,0.13354748487472534,-0.0021033497,291,0.024274554,12160,0.0027711142,0.024026318,9.861102,95,4199.239330690477,1000.0
328.30729699134827,86016,0.07247912883758545,-0.005350496,304,0.03292411,12288,0.0033413956,0.037759963,9.86117,96,4199.239330690477,1000.0
331.2544815540314,86912,0.05261695384979248,-0.007021052,299,0.07142857,12416,0.0051499,0.028600937,9.867066,97,4199.239330690477,1000.0
334.2503933906555,87808,0.09901022911071777,-0.0030843418,337,0.020089287,12544,0.0024819728,0.027120085,9.870801,98,4199.239330690477,1000.0
336.9048533439636,88704,0.022922933101654053,-0.005414351,342,0.06305803,12672,0.004761531,0.021922337,9.873823,99,4199.239330690477,1000.0
339.52494525909424,89600,0.05388283729553223,-0.0029647604,282,0.027064731,12800,0.0030073787,0.02506923,9.874448,100,4199.239330690477,1000.0
342.6985356807709,90496,-0.0361860990524292,-0.005786315,281,0.05552455,12928,0.004459761,0.015047648,9.8753805,101,4199.239330690477,1000.0
345.8791000843048,91392,-0.0365748405456543,-0.0035744053,106,0.028738838,13056,0.0030440437,0.39444155,9.876748,102,4874.348519065934,1000.0
354.26821279525757,92288,-0.006664156913757324,-0.0034535993,275,0.035993304,13184,0.0036418582,0.023832528,9.879326,103,4874.348519065934,1000.0
357.5221281051636,93184,-0.020057082176208496,-0.0075010816,266,0.07672991,13312,0.005763813,0.017226094,9.879141,104,4874.348519065934,1000.0
360.8879737854004,94080,0.09420162439346313,-0.003841248,317,0.022600446,13440,0.0024703234,0.03467995,9.879181,105,4874.348519065934,1000.0
363.7131197452545,94976,0.06147640943527222,-0.004438428,307,0.0390625,13568,0.0034989747,0.025482044,9.881598,106,4874.348519065934,1000.0
366.62490010261536,95872,0.002855837345123291,-0.0039071054,273,0.02622768,13696,0.0026179564,0.025132429,9.884118,107,4874.348519065934,1000.0
369.90508484840393,96768,0.05971097946166992,-0.0041011833,289,0.034319196,13824,0.0031753713,0.030648623,9.88228,108,4874.348519065934,1000.0
373.0055820941925,97664,0.05164140462875366,-0.007049578,271,0.07198661,13952,0.005335589,0.024100745,9.88019,109,4874.348519065934,1000.0
376.30668783187866,98560,-0.032444119453430176,-0.0060585523,109,0.08091518,14080,0.005908299,0.35172823,9.8780985,110,5552.244176561226,1000.0
384.46726155281067,99456,0.07034093141555786,-0.004780721,288,0.060267862,14208,0.0050683767,0.027545702,9.875914,111,5552.244176561226,1000.0
387.57123136520386,100352,0.02631700038909912,-0.004546551,281,0.04324777,14336,0.004113196,0.017969606,9.873785,112,5552.244176561226,1000.0
390.7578659057617,101248,0.06265383958816528,-0.0033217343,274,0.04575893,14464,0.0040870016,0.021930043,9.875312,113,5552.244176561226,1000.0
394.019987821579,102144,0.08925735950469971,-0.009314866,313,0.08649553,14592,0.0063620117,0.018410102,9.87225,114,5552.244176561226,1000.0
396.88310074806213,103040,0.007579147815704346,-0.0082060555,350,0.08593749,14720,0.0059270016,0.009561028,9.87132,115,5552.244176561226,1000.0
399.44164967536926,103936,-0.00010991096496582031,-0.00500656,304,0.017299106,14848,0.0022254214,0.01391322,9.8729925,116,5552.244176561226,1000.0
402.38623213768005,104832,0.031548261642456055,-0.0046211877,284,0.052734375,14976,0.0042994297,0.030938154,9.870026,117,5552.244176561226,1000.0
405.53626704216003,105728,-0.010949015617370605,-0.0031308925,113,0.024274554,15104,0.0027335824,0.30854094,9.864731,118,6463.745857960001,1000.0
413.4283926486969,106624,-0.001908421516418457,-0.0026140218,303,0.014508929,15232,0.0021603853,0.01961574,9.862811,119,6463.745857960001,1000.0
416.3801953792572,107520,0.0011690258979797363,-0.0037879322,290,0.024832588,15360,0.0027635037,0.021401962,9.863357,120,6463.745857960001,1000.0
